A,B,KEY,TIER,A_COL,B_COL,MATCHED,A_DISTINCT,B_DISTINCT,MATCH_RATE,CONFIDENCE,SAMPLE,RUN_ID,BUILT_AT
FED_CMS_DIALYSIS,FED_EPA_FRS_FRS_PROGRAM_LINKS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,PRIMARY_NAME+POSTAL_CODE,138,7556.0,3338955.0,1.8,0.349,"[
  ""DAVITA DIALYSIS LENEXA|66215"",
  ""CARE FRESENIUS MCKINLEYVILLE MEDICAL|95519"",
  ""DAVITA DIALYSIS GREENSBORO|30642"",
  ""CENTER DAVITA DIALYSIS INDEPENDENCE|67301""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_DIALYSIS,FED_EPA_FRS_FRS_FACILITIES,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,FAC_NAME+FAC_ZIP,131,7556.0,2699357.0,1.7,0.349,"[
  ""DAVITA DIALYSIS GREENSBORO|30642"",
  ""CENTER DAVITA DIALYSIS KENNER REGIONAL|70065"",
  ""DAVITA DIALYSIS FREE STATE|66046"",
  ""DAVITA DIALYSIS WESTWEGO|70094""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPICE,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,ESTABLISHMENT_NAME+ZIP_CODE,123,6837.0,360069.0,1.8,0.349,"[
  ""HEALTH LIFECARE SERVICES|75604"",
  ""EAST END HOSPICE|11978"",
  ""ANGEL BRIGHT HOSPICE|78415"",
  ""HOSPICE RELIANCE|92260""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_HRSA_HPSA_PRIMARY_CARE,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,CORROBORATED,HPSA_COMPONENT_NAME+COMMON_POSTAL_CODE,ESTABLISHMENT_NAME+ZIP_CODE,122,6952.0,360069.0,1.8,0.349,"[
  ""CLINIC HEALTHCARE MCCLEARY|98557"",
  ""CLINIC DOWNTOWN MEDICAL|66427"",
  ""CENTER FAMILY HEALTH PRACTICE UNITED|55102"",
  ""HOME PROJECT|19130""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_FAC_SINGLE_AUDIT,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,AUDITEE_NAME+AUDITEE_ZIP,115,6425.0,103191.0,1.8,0.349,"[
  ""COMPLETE HEALTH|57701"",
  ""CARE VARIETY|73107"",
  ""FAMILIES FIRST GREATER SEACOAST|03801"",
  ""CENTER CHICAGO FAMILY HEALTH|60617""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_FHFA_FHLB_MEMBERSHIP,FED_SEC_13F_FILERS,NAME@ZIP,CORROBORATED,MEMBER_NAME+ZIP,FILINGMANAGER_NAME+FILINGMANAGER_ZIPCODE,114,6325.0,18430.0,1.8,0.349,"[
  ""BANK NATIONAL STEPHENSON TRUST|54143"",
  ""BANK GROVE TRUST|33133"",
  ""BUREAU FARM INSURANCE KENTUCKY MUTUAL|40220"",
  ""BANK PASSUMPSIC SAVINGS|05819""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,110,6064.0,49703.0,1.8,0.349,"[
  ""COUNTY HOSPITAL MAHASKA|52577"",
  ""CARE DELTA DISTRICT HEALTH KAWEAH|93291"",
  ""HEALTH REGIONAL SYSTEM TIFT|31794"",
  ""THEDACARE|54915""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_CMS_HOSPICE_ENROLLMENTS,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,ORGANIZATION_NAME+ZIP_CODE,108,6033.0,6064.0,1.8,0.349,"[
  ""HEALTH RANGE REGIONAL SERVICES|55746"",
  ""CONNECTICUT HOSPICE|06405"",
  ""DISTRICT HOSPITAL UNITED|56013"",
  ""CHADRON COMMUNITY HOSPITAL|69337""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,107,6033.0,1204005.0,1.8,0.349,"[
  ""BASIN CENTER MEDICAL UINTAH|84066"",
  ""CHRIST HOSPITAL|45219"",
  ""COUNTY DELAWARE HOSPITAL MEMORIAL|52057"",
  ""HOSPITAL MASSAC MEMORIAL|62960""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_CMS_MEDICARE_PROVIDER,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,107,6033.0,1204005.0,1.8,0.349,"[
  ""CHRIST HOSPITAL|45219"",
  ""BASIN CENTER MEDICAL UINTAH|84066"",
  ""COUNTY DELAWARE HOSPITAL MEMORIAL|52057"",
  ""HOSPITAL MASSAC MEMORIAL|62960""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,105,6033.0,1125418.0,1.7,0.349,"[
  ""COUNTY HOSPITAL MEMORIAL TRI|54773"",
  ""COUNTY DELAWARE HOSPITAL MEMORIAL|52057"",
  ""HOSPITAL MASSAC MEMORIAL|62960"",
  ""CHRIST HOSPITAL|45219""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EIA860_1_UTILITY,FED_EPA_TRI_BASIC_2023,NAME@ZIP,CORROBORATED,UTILITY_NAME+ZIP,C_4_FACILITY_NAME+C_9_ZIP,99,5530.0,21697.0,1.8,0.349,"[
  ""KRAFT PAPER WESTROCK|27870"",
  ""AMALGAMATED SUGAR|83301"",
  ""PAPER PORT TOWNSEND|98368"",
  ""PASADENA REFINING SYSTEM|77506""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_NPDES_ICIS_FACILITIES,FED_HUD_PUBLIC_HOUSING_AUTHORITIES,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP,FORMAL_PARTICIPANT_NAME+STD_ZIP5,66,1077821.0,3774.0,1.7,0.349,"[
  ""GERMAN MUNICIPALITY SAN|00683"",
  ""CAROLINA MUNICIPALITY|00986"",
  ""CITY RAYNE|70578"",
  ""AUTHORITY HOUSING LAFOURCHE PARISH|70394""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_ORG_NAME+RNDRNG_PRVDR_ZIP5,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,58,3121.0,1204005.0,1.9,0.349,"[
  ""BASIN CENTER MEDICAL UINTAH|84066"",
  ""CHRIST HOSPITAL|45219"",
  ""CENTER MAINE MEDICAL NORTHERN|04743"",
  ""CENTER MEDICAL PIKEVILLE|41501""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_MEDICARE_PROVIDER,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_ORG_NAME+RNDRNG_PRVDR_ZIP5,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,58,3121.0,1204005.0,1.9,0.349,"[
  ""CHRIST HOSPITAL|45219"",
  ""BASIN CENTER MEDICAL UINTAH|84066"",
  ""CENTER MAINE MEDICAL NORTHERN|04743"",
  ""CENTER MEDICAL PIKEVILLE|41501""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,NAME@ZIP,CORROBORATED,RNDRNG_PRVDR_ORG_NAME+RNDRNG_PRVDR_ZIP5,RNDRNG_PRVDR_LAST_ORG_NAME+RNDRNG_PRVDR_ZIP5,54,3121.0,1125418.0,1.7,0.349,"[
  ""CHRIST HOSPITAL|45219"",
  ""BASIN CENTER MEDICAL UINTAH|84066"",
  ""CENTER MEDICAL PIKEVILLE|41501"",
  ""CENTER MAINE MEDICAL NORTHERN|04743""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_DOL_OFCCP_CSAL,FED_USCG_NRC_INCIDENT_REPORTS,NAME@ZIP,CORROBORATED,ESTABLISHMENT_NAME+ZIP,RESPONSIBLE_COMPANY+RESPONSIBLE_ZIP,36,1978.0,15011.0,1.8,0.349,"[
  ""AIRLINES AMERICAN|11430"",
  ""ELECTRIC GAS PACIFIC|94583"",
  ""TYLER UNION|36201"",
  ""LYON SHIPYARD|23504""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,LOCATION_NAME+ZIP_CODE,17,6064.0,935.0,1.8,0.349,"[
  ""HEALTH IHC SERVICES|84770"",
  ""HEALTH OREGON PROVIDENCE SERVICES|97504"",
  ""CENTER MEDICAL TUCSON|85712"",
  ""HEALTH OREGON PROVIDENCE SERVICES|97213""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,FED_DEA_ARCOS_FULL,NAME@ZIP,CORROBORATED,LOCATION_NAME+ZIP_CODE,BUYER_NAME+BUYER_ZIP,17,935.0,127173.0,1.8,0.349,"[
  ""HAWAII PLANTATION PUNA|96720"",
  ""CENTER MEDICAL TUCSON|85712"",
  ""HEALTH OREGON PROVIDENCE SERVICES|97213"",
  ""CENTRAL DURAN PHARMACY|87104""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPITAL_ENROLLMENTS,FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,LOCATION_NAME+ZIP_CODE,16,5391.0,935.0,1.7,0.349,"[
  ""CLAY COUNTY HOSPITAL|62839"",
  ""COMMUNITY HOSPITAL MEMORIAL|55720"",
  ""BAPTIST HEALTH LOUISVILLE|40207"",
  ""HOSPITAL MUNICIPAL SPENCER|51301""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_CMS_MEDICARE_PROVIDER,NPI,STEEL,NPI,NPI,9,10269.0,1296739.0,0.1,0.349,"[
  ""1619001849"",
  ""1326138314"",
  ""1689669079"",
  ""1942660105""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,NPI,STEEL,NPI,RNDRNG_NPI,9,10269.0,1296739.0,0.1,0.349,"[
  ""1619001849"",
  ""1326138314"",
  ""1689669079"",
  ""1427169010""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,FED_IRS_BMF,NAME@ZIP,CORROBORATED,PWS_NAME+ZIP_CODE,NAME+ZIP,6208,395686.0,1868041.0,1.6,0.348,"[
  ""CHURCH CONGREGATIONAL GREENWICH NORTH|06831"",
  ""GAYLORD HOSPITAL|06492"",
  ""HOMES PAUL ST|16125"",
  ""BAPTIST BEAVERCREEK CHURCH|45432""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,FED_IRS_EO_BMF,NAME@ZIP,CORROBORATED,PWS_NAME+ZIP_CODE,NAME+ZIP,6201,395686.0,1878425.0,1.6,0.348,"[
  ""BAPTIST CHURCH HEBRON|34601"",
  ""BAPTIST CHURCH VILLAGE|46349"",
  ""LUTHERAN MINISTRIES NEBRASKA OUTDOOR|68003"",
  ""INN LAST RESORT|28734""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_ICIS_ICIS_AIR_FACILITIES,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,1353,270351.0,91616.0,1.5,0.348,"[
  ""VETERANS VIETNAM WORKSHOP|02108"",
  ""AMERICA FLYER NEW|56301"",
  ""CINCINNATI|45030"",
  ""AEROJET ROCKETDYNE|71701""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,1353,270351.0,91616.0,1.5,0.348,"[
  ""VETERANS VIETNAM WORKSHOP|02108"",
  ""AMERICA FLYER NEW|56301"",
  ""CINCINNATI|45030"",
  ""AEROJET ROCKETDYNE|71701""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,FED_HHS_OIG_LEIE,NAME@ZIP,CORROBORATED,RFRG_PRVDR_LAST_NAME_ORG+RFRG_PRVDR_ZIP5,LASTNAME+ZIP,1155,369152.0,78137.0,1.5,0.348,"[
  ""QUIJANO|90623"",
  ""WILLIAMS|22003"",
  ""MILLER|33756"",
  ""GONZALEZ|78539""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,FED_EPA_TRI_FACILITY,NAME@ZIP,CORROBORATED,PWS_NAME+ZIP_CODE,FACILITY_NAME+ZIP_CODE,1037,395686.0,63963.0,1.6,0.348,"[
  ""KELLOGG|49016"",
  ""CMC FL REBAR TAMPA|33565"",
  ""DAIRY POINT PRODUCTS WEST|68788"",
  ""ASH CEMENT GROVE|83245""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_TRI_FACILITY,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,1022,63963.0,91616.0,1.6,0.348,"[
  ""AMERICA FLYER NEW|56301"",
  ""KAYDON|49441"",
  ""AEROJET ROCKETDYNE|71701"",
  ""DEFENSE FLIR TELEDYNE|01862""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,SUPLR_PRVDR_LAST_NAME_ORG+SUPLR_PRVDR_ZIP5,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,784,49703.0,91616.0,1.6,0.348,"[
  ""CALIFORNIA SOUTHERN UNIVERSITY|90033"",
  ""HANGER ORTHOTICS PROSTHETICS|29406"",
  ""ORTHOTICS PIVOT PROSTHETICS|82718"",
  ""EAST HANGER ORTHOTICS PROSTHETICS|72703""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_NTSB_AVIATION_EVENTS,FED_OSHA_ITA_300A_SUMMARY_2025,NAME@ZIP,CORROBORATED,APT_NAME+EV_SITE_ZIPCODE,ESTABLISHMENT_NAME+ZIP_CODE,253,15605.0,375575.0,1.6,0.348,"[
  ""CITY GROVE|16127"",
  ""CARE HEALTH SPECIALTY UNITY|72143"",
  ""CITY PLANT|33563"",
  ""HUNTSVILLE|77320""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_NTSB_AVIATION_EVENTS,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,CORROBORATED,APT_NAME+EV_SITE_ZIPCODE,ESTABLISHMENT_NAME+ZIP_CODE,253,15605.0,360069.0,1.6,0.348,"[
  ""HESPERIA|92345"",
  ""SHERMAN|75090"",
  ""PRINEVILLE|97754"",
  ""ALBUQUERQUE|87123""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_RCRA_RCRA_FACILITIES,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,OPER_NAME+OWNER_ZIP,226,1429903.0,14890.0,1.5,0.348,"[
  ""COLLEGE MOUNTAIN ROCKY|59102"",
  ""JETS PREMIER|97124"",
  ""BEACH COUNTY OFFICE PALM SHERIFFS|33406"",
  ""AVIATION HORIZON NEW|02886""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_RCRA_FACILITIES,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,OPER_NAME+OWNER_ZIP,226,1429903.0,14890.0,1.5,0.348,"[
  ""COLLEGE MOUNTAIN ROCKY|59102"",
  ""JETS PREMIER|97124"",
  ""BEACH COUNTY OFFICE PALM SHERIFFS|33406"",
  ""AVIATION HORIZON NEW|02886""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_GHGRP_FACILITY,FED_OSHA_ITA_CASE_DETAIL_2023,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP,ESTABLISHMENT_NAME+ZIP_CODE,186,12485.0,85607.0,1.5,0.348,"[
  ""AGRI MARK|05753"",
  ""DUST RECYCLING STEEL|35576"",
  ""ELLWOOD FORGE HOUSTON TEXAS|77045"",
  ""BUFFALO DISTILLERY TRACE|40601""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_EPA_FRS_FULL,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,PRIMARY_NAME+POSTAL_CODE,176,11478.0,4325132.0,1.5,0.348,"[
  ""CENTER COLUMBIA MEDICAL MID|97058"",
  ""COUNTY KANABEC|55051"",
  ""CITY WOOSTER|44691"",
  ""CENTER COUNTY LABETTE MEDICAL|67357""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_CMS_POS_OTHER,NAME@ZIP,CORROBORATED,ORGANIZATION_NAME+ZIP_CODE,FAC_NAME+ZIP_CD,170,11478.0,40109.0,1.5,0.348,"[
  ""BEND GREAT UKHS|67530"",
  ""COMMUNITY HOSPITAL LINCOLN|80821"",
  ""HEALTHCARE LIVINGSTON|59047"",
  ""HOSPITAL YORK|03909""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
CA_LOBBY_CHG_LOG,IRS527_RELATED_ENTITIES,NAME@ZIP,CORROBORATED,FILER_FULL_NAME+FILER_ZIP,ENTITY_NAME+ENTITY_ZIP,158,10498.0,11739.0,1.5,0.348,"[
  ""ASSOCIATION BUILDING CALIFORNIA INDUSTRY|95814"",
  ""ASSOCIATION CALIFORNIA REDEVELOPMENT|95814"",
  ""GENERAL MOTORS|20001"",
  ""CALIFORNIA CONFERENCE MACHINISTS|94952""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_HRSA_SHORTAGE_AREAS,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,HPSA_COMPONENT_NAME+COMMON_POSTAL_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,120,7829.0,91616.0,1.5,0.348,"[
  ""HEALTH MANAGEMENT PUBLIC|19102"",
  ""ARCHER BEN CENTER HEALTH|87937"",
  ""ALCOHOLISM AMERICAN COUNCIL INDIAN ON|53220"",
  ""COUNTY LANE OREGON|97401""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_HRSA_HPSA_PRIMARY_CARE,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,HPSA_COMPONENT_NAME+COMMON_POSTAL_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,115,6952.0,91616.0,1.7,0.348,"[
  ""HEALTH MANAGEMENT PUBLIC|19102"",
  ""ARCHER BEN CENTER HEALTH|87937"",
  ""ALCOHOLISM AMERICAN COUNCIL INDIAN ON|53220"",
  ""COUNTY LANE OREGON|97401""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_RCRA_FACILITIES,FED_SAM_EXCLUSIONS_FULL_R2,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,NAME+ZIP_CODE,114,1429903.0,7281.0,1.6,0.348,"[
  ""EXTRUSIONS GATEWAY|63084"",
  ""ENVIRONMENTAL OCEAN STATE|02919"",
  ""VIEW|38654"",
  ""OLYMCO|44706""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_RCRA_RCRA_FACILITIES,FED_SAM_EXCLUSIONS_FULL_R2,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,NAME+ZIP_CODE,114,1429903.0,7281.0,1.6,0.348,"[
  ""EXTRUSIONS GATEWAY|63084"",
  ""ENVIRONMENTAL OCEAN STATE|02919"",
  ""VIEW|38654"",
  ""OLYMCO|44706""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_DIALYSIS,FED_EPA_RCRA_FACILITIES,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,FACILITY_NAME+ZIP_CODE,112,7556.0,1429903.0,1.5,0.348,"[
  ""CENTER DAVITA DIALYSIS EAST WICHITA|67214"",
  ""CENTER DAVITA DIALYSIS INDEPENDENCE|67301"",
  ""DAVITA DIALYSIS LENEXA|66215"",
  ""DAVITA DIALYSIS MARTINSVILLE NEW|26155""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_DIALYSIS,FED_EPA_RCRA_RCRA_FACILITIES,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,FACILITY_NAME+ZIP_CODE,112,7556.0,1429903.0,1.5,0.348,"[
  ""CENTER DAVITA DIALYSIS INDEPENDENCE|67301"",
  ""CREEK DAVITA DIALYSIS GOOSE|29445"",
  ""DAVITA DIALYSIS LENEXA|66215"",
  ""CENTER DAVITA DIALYSIS EAST WICHITA|67214""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_IRS_BMF,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,NAME+ZIP,100,6425.0,1868041.0,1.6,0.348,"[
  ""CARE VARIETY|73107"",
  ""CENTER HEALTH VALLEY|05040"",
  ""HEALTH SERVICES SHERIDAN|80236"",
  ""ADVANTAGE CARE CENTER DIAGNOSTIC TREATMENT|11545""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,PWS_NAME+ZIP_CODE,100,6033.0,395686.0,1.7,0.348,"[
  ""HOSPITAL MEMORIAL OLIVER PAUL|49635"",
  ""GAYLORD HOSPITAL|06492"",
  ""HOSPITAL MEMORIAL STARKE|46534"",
  ""HOSPITAL PINE RIDGE|57770""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_IRS_EO_BMF,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,NAME+ZIP,99,6425.0,1878425.0,1.5,0.348,"[
  ""ADVANTAGE CARE CENTER DIAGNOSTIC TREATMENT|11545"",
  ""CARE VARIETY|73107"",
  ""CENTER HEALTH VALLEY|05040"",
  ""HEALTH SERVICES SHERIDAN|80236""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HCRIS,FED_USASPENDING_CONTRACTS,NAME@ZIP,CORROBORATED,HOSPITAL_NAME+ZIP_CODE,RECIPIENT_NAME+RECIPIENT_ZIP_4_CODE,95,6033.0,91616.0,1.6,0.348,"[
  ""HOSPITAL MEMORIAL PRESTON|26537"",
  ""ALBANY CENTER HOSPITAL MEDICAL|12208"",
  ""BOZEMAN DEACONESS HEALTH SERVICES|59715"",
  ""COMMUNITY HOSPITAL KNOXVILLE|50138""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPITAL_GENERAL,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,PWS_NAME+ZIP_CODE,89,5427.0,395686.0,1.6,0.348,"[
  ""HOSPITAL MEMORIAL OLIVER PAUL|49635"",
  ""CLARKS HOSPITAL STATE SUMMIT|18411"",
  ""GRIFFIN HOSPITAL MEMORIAL|73070"",
  ""CENTER MAINE MEDICAL NORTHERN|04743""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPITAL_GENERAL,FED_HRSA_SHORTAGE_AREAS,NAME@ZIP,CORROBORATED,FACILITY_NAME+ZIP_CODE,HPSA_COMPONENT_NAME+COMMON_POSTAL_CODE,88,5427.0,7829.0,1.6,0.348,"[
  ""CASCADE CENTER MEDICAL|98826"",
  ""ADVENTIST HEALTH SONORA|95370"",
  ""HEALTHCARE LIVINGSTON|59047"",
  ""CENTER CITY MEDICAL TWIN|44621""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_CMS_HOSPITAL_ENROLLMENTS,FED_EPA_ICIS_FEC_CASE_FACILITIES,NAME@ZIP,CORROBORATED,DOING_BUSINESS_AS_NAME+ZIP_CODE,FACILITY_NAME+ZIP,80,5391.0,117594.0,1.5,0.348,"[
  ""CENTER JFK MEDICAL UNIVERSITY|08820"",
  ""HOSPITAL NORRISTOWN STATE|19401"",
  ""CENTER MEDICAL PALISADES|07047"",
  ""CITY LEWISVILLE MEDICAL|75057""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
FED_EPA_ENVIROFACTS,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,CORROBORATED,FACILITY_NAME+POSTAL_CODE,PWS_NAME+ZIP_CODE,78,4909.0,395686.0,1.6,0.348,"[
  ""PRATT WHITNEY|06473"",
  ""RANOR|01473"",
  ""GLOBAL GREENFIELD USA|06804"",
  ""CHERRYFIELD FOODS|04622""
]",8283dd47ad1d468f,2026-08-18 18:08:31.571000
