model,family,class,slot,status
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_45e7e21495__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,id_integrity,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,by_time,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,first_last,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,gaps,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,seasonality,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,births,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,deaths,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,age_distribution,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,map_points,hole:no-geo_point-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,mix_over_time,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,code_concentration,ready
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_4eddc3919b__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,id_integrity,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,by_time,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,first_last,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,gaps,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,seasonality,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,births,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,deaths,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,age_distribution,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,mix_over_time,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,code_concentration,ready
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_5288db6955__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,how_many,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,freshness,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,id_integrity,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,share_of_family,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,by_time,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,first_last,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,gaps,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,seasonality,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,births,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,deaths,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,age_distribution,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,by_state,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,by_county_city,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,map_points,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,mix_over_time,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,code_concentration,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,size_distribution,ready
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_5ccb249b71__records,registry,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,how_many,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,freshness,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,id_integrity,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,share_of_family,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,by_state,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,by_county_city,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,map_points,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,mix_over_time,hole:no-date-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,code_concentration,ready
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,total_money,hole:no-money-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,typical_money,hole:no-money-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,money_distribution,hole:no-money-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,money_top_share,hole:no-money-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,round_numbers,hole:no-money-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,size_distribution,hole:no-quantity-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,per_person,hole:no-population-column
stg_portal_cka_analyze_boston_5fc2a4d010__records,unresolved,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,how_many,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,freshness,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,id_integrity,hole:no-id-column
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,share_of_family,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,by_time,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,first_last,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,gaps,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,seasonality,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,births,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,deaths,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,age_distribution,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,by_state,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,by_county_city,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,map_points,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,mix_by_code,hole:no-code-column
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,mix_over_time,hole:no-code-column
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,code_concentration,hole:no-code-column
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,total_money,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,typical_money,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,money_distribution,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,money_top_share,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,round_numbers,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,size_distribution,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,per_person,ready
stg_portal_cka_analyze_boston_691c77c209__places,place,noun,flag_rates,hole:no-flag-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,how_many,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,row_count_vs_published,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,freshness,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,grain_integrity,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,id_integrity,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,rank_in_family,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,share_of_family,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,by_time,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,first_last,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,gaps,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,seasonality,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,births,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,deaths,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,age_distribution,hole:no-date-column
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,by_state,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,by_county_city,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,map_points,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,geo_concentration,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,mix_by_code,ready
stg_portal_cka_analyze_boston_7d75fd803f__records,organization,noun,mix_over_time,hole:no-date-column
