NPI,EXCLUSION_TYPE,GENERAL_CATEGORY,SPECIALTY,STATE,EXCLUSION_YEAR,REINSTATEMENT_YEAR,PAY_YEAR,NATURE_OF_PAYMENT,N_PAYMENTS,TOTAL_DOLLARS,AFTER_EXCLUSION_FLAG
1417042656,1128b4,"PHYSICIAN (MD, DO)",SURGERY,NC,2025,,2024,Food and Beverage,1,31.52,0
1528390259,1128a1,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,WV,2018,,2023,Food and Beverage,1,31.32,1
1487813150,1128b4,"PHYSICIAN (MD, DO)",EMERGENCY MEDICINE,NM,2025,,2022,Food and Beverage,1,31.31,0
1275643116,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NJ,2025,,2023,Food and Beverage,2,31.17,0
1447422712,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,TN,2024,,2023,Food and Beverage,2,31.14,0
1235366709,1128a2,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,OH,2025,,2022,Food and Beverage,2,30.81,0
1942641485,1128a1,IND- LIC HC SERV PRO,PODIATRY,MS,2024,,2023,Food and Beverage,1,30.75,0
1073102679,1128b4,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,TN,2024,,2022,Food and Beverage,2,30.59,0
1932260064,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NY,2017,,2023,Food and Beverage,1,30.57,1
1265563019,1128b4,"PHYSICIAN (MD, DO)",GYN/OBS,WA,2024,,2024,Food and Beverage,1,30.56,1
1679795181,1128a1,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,NJ,2015,,2022,Food and Beverage,2,30.51,1
1235186636,1128a1,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,GA,2017,,2024,Food and Beverage,1,30.45,1
1669466249,1128a1,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,NY,2018,,2023,Food and Beverage,1,30.44,1
1780616540,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,IL,2025,,2023,Food and Beverage,1,30.1,0
1518958040,1128a1,"PHYSICIAN (MD, DO)",NEUROLOGY,IN,2019,,2024,Food and Beverage,8,331.09,1
1801891007,1128a1,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,OH,2022,,2023,Food and Beverage,9,328.95,1
1205800257,1128a3,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,MO,2024,,2023,Food and Beverage,9,325.52,0
1578548244,1128a3,"PHYSICIAN (MD, DO)",GYN/OBS,AL,2022,,2022,Food and Beverage,3,321.75,1
1609860097,1128a4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,TN,2015,,2024,Food and Beverage,18,320.94,1
1811930357,1128b3,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,NV,2024,,2024,Food and Beverage,5,320.33,1
1811991284,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NJ,2026,,2024,Food and Beverage,8,319.14,0
1154518751,1128b4,"PHYSICIAN (MD, DO)",EMERGENCY MEDICINE,VA,2025,,2022,Food and Beverage,13,318.11,0
1770667677,1128a3,"PHYSICIAN (MD, DO)",SURGERY,NY,2018,,2022,Food and Beverage,4,313.48,1
1821160193,1128b4,IND- LIC HC SERV PRO,DENTIST,MN,2025,,2024,Food and Beverage,7,310.74,0
1821188483,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NV,2025,,2024,Food and Beverage,14,309.73,0
1265696769,1128a3,IND- LIC HC SERV PRO,DENTIST,MS,2022,,2024,Food and Beverage,8,308.79,1
1376538496,1128a1,"PHYSICIAN (MD, DO)",ANESTHESIOLOGY,AZ,2025,,2023,Food and Beverage,15,307.65,0
1134139884,1128a4,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,CA,2015,,2024,Food and Beverage,6,303.0,1
1093707101,1128a4,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,MI,2024,,2022,Food and Beverage,15,301.48,0
1235146002,1128a3,"PHYSICIAN (MD, DO)",ONCOLOGY,WV,2026,,2023,Long term medical supply or device loan,3,299.1,0
1477743094,1128a3,"PHYSICIAN (MD, DO)",PLASTIC SURGERY,CA,2025,,2022,Food and Beverage,9,299.1,0
1235146002,1128a3,"PHYSICIAN (MD, DO)",ONCOLOGY,WV,2026,,2022,Long term medical supply or device loan,3,299.1,0
1184663445,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,NY,2025,,2023,Education,3,298.94,0
1194871277,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,PR,2024,,2023,Food and Beverage,13,296.45,0
1952399222,1128a4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NC,2025,,2024,Food and Beverage,17,296.41,0
1992148100,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,FL,2025,,2023,Food and Beverage,22,294.68,0
1861518755,1128a3,DENTAL PRACTICE,DENTIST,NY,2011,,2023,Gift,2,294.13,1
1063436947,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2025,,2023,Travel and Lodging,2,289.38,0
1740321413,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,CA,2025,,2022,Food and Beverage,4,288.5,0
1285900621,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,PA,2024,,2022,Food and Beverage,19,288.49,0
1518982636,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,ID,2023,,2024,Food and Beverage,12,288.46,1
1265518567,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,GA,2025,,2023,Food and Beverage,14,283.57,0
1699784652,1128b4,"PHYSICIAN (MD, DO)",GYN/OBS,CA,2025,,2023,Food and Beverage,11,279.45,0
1558407411,1128b7,"PHYSICIAN (MD, DO)",PLASTIC SURGERY,CA,2023,,2022,Food and Beverage,13,278.14,0
1033177571,1128a4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,KY,2024,,2023,Food and Beverage,10,277.47,0
1467463828,1128b4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,TN,2023,,2022,Food and Beverage,12,276.77,0
1932241007,1128a1,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,NV,2025,,2023,Food and Beverage,14,275.24,0
1962553560,1128a3,"PHYSICIAN (MD, DO)",SURGERY,FL,2023,,2024,Food and Beverage,20,273.87,1
1851450613,1128a1,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,LA,2014,,2022,Food and Beverage,4,273.55,1
1497915185,1128a1,"PHYSICIAN (MD, DO)",GYN/OBS,IL,2025,,2022,Food and Beverage,14,269.0,0
1083680417,1128b4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,WI,2023,,2022,Food and Beverage,10,266.9,0
1265518567,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,GA,2025,,2024,Food and Beverage,14,266.58,0
1780688598,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,TX,2023,,2023,Food and Beverage,14,266.52,1
1245205269,1128b4,"MEDICAL PRACTICE, MD",PEDIATRICS,IA,2010,,2023,Food and Beverage,13,265.6,1
1437107406,1128a1,IND- LIC HC SERV PRO,OPTOMETRY,TX,2025,,2023,Food and Beverage,5,263.12,0
1356404909,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,PR,2023,,2022,Food and Beverage,6,259.94,0
1285852095,1128a1,"PHYSICIAN (MD, DO)",GASTROENTEROLOGY,NY,2024,,2023,Food and Beverage,2,258.12,0
1578983094,1128a3,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,TN,2024,,2024,Food and Beverage,2,256.36,1
1558350298,1128a1,IND- LIC HC SERV PRO,DENTIST,CA,2025,,2023,Education,2,255.65,0
1154552305,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,CA,2026,,2024,Food and Beverage,16,255.57,0
1457411670,1128a3,"MEDICAL PRACTICE, MD",GYN/OBS,PA,2010,,2022,Food and Beverage,4,255.47,1
1952301699,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,FL,2022,,2022,Food and Beverage,6,255.45,1
1407258783,1128b4,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,WA,2024,,2022,Consulting Fee,1,254.17,0
1134691173,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,AZ,2025,,2022,Food and Beverage,13,254.12,0
1740440155,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,PA,2025,,2023,Food and Beverage,12,254.07,0
1073512950,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NY,2024,,2022,Food and Beverage,7,251.16,0
1902819352,1128a1,IND- LIC HC SERV PRO,DENTIST,GA,2026,,2023,Education,1,250.38,0
1659348548,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,FL,2026,,2023,Food and Beverage,2,250.0,0
1821160193,1128b4,IND- LIC HC SERV PRO,DENTIST,MN,2025,,2022,Education,1,250.0,0
1447286158,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2023,,2023,Food and Beverage,2,249.99,1
1285816868,1128b4,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,CA,2025,,2024,Food and Beverage,2,249.75,0
1992148100,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,FL,2025,,2022,Food and Beverage,12,248.07,0
1447422712,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,TN,2024,,2022,Food and Beverage,7,247.56,0
1003902800,1128a2,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,OH,2015,,2023,Food and Beverage,2,246.5,1
1821160193,1128b4,IND- LIC HC SERV PRO,DENTIST,MN,2025,,2023,Food and Beverage,2,246.1,0
1861918401,1128b4,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,CO,2023,,2022,Food and Beverage,16,245.66,0
1194712976,1128a2,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,IA,2025,,2024,Food and Beverage,12,240.61,0
1205920527,1128a3,"PHYSICIAN (MD, DO)",PSYCHIATRY,PA,2026,,2023,Food and Beverage,2,239.35,0
1073615118,1128a1,"PHYSICIAN (MD, DO)",ONCOLOGY,CA,2024,,2023,Food and Beverage,2,239.16,0
1588671853,1128a1,"PHYSICIAN (MD, DO)",OPHTHALMOLOGY,TX,2025,,2023,Food and Beverage,13,239.02,0
1407879513,1128b4,"PHYSICIAN (MD, DO)",NEUROLOGY,NM,2025,,2023,Food and Beverage,9,236.29,0
1235146002,1128a3,"PHYSICIAN (MD, DO)",ONCOLOGY,WV,2026,,2024,Education,3,234.98,0
1174559108,1128b4,"PHYSICIAN (MD, DO)",RADIOLOGY,MI,2025,,2023,Food and Beverage,2,233.86,0
1588671853,1128a1,"PHYSICIAN (MD, DO)",OPHTHALMOLOGY,TX,2025,,2022,Food and Beverage,14,233.85,0
1215440326,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,AZ,2026,,2022,Food and Beverage,4,233.0,0
1518982636,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,ID,2023,,2023,Food and Beverage,11,230.21,1
1861518755,1128a3,DENTAL PRACTICE,DENTIST,NY,2011,,2023,Food and Beverage,3,230.03,1
1821199613,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,TX,2023,,2022,Food and Beverage,11,226.25,0
1689625436,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,WI,2026,,2022,Food and Beverage,16,225.82,0
1932188455,1128a2,"PHYSICIAN (MD, DO)",ORTHOPEDICS,NH,2026,,2022,Food and Beverage,3,225.05,0
1104849900,1128a2,IND- LIC HC SERV PRO,DENTIST,WA,2015,,2024,Food and Beverage,4,224.25,1
1982099297,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,CO,2025,,2022,Debt forgiveness,2,224.09,0
1609808500,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2025,,2023,Food and Beverage,13,223.58,0
1760425458,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NY,2023,,2024,Food and Beverage,2,222.77,1
1992988257,1128a1,"PHYSICIAN (MD, DO)",NEPHROLOGY,KY,2026,,2022,Education,1,222.65,0
1154471035,1128a4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,LA,2015,,2024,Food and Beverage,2,222.28,1
1518159003,1128a1,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,CA,2024,,2022,Food and Beverage,10,219.28,0
1578983094,1128a3,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,TN,2024,,2023,Food and Beverage,2,217.31,0
1760424972,1128a1,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,MI,2025,,2024,Food and Beverage,11,217.14,0
1366448359,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,WA,2024,,2022,Food and Beverage,7,215.8,0
1245328640,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,MI,2023,,2022,Travel and Lodging,2,215.42,0
1003035395,1128a1,BUS OWNER/EXEC,HOME HEALTH AGENCY,WV,2025,,2023,Food and Beverage,2,214.65,0
1740440155,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,PA,2025,,2024,Food and Beverage,8,214.56,0
1689625436,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,WI,2026,,2023,Food and Beverage,13,213.77,0
1588757462,1128b4,"PHYSICIAN (MD, DO)",NEUROLOGY,TX,2024,,2022,Food and Beverage,11,213.09,0
1669418794,1128a3,"PHYSICIAN (MD, DO)",SURGERY,CA,2020,,2022,Food and Beverage,2,213.0,1
1164458006,1128a1,IND- LIC HC SERV PRO,PODIATRY,CO,2017,,2022,Food and Beverage,3,212.15,1
1861518755,1128a3,DENTAL PRACTICE,DENTIST,NY,2011,,2024,Food and Beverage,5,209.45,1
1245325273,1128b4,"PHYSICIAN (MD, DO)",PSYCHIATRY,FL,2023,,2022,Food and Beverage,10,207.28,0
1295896041,1128b4,"PHYSICIAN (MD, DO)",PLASTIC SURGERY,CA,2026,,2024,Food and Beverage,4,203.84,0
1942968870,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,AL,2026,,2022,Food and Beverage,10,203.27,0
1164458006,1128a1,IND- LIC HC SERV PRO,PODIATRY,CO,2017,,2023,Food and Beverage,7,202.75,1
1790199982,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,FL,2026,,2022,Food and Beverage,7,202.19,0
1376723684,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,OH,2025,,2023,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",1,200.0,0
1356323059,1128b14,IND- LIC HC SERV PRO,DENTIST,NY,2013,,2024,Consulting Fee,1,200.0,1
1356323059,1128b14,IND- LIC HC SERV PRO,DENTIST,NY,2013,,2023,Consulting Fee,1,200.0,1
1669429908,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,MO,2024,,2024,Consulting Fee,1,200.0,1
1871571406,1128a1,"PHYSICIAN (MD, DO)",ONCOLOGY,NM,2016,,2023,Honoraria,1,200.0,1
1801005053,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,LA,2019,,2023,Food and Beverage,15,199.22,1
1285673012,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,TX,2015,,2024,Education,2,198.95,1
1245205269,1128b4,"MEDICAL PRACTICE, MD",PEDIATRICS,IA,2010,,2024,Food and Beverage,8,198.17,1
1548263627,1128b4,"PHYSICIAN (MD, DO)",GYN/OBS,MS,2025,,2022,Food and Beverage,6,197.69,0
1821160193,1128b4,IND- LIC HC SERV PRO,DENTIST,MN,2025,,2022,Travel and Lodging,1,197.28,0
1831248731,1128a4,"PHYSICIAN (MD, DO)",GYN/OBS,FL,2025,,2022,Food and Beverage,11,196.84,0
1922062181,1128b7,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,TX,2021,,2023,Food and Beverage,9,196.7,1
1275596827,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,AZ,2025,,2024,Food and Beverage,1,195.48,0
1720031503,1128a1,"PHYSICIAN (MD, DO)",PAIN MANAGEMENT,GA,2025,,2023,Food and Beverage,4,194.11,0
1194845131,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,IL,2022,,2023,Education,2,193.0,1
1174688493,1128a1,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NY,2019,,2023,Food and Beverage,11,192.81,1
1053454009,1128a1,"PHYSICIAN (MD, DO)",OPHTHALMOLOGY,SC,2023,,2022,Food and Beverage,10,191.22,0
1245325273,1128b4,"PHYSICIAN (MD, DO)",PSYCHIATRY,FL,2023,,2024,Food and Beverage,4,190.78,1
1235139692,1128b7,"PHYSICIAN (MD, DO)",ORTHOPEDICS,OK,2020,,2023,Food and Beverage,2,190.54,1
1073576435,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,AR,2025,,2022,Food and Beverage,10,190.01,0
1134691173,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,AZ,2025,,2024,Food and Beverage,7,189.57,0
1609808500,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2025,,2024,Food and Beverage,10,188.32,0
1174557466,1128a1,IND- LIC HC SERV PRO,PODIATRY,FL,2023,,2023,Debt forgiveness,1,186.43,1
1760445936,1128a4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2025,,2023,Food and Beverage,12,186.06,0
1043660533,1128b4,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,AR,2024,,2022,Food and Beverage,14,185.92,0
1649681883,1128a2,IND- LIC HC SERV PRO,CHIROPRACTIC,CA,2016,,2024,Food and Beverage,1,183.27,1
1205800257,1128a3,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,MO,2024,,2024,Food and Beverage,2,179.86,1
1427128073,1128a1,"PHYSICIAN (MD, DO)",SURGERY,CA,2025,,2023,Food and Beverage,5,178.89,0
1518907435,1128b4,"PHYSICIAN (MD, DO)",SURGERY,NV,2025,,2022,Food and Beverage,1,177.39,0
1710381082,1128a1,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,AR,2025,,2023,Education,3,177.0,0
1972685758,1128a1,"PHYSICIAN (MD, DO)",PSYCHIATRY,PR,2023,,2023,Food and Beverage,3,175.1,1
1952399222,1128a4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NC,2025,,2024,Education,2,174.98,0
1891854873,1128a4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,SC,2024,,2022,Food and Beverage,2,174.19,0
1548798309,1128a4,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,KY,2025,,2023,Food and Beverage,9,173.15,0
1922280254,1128a1,IND- LIC HC SERV PRO,NURSE PRACTITIONER (,IL,2021,,2024,Food and Beverage,1,172.95,1
1952399222,1128a4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NC,2025,,2023,Food and Beverage,10,172.83,0
1881872828,1128a3,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NJ,2025,,2022,Food and Beverage,6,172.46,0
1427442409,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,CT,2026,,2022,Food and Beverage,3,172.35,0
1154518751,1128b4,"PHYSICIAN (MD, DO)",EMERGENCY MEDICINE,VA,2025,,2023,Food and Beverage,5,172.12,0
1962597575,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,CA,2014,,2024,Food and Beverage,1,172.09,1
1104968684,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,TX,2025,,2022,Food and Beverage,9,171.9,0
1841204963,1128b4,"PHYSICIAN (MD, DO)",ANESTHESIOLOGY,NY,2021,,2022,Food and Beverage,1,171.64,1
1538260179,1128b4,"PHYSICIAN (MD, DO)",ONCOLOGY,NY,2026,,2022,Travel and Lodging,1,170.23,0
1083680003,1128a3,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,MA,2026,,2023,Food and Beverage,3,169.36,0
1629062435,1128a3,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,CA,2024,,2024,Food and Beverage,2,168.6,1
1952778532,1128b4,IND- LIC HC SERV PRO,DENTIST,AZ,2024,,2022,Food and Beverage,2,168.46,0
1144242090,1128a1,"PHYSICIAN (MD, DO)",SURGERY,IL,2023,,2024,Food and Beverage,3,168.36,1
1568456382,1128a1,"PHYSICIAN (MD, DO)",PEDIATRICS,PA,2018,,2022,Food and Beverage,1,167.27,1
1497749089,1128a1,"PHYSICIAN (MD, DO)",GYN/OBS,PA,2018,,2022,Food and Beverage,1,167.27,1
1942375837,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,MI,2024,,2023,Food and Beverage,9,166.94,0
1851339576,1128a3,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,MO,2026,,2023,Food and Beverage,3,165.35,0
1144380114,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NY,2026,,2022,Food and Beverage,7,164.99,0
1750385647,1128a1,"PHYSICIAN (MD, DO)",OPHTHALMOLOGY,AZ,2024,,2023,Food and Beverage,3,164.86,0
1013376128,1128a1,IND- LIC HC SERV PRO,PHYSICIAN ASSISTANT,SC,2025,,2022,Food and Beverage,4,164.37,0
1699784652,1128b4,"PHYSICIAN (MD, DO)",GYN/OBS,CA,2025,,2024,Food and Beverage,4,163.48,0
1043275761,1128a1,"PHYSICIAN (MD, DO)",PSYCHIATRY,IN,2025,,2023,Food and Beverage,5,162.6,0
1346382934,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,NJ,2014,,2024,Food and Beverage,3,161.47,1
1609860097,1128a4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,TN,2015,,2023,Food and Beverage,8,161.08,1
1649213463,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,MI,2026,,2022,Food and Beverage,16,160.59,0
1184663445,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,NY,2025,,2022,Education,2,159.95,0
1295804029,1128b4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,CA,2012,,2023,Food and Beverage,2,159.81,1
1336496330,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,WA,2026,,2024,Food and Beverage,2,159.72,0
1871528117,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,CA,2015,,2023,Food and Beverage,1,159.4,1
1932162245,1128a1,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,FL,2019,,2024,Food and Beverage,2,159.08,1
1194972224,1128a3,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NC,2021,,2023,Food and Beverage,1,158.29,1
1568476968,1128b4,"PHYSICIAN (MD, DO)",UROLOGY,NY,2017,,2022,Food and Beverage,1,157.7,1
1841332012,1128a4,"PHYSICIAN (MD, DO)",PSYCHIATRY,KY,2022,,2024,Food and Beverage,3,157.36,1
1568467876,1128a2,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,NY,2022,,2024,Food and Beverage,7,156.52,1
1073576435,1128a4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,AR,2025,,2023,Food and Beverage,8,156.35,0
1730379983,1128a1,"PHYSICIAN (MD, DO)",SURGERY,OK,2017,,2023,Food and Beverage,2,156.22,1
1649252677,1128a4,"PHYSICIAN (MD, DO)",PEDIATRICS,FL,2022,,2024,Food and Beverage,1,155.93,1
1780081323,1128b4,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,VA,2025,,2023,Food and Beverage,3,155.5,0
1477732659,1128a1,"PHYSICIAN (MD, DO)",EMERGENCY MEDICINE,KS,2026,,2022,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program",1,155.0,0
1245328640,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,MI,2023,,2022,Food and Beverage,2,154.65,0
1518982636,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,ID,2023,,2022,Food and Beverage,9,154.52,0
1982892865,1128a3,"PHYSICIAN (MD, DO)",DERMATOLOGY,CA,2025,,2023,Food and Beverage,1,152.81,0
1124234356,1128b7,"PHYSICIAN (MD, DO)",SURGERY,NC,2022,,2024,Food and Beverage,11,152.4,1
1184626921,1128b4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,VA,2021,,2022,Food and Beverage,6,152.29,1
1114032414,1128a1,"MEDICAL PRACTICE, MD",GENERAL PRACTICE,WV,2011,,2024,Food and Beverage,1,152.2,1
1366448359,1128b4,"PHYSICIAN (MD, DO)",FAMILY PRACTICE,WA,2024,,2023,Food and Beverage,5,151.86,0
1225011885,1128b4,"PHYSICIAN (MD, DO)",INTERNAL MEDICINE,FL,2025,,2023,Food and Beverage,8,151.77,0
1326681024,1128a1,IND- LIC HC SERV PRO,NURSE/NURSES AIDE,NJ,2026,,2023,Food and Beverage,7,150.9,0
1568690014,1128b4,"PHYSICIAN (MD, DO)",GENERAL PRACTICE,FL,2025,,2022,Travel and Lodging,1,150.56,0
1437107406,1128a1,IND- LIC HC SERV PRO,OPTOMETRY,TX,2025,,2024,Food and Beverage,8,150.35,0
1811235872,1128a4,IND- LIC HC SERV PRO,PODIATRY,MI,2023,,2022,Food and Beverage,7,150.07,0
