table	column	data_type	table_rows	sampled	filled	blank	null_word	number	int	int_dot_zero	leading_zero	date	date8	date8_mdy	ts	bool_tf	bool_yn	distinct_approx	max_len	min_value	max_value
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	INGESTED_AT	TEXT	2254	2254	2254	0	0	0	0	0	0	2254	0	0	2254	0	0	1	26	2026-07-02 22:03:58.854596	2026-07-02 22:03:58.854596
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	ARTIFICIALTURF	TEXT	2254	2254	30	2224	0	0	0	0	0	0	0	0	0	0	30	1	3	Yes	Yes
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	LOCATIONID	TEXT	2254	2254	2153	101	0	0	0	0	0	0	0	0	0	0	0	278	10	Bachrodt J	Need Code
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	RESTROOMACCESS	TEXT	2254	2254	1458	796	0	1458	1458	0	0	0	0	0	0	0	0	2	1	0	1
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	SHAPE_AREA	TEXT	2254	2254	2254	0	0	2254	0	0	0	0	0	0	0	0	0	1890	16	1.60640570967463	999.400925979163
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	GISOBJID	TEXT	2254	2254	0	2254	0	0	0	0	0	0	0	0	0	0	0	0	0		
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	SOURCE_RUN_ID	TEXT	2254	2254	2254	0	0	0	0	0	0	0	0	0	0	0	0	1	36	9bb2bb71-fa9a-46e0-ac88-f4b4adf21834	9bb2bb71-fa9a-46e0-ac88-f4b4adf21834
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	ALLINCLUSIVE	TEXT	2254	2254	7	2247	0	0	0	0	0	0	0	0	0	0	7	1	3	Yes	Yes
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	OBJECTID	TEXT	2254	2254	2254	0	0	2254	2254	0	0	0	0	0	0	0	0	2255	5	1	999
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	LIGHTING	TEXT	2254	2254	2254	0	0	2254	2254	0	0	0	0	0	0	0	0	2	1	0	1
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	SUBCLASS	TEXT	2254	2254	2252	2	0	0	0	0	0	0	0	0	0	0	0	17	6	CC	VTA
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	AMENITYSTATUS	TEXT	2254	2254	2246	8	0	0	0	0	0	0	0	0	0	0	0	4	12	Closed	Withdrawn
PORTAL_CKA_SAN_JOSE_OPEN_DA_32AED231B0	QUANTITY	TEXT	2254	2254	2231	23	0	2231	2195	0	0	0	0	0	0	0	0	13	3	0.5	9
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	CITY	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	5	12	Amado	Tucson
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	AFFILIATE	TEXT	2251	2251	46	2205	0	0	0	0	0	0	0	0	0	0	0	25	62	AT&T Authorized Retailer	YMCA
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	GEOMETRY	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1342	71	{"type": "Point", "coordinates": [-110.881116000003, 32.0528	{"type": "Point", "coordinates": [-111.320716980003, 32.0615
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	ESRI_PID	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	2286	32	00272c8f18cb8cb43f95365bf3ad477a	fffd779062e32f2c57dbf91dfd578e31
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	OBJECTID	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	0	0	0	0	2236	4	1	999
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	JOIN_COUNT	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	0	0	0	0	1	1	1	1
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SQFOOTAGE	TEXT	2251	2251	1949	302	0	0	0	0	0	0	0	0	0	0	0	8	15	1 - 1,499	5,000 - 9,999
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	PROFSPEC	TEXT	2251	2251	55	2196	0	0	0	0	0	0	0	0	0	0	0	37	115	Cardiology	Urology
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SOURCE	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1	9	Data Axle	Data Axle
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	CONAME	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1903	60	1 Stop Entertainment	eegee's
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	NAICS	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	0	0	0	0	623	8	11142106	99999005
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	LOC_NAME	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	7	16	POI	StreetName
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	STREET	TEXT	2251	2251	2222	29	0	0	0	0	0	0	0	0	0	0	0	405	40	E Benson Hwy	West Yankee Road
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	PLACETYPE	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	4	12	Branch	Kiosk
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	BRAND	TEXT	2251	2251	92	2159	0	0	0	0	0	0	0	0	0	0	0	34	65	AMEX ATM	Wells Fargo ATM,AMEX ATM
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	INGESTED_AT	TEXT	2251	2251	2251	0	0	0	0	0	0	2251	0	0	2251	0	0	1	26	2026-09-07 23:17:18.817306	2026-09-07 23:17:18.817306
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	HQNAME	TEXT	2251	2251	639	1612	0	0	0	0	0	0	0	0	0	0	0	355	50	99 Cents Only Stores LLC	eegee's, LLC
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	STATE_NAME	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1	7	Arizona	Arizona
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	EMPNUM	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	0	0	0	0	85	4	0	99
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	ZIP	TEXT	2251	2251	2248	3	0	2248	2248	0	0	0	0	0	0	0	0	19	5	85614	85757
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SOURCE_RUN_ID	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1	36	b93367ff-f488-4b03-96e7-02554a1cccb2	b93367ff-f488-4b03-96e7-02554a1cccb2
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	ZIP4	TEXT	2251	2251	2128	123	0	2128	2128	0	63	0	0	0	0	0	0	1061	4	0001	9788
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	TARGET_FID	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	0	0	0	0	2236	4	1	999
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	STATE	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1	2	AZ	AZ
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	JURISDICTION	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	3	26	SAHUARITA	UNINCORPORATED PIMA COUNTY
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SRC_SHA256	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	1	64	7733cf4585e040b8f0702266fd900dc64aebe5d64cd66ab732c23c4e5509	7733cf4585e040b8f0702266fd900dc64aebe5d64cd66ab732c23c4e5509
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	LOC_CONF	TEXT	2251	2251	2251	0	0	0	0	0	0	0	0	0	0	0	0	4	9	High	Very High
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SIC	TEXT	2251	2251	2251	0	0	2251	2251	0	36	0	0	0	0	0	0	616	6	018103	999977
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4	SALESVOL	TEXT	2251	2251	2251	0	0	2251	2251	0	0	0	0	1	0	0	0	733	9	0	998000
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SQFOOTAGE	TEXT	2234	2234	1900	334	0	0	0	0	0	0	0	0	0	0	0	8	15	1 - 1,499	5,000 - 9,999
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SOURCE_RUN_ID	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	36	8c39fe1d-d956-41e1-aafa-a582e622bf0a	8c39fe1d-d956-41e1-aafa-a582e622bf0a
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	HQNAME	TEXT	2234	2234	297	1937	0	0	0	0	0	0	0	0	0	0	0	147	77	ACE Cash Express Inc	ecoATM, LLC
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	LATITUDE	TEXT	2234	2234	2234	0	0	2234	0	0	0	0	0	0	0	0	0	1265	18	33.66684899984077	33.74173799997797
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	STATE_NAME	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	7	Georgia	Georgia
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	EMPNUM	TEXT	2234	2234	2013	221	0	2013	2013	0	0	0	0	0	0	0	0	67	3	1	99
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	CONAME	TEXT	2234	2234	2234	0	0	0	0	0	0	1	0	0	0	0	0	1999	61	1 Call That's All Cleaning Pro	ecoATM
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	PROFSPEC	TEXT	2234	2234	21	2213	0	0	0	0	0	0	0	0	0	0	0	16	85	Anesthesiology	Small Animals
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	NAICS	TEXT	2234	2234	2234	0	0	2234	2234	0	0	0	0	0	0	0	0	581	8	11199803	99999005
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	OBJECTID	TEXT	2234	2234	2234	0	0	2234	2234	0	0	0	0	0	0	0	0	2219	4	1	999
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	INGESTED_AT	TEXT	2234	2234	2234	0	0	0	0	0	0	2234	0	0	2234	0	0	1	26	2026-09-06 20:00:53.045672	2026-09-06 20:00:53.045672
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SIC	TEXT	2234	2234	2234	0	0	2234	2234	0	16	0	0	0	0	0	0	579	6	019101	999977
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SIC_ALL	TEXT	2234	2234	2234	0	0	1363	1363	0	9	0	0	0	0	0	0	1027	118	019101	999977
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	ESRI_PID	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	2196	32	0019e0e89fb7e0bef949baf63238fd50	ffe85265972039cf968fafd2d5ed4d52
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SRC_SHA256	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	64	de2cf6533d8e6a70708a6599a5df8447cc8b9b4e21db49a921aa99675df1	de2cf6533d8e6a70708a6599a5df8447cc8b9b4e21db49a921aa99675df1
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	STATE	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	2	GA	GA
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	LOC_CONF	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	4	9	High	Very High
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	ZIP	TEXT	2234	2234	2230	4	0	2230	2230	0	0	0	0	0	0	0	0	7	5	30303	39901
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	GEOMETRY	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1389	71	{"type": "Point", "coordinates": [-84.3974100002593, 33.7171	{"type": "Point", "coordinates": [-84.5397180002969, 33.6894
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	NAICS_ALL	TEXT	2234	2234	2234	0	0	1363	1363	0	0	0	0	0	0	0	0	1019	148	11199803	99999005
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	EDITOR	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	9	gpickren2	gpickren2
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SALESVOL	TEXT	2234	2234	1471	763	0	1471	1471	0	0	0	0	0	0	0	0	610	9	1002000	997000
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	CITY	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	2	10	Atlanta	East Point
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	LONGITUDE	TEXT	2234	2234	2234	0	0	2234	0	0	0	0	0	0	0	0	0	1348	18	-84.39741000025928	-84.53971800029694
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	ADDR	TEXT	2234	2234	2213	21	0	0	0	0	0	0	0	0	0	0	0	358	29	Adams Dr SW	York Ave SW
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	SOURCE	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	9	Data Axle	Data Axle
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	EDITDATE	TEXT	2234	2234	2234	0	0	2234	2234	0	0	0	0	0	0	0	0	1	13	1708545288229	1708545288229
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	BRAND	TEXT	2234	2234	119	2115	0	0	0	0	0	0	0	0	0	0	0	34	42	AMEX ATM	Wells Fargo ATM,AMEX ATM
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	AFFILIATE	TEXT	2234	2234	24	2210	0	0	0	0	0	0	0	0	0	0	0	10	66	Ace	YMCA
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	DESC	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	2	27	CONAME, Atlanta, Georgia	CONAME, East Point, Georgia
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	ZIP4	TEXT	2234	2234	2160	74	0	2160	2160	0	3	0	0	0	0	0	0	997	4	0001	9998
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	CREATIONDATE	TEXT	2234	2234	2234	0	0	2234	2234	0	0	0	0	0	0	0	0	1	13	1708545288229	1708545288229
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	CREATOR	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	1	9	gpickren2	gpickren2
PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F	PLACETYPE	TEXT	2234	2234	2234	0	0	0	0	0	0	0	0	0	0	0	0	4	12	Branch	Kiosk
FED_FDA_PURPLE_BOOK	UNNAMED_10	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	5	16	Disc	Rx
FED_FDA_PURPLE_BOOK	PURPLE_BOOK_MONTHLY_HISTORICAL_DATA_CHANGES_REPORT_JUNE_2026	TEXT	2233	2233	49	0	0	0	0	0	0	0	0	0	0	0	14	4	91	N	U
FED_FDA_PURPLE_BOOK	UNNAMED_1	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	275	79	ADC Therapeutics SA	rEVO Biologics, Inc.
FED_FDA_PURPLE_BOOK	UNNAMED_23	TEXT	2233	2233	2	0	0	0	0	0	0	0	0	0	0	0	0	1	27	Exclusivity Expiration Date	Exclusivity Expiration Date
FED_FDA_PURPLE_BOOK	UNNAMED_8	TEXT	2233	2233	2222	0	0	0	0	0	0	0	0	0	0	0	0	32	106	Implantation	Topical
FED_FDA_PURPLE_BOOK	UNNAMED_20	TEXT	2233	2233	2230	0	0	2228	2228	0	2228	0	0	0	0	0	0	50	14	001	Product Number
FED_FDA_PURPLE_BOOK	UNNAMED_17	TEXT	2233	2233	2221	0	0	0	0	0	0	0	0	0	0	0	0	3	15	Original	Supplement
FED_FDA_PURPLE_BOOK	UNNAMED_14	TEXT	2233	2233	235	1058	0	0	0	0	0	0	0	0	0	0	0	21	24	Ref. Product Proper Name	ustekinumab
FED_FDA_PURPLE_BOOK	UNNAMED_2	TEXT	2233	2233	2230	0	0	2228	2228	0	0	0	0	0	0	0	0	839	10	101062	BLA Number
FED_FDA_PURPLE_BOOK	UNNAMED_22	TEXT	2233	2233	40	0	0	0	0	0	0	38	0	0	0	0	0	37	23	1-Aug-24	Date of First Licensure
FED_FDA_PURPLE_BOOK	UNNAMED_25	TEXT	2233	2233	39	0	0	0	0	0	0	37	0	0	0	0	0	35	34	1-Aug-36	Ref. Product Exclusivity Exp. Date
FED_FDA_PURPLE_BOOK	UNNAMED_15	TEXT	2233	2233	235	0	0	0	0	0	0	0	0	0	0	0	0	22	29	Actemra	Xolair
FED_FDA_PURPLE_BOOK	UNNAMED_12	TEXT	2233	2233	2215	0	0	0	0	0	0	2213	0	0	0	0	0	978	13	1-Apr-11	Approval Date
FED_FDA_PURPLE_BOOK	UNNAMED_5	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	4	22	351(a)	License Type
FED_FDA_PURPLE_BOOK	UNNAMED_19	TEXT	2233	2233	2230	0	0	2228	2228	0	330	0	0	0	0	0	0	274	14	0002	License Number
FED_FDA_PURPLE_BOOK	UNNAMED_11	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	4	19	Licensed	Voluntarily Revoked
FED_FDA_PURPLE_BOOK	UNNAMED_16	TEXT	2233	2233	1411	0	0	1409	1409	0	0	0	0	0	0	0	0	198	17	0	Supplement Number
FED_FDA_PURPLE_BOOK	UNNAMED_21	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	3	6	CBER	Center
FED_FDA_PURPLE_BOOK	UNNAMED_3	TEXT	2233	2233	1888	0	0	0	0	0	0	0	0	0	0	0	0	741	94	A.P.L.	zevaskyn
FED_FDA_PURPLE_BOOK	INGESTED_AT	NUMBER	2233	2233	2233	0	0	2233	2233	0	0	0	0	0	0	0	0	1	16	1786163802019547	1786163802019547
FED_FDA_PURPLE_BOOK	UNNAMED_4	TEXT	2233	2233	2230	0	0	0	0	0	0	0	0	0	0	0	0	652	150	ADAMTS13, recombinant-krhn	zopapogene imadenovec-drba
FED_FDA_PURPLE_BOOK	UNNAMED_13	TEXT	2233	2233	133	0	0	0	0	0	0	131	0	0	0	0	0	37	20	1-Dec-25	Inter. Approval Date
FED_FDA_PURPLE_BOOK	SOURCE_RUN_ID	TEXT	2233	2233	2233	0	0	0	0	0	0	0	0	0	0	0	0	1	36	74aef9e9-0fb7-49a2-9a8b-56261a47ebae	74aef9e9-0fb7-49a2-9a8b-56261a47ebae
FED_FDA_PURPLE_BOOK	SRC_SHA256	TEXT	2233	2233	2233	0	0	0	0	0	0	0	0	0	0	0	0	1	64	9a097805af330f09b50d91f414de8306ea064df9a431d9e3754132960516	9a097805af330f09b50d91f414de8306ea064df9a431d9e3754132960516
FED_FDA_PURPLE_BOOK	UNNAMED_27	TEXT	2233	2233	51	0	0	0	0	0	0	0	0	0	0	0	49	2	20	Patent List Provided	YES
FED_FDA_PURPLE_BOOK	UNNAMED_9	TEXT	2233	2233	2195	0	0	0	0	0	0	0	0	0	0	0	0	27	21	Ampule	Vial
FED_FDA_PURPLE_BOOK	UNNAMED_6	TEXT	2233	2233	2229	0	0	1	0	0	0	0	0	0	0	0	0	855	255	.05ML	TOTAL NUCLEATED CELLS CELL/ML
FED_FDA_PURPLE_BOOK	UNNAMED_24	TEXT	2233	2233	36	0	0	0	0	0	0	30	0	0	0	0	0	15	43	15-Apr-23	First Interchangeable Exclusivity Exp. Date
FED_FDA_PURPLE_BOOK	UNNAMED_18	TEXT	2233	2233	66	67	0	64	64	0	0	0	0	0	0	0	0	22	24	11	Inter. Supplement Number
FED_FDA_PURPLE_BOOK	UNNAMED_7	TEXT	2233	2233	2222	0	0	0	0	0	0	0	0	0	0	0	0	24	25	Capsule	Tablet
FED_FDA_PURPLE_BOOK	UNNAMED_26	TEXT	2233	2233	578	0	0	0	0	0	0	576	0	0	0	0	0	239	28	1-Apr-06	Orphan Exclusivity Exp. Date
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	OUTTO	TEXT	2230	2230	23	2207	0	0	0	0	0	0	0	0	0	0	0	4	14	DAMIAN / JIM R	TIM
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LEGAL3	TEXT	2230	2230	53	2177	0	0	0	0	0	0	0	0	0	0	0	47	44	& 4 BLK 7	T13S R14E
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SHAPE__AREA	TEXT	2230	2230	1805	0	425	1805	0	1	0	0	0	0	0	0	0	1812	18	1000.3377380371094	9999.18685913086
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	GEOMETRY	TEXT	2230	2230	1805	425	0	0	0	0	0	0	0	0	0	0	0	1812	32478	{"type": "MultiPolygon", "coordinates": [[[[-110.98323303418	{"type": "Polygon", "coordinates": [[[-111.347025189401, 32.
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	TRS	TEXT	2230	2230	558	1672	0	23	23	0	4	0	0	0	0	0	0	97	7	011413E	361413E
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	APP_INDEX	TEXT	2230	2230	168	2062	0	163	146	0	118	0	0	0	0	0	0	43	12	00019.3	ANDRIA BURKE
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	DATAORIGIN	TEXT	2230	2230	2149	81	0	0	0	0	0	0	0	0	0	0	0	5	10	GRAPHIC	RE_SOLDS
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SALE_TITLE_CO	TEXT	2230	2230	252	1957	21	0	0	0	0	0	0	0	0	0	0	18	38	AMERICAN TITLE INSURANCE OF ARIZONA	TITLE SECURITY AGENCY OF ARIZONA
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	DOCKET	TEXT	2230	2230	503	1727	0	503	503	0	1	0	0	0	0	0	0	293	5	0	9971
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LEGAL4	TEXT	2230	2230	18	2212	0	0	0	0	0	0	0	0	0	0	0	14	34	(4274/878 3813/541)	W .97 AC SEC 23-14-13
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	MAIL4	TEXT	2230	2230	330	1900	0	0	0	0	0	0	0	0	0	0	0	12	25	.	c
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	PAGE	TEXT	2230	2230	503	1727	0	503	503	0	0	0	0	0	0	0	0	301	5	0	98
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	RP_NO	TEXT	2230	2230	2230	0	0	2230	2230	0	0	0	0	0	0	0	0	1149	4	1	9999
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SALE_DOC	TEXT	2230	2230	900	1330	0	547	547	0	0	0	0	0	0	0	0	309	20	10141/1206	JV#61852
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	MAIL5	TEXT	2230	2230	129	2101	0	0	0	0	0	0	0	0	0	0	0	3	20	AZ	TUCSON AZ 85718-3228
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	TOT_PRICE	TEXT	2230	2230	454	0	1776	454	0	444	0	0	0	0	0	0	0	206	9	0.0	99886.81
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	GCOMMENTS	TEXT	2230	2230	707	1523	0	0	0	0	0	0	0	0	0	0	0	400	432	#0192-2262-06/039 - DONATED WATER SYSTEM	[NOW LISTED AS 999999994]
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LON	TEXT	2230	2230	536	0	1694	536	0	7	0	0	0	0	0	0	0	521	13	-110.72791208	0.0
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	ID	TEXT	2230	2230	940	0	1290	940	0	940	0	0	0	0	0	0	0	906	6	1.0	99.0
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	TITLE_NO	TEXT	2230	2230	26	2204	0	4	4	0	0	0	0	0	0	0	0	16	33	02-106-1775	EQ705
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	S1_ORD_RESO	TEXT	2230	2230	458	1772	0	3	3	0	0	0	0	0	0	0	34	6	10	11116	YES
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LAT	TEXT	2230	2230	536	0	1694	536	0	7	0	0	0	0	0	0	0	514	11	0.0	32.50879002
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	RECORDDATE	TEXT	2230	2230	511	1719	0	501	501	0	0	10	443	0	0	0	0	278	8	10/23/19	9/8/1981
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SRC_SHA256	TEXT	2230	2230	2230	0	0	0	0	0	0	0	0	0	0	0	0	1	64	8378a595a49c9340ec424834912a7a259292aeae5746af111ba4debaa4fa	8378a595a49c9340ec424834912a7a259292aeae5746af111ba4debaa4fa
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SUBDIVISION	TEXT	2230	2230	1768	462	0	0	0	0	0	0	0	0	0	0	0	457	75	"A" MOUNTAIN ADDITION	WOODROW PLACE (1-22)
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	PARCEL	TEXT	2230	2230	1770	460	0	1059	1059	0	0	0	0	0	0	0	0	1568	9	0	ROW
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	PUR_DATE	TEXT	2230	2230	924	0	1306	924	0	924	0	0	0	0	0	0	0	498	16	-100656000000.0	99705600000.0
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LEGAL1	TEXT	2230	2230	535	1695	0	0	0	0	0	0	0	0	0	0	0	508	49	100'X184' IN SW COR E2 NE4 NW4 W .42 AC	WOODROW PLACE                            LOT 8
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	LEGAL2	TEXT	2230	2230	238	1992	0	1	1	0	0	0	0	0	0	0	0	202	48	& BRICKYARD LANE 2.87 AC SEC 14-14-13	WITH 149' M/L ON N SIDE OF CONGRESS ST W .96 AC
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SALE_DATE	TEXT	2230	2230	935	0	1295	935	0	935	0	0	0	0	0	0	0	291	15	-102384000000.0	993686400000.0
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	EASEMENTS	TEXT	2230	2230	118	2112	0	1	1	0	0	0	0	0	0	0	0	45	182	13971/3950	[USA TO TEP 8/27/03 @ 12123/2880][11863/1451 & 11863/1470 LI
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20	SALE_COM	TEXT	2230	2230	481	1749	0	0	0	0	0	0	0	0	0	0	0	115	166	$215,000.00 WILL BE BOOKED NEXT YEAR THROUGH THE U OF A IGA 	TRADE
