view	source	landing_rows	view_rows	dropped	key	note
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_E5E353E19D__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_E5E353E19D	6	6	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_F8C410BB6B__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_F8C410BB6B	1832	1826	6	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_FAAD5A2133__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_FAAD5A2133	3191	3149	42	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_044202D137__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_044202D137	42	42	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_06C9CC7276__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_06C9CC7276	221	221	0	id, date, period order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_18B980D54D__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_18B980D54D	952	950	2	id, date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_31262C6D5A__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_31262C6D5A	348	348	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_2FF7BA4861__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_2FF7BA4861	150	150	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_39C5B89D70__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_39C5B89D70	29	29	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_35B3415BB7__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_35B3415BB7	4767	4767	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_33F54DB74C__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_33F54DB74C	1571	1571	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_3AA5C05B7D__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_3AA5C05B7D	28	28	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_662D0D6BCB__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_662D0D6BCB	694	694	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_485B900D71__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_485B900D71	604	604	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_456EC0ADDB__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_456EC0ADDB	829	829	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_6A2B19FD67__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_6A2B19FD67	477	477	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_6C25EA91D4__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_6C25EA91D4	443	443	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_7B31B708C9__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_7B31B708C9	104	104	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_8B7716D270__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_8B7716D270	316	316	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_9909AA9ED8__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_9909AA9ED8	2392	2392	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_DDBAF3B966__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_DDBAF3B966	88	88	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_A61789D619__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_A61789D619	106	106	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_C8043A5DF9__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_C8043A5DF9	69	69	0	id, date, period order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_E290DD0B04__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_E290DD0B04	44	44	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_EAEE1E870C__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_EAEE1E870C	82	82	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_E589C6750A__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_E589C6750A	218	218	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_TAMPA_OPEN_DATA_E00E42A7E9__RECORDS	PORTAL_CKA_TAMPA_OPEN_DATA_E00E42A7E9	43	43	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_039AACD655__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_039AACD655	33780	16136	17644	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_1D39BDEC50__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_1D39BDEC50	25629	25629	0	fac_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_3BB10A6097__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_3BB10A6097	263	259	4	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_3E67A117FB__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_3E67A117FB	9507	9507	0	fips, report_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_651C0C423A__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_651C0C423A	449	446	3	zip_code, starting_date, expiration_date, inserted_date, buffer_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_11B79485F6__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_11B79485F6	554	554	0	sswd_np_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_6973FD2BA7__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_6973FD2BA7	6	6	0	zip_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_58CF45D167__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_58CF45D167	78	78	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_77706D86DA__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_77706D86DA	34207	34203	4	swc_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_97AD4BC66C__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_97AD4BC66C	4457	4434	23	core_parent_sys_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_AC3869EE0E__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_AC3869EE0E	11856	11855	1	parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_ACE8AC0352__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_ACE8AC0352	1045	1041	4	tmdl_eq_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_CBC7FE8B75__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_CBC7FE8B75	12194	12194	0	incident_fips, incident_year, incident_month order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_AE7DCCB05B__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_AE7DCCB05B	10829	10829	0	outfall_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_F40C1F2ECE__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_F40C1F2ECE	78400	39008	39392	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_E4498C978C__RECORDS	PORTAL_CKA_VIRGINIA_OPEN_DA_E4498C978C	1500	1500	0	prp_report_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_F4FC6168EA__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_F4FC6168EA	356	354	2	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_00FF03B195__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_00FF03B195	37	37	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_VIRGINIA_OPEN_DA_FC2228A15B__PLACES	PORTAL_CKA_VIRGINIA_OPEN_DA_FC2228A15B	4883	4842	41	longitude_d order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_010A1B6275__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_010A1B6275	29348	14675	14673	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_03AB547ADB__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_03AB547ADB	111	110	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0562C5DEA2__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_0562C5DEA2	20	20	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_070A16004D__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_070A16004D	410	408	2	zipcode, last_edit_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_07EAF6E647__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_07EAF6E647	2	2	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_092B06E590__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_092B06E590	1327	1327	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_09335A764B__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_09335A764B	9999	9982	17	start_station_id, end_station_id, start_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0AC79B8EBA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_0AC79B8EBA	21665	21665	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0C27C4AA90__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_0C27C4AA90	4	4	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_098BD87FF5__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_098BD87FF5	11	11	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0C63C07381__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_0C63C07381	574	574	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0AF7431C6C__FACILITIES	PORTAL_CKA_WESTERN_PENNSYLV_0AF7431C6C	177741	13904	163837	state_county_fips_code, reporting_year, zip_code, primary_sic_code, tri_facility_id, epa_registry_id, tri_chem_id, srs_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_0DD7796234__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_0DD7796234	420	420	0	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_10C3E0C017__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_10C3E0C017	588	588	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_11AEBE4994__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_11AEBE4994	2103	2103	0	geoid order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_152133D5ED__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_152133D5ED	1792	1792	0	wuds_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_1430ABA184__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_1430ABA184	35	35	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_1629502C35__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_1629502C35	24	24	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_13793ABC24__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_13793ABC24	7242	7242	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_20C6FC6029__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_20C6FC6029	1002	1002	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_1A89F1526C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_1A89F1526C	45767	45358	409	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_20E1A330CE__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_20E1A330CE	672	672	0	client_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_22BDD189F5__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_22BDD189F5	20	20	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_257FFC7619__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_257FFC7619	9	9	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_23B8B5B7D2__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_23B8B5B7D2	3420	3360	60	zip_code, create_date, property_type, inspection_status, parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2A3B161975__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2A3B161975	47	47	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_26239EF185__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_26239EF185	739	738	1	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_26625D455C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_26625D455C	49	49	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2A71C11D68__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2A71C11D68	7	7	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2C3871611D__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2C3871611D	583	583	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2CFAAEA4FD__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2CFAAEA4FD	138	138	0	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2DCBF2873B__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2DCBF2873B	44	44	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_2DFC1ADDEA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_2DFC1ADDEA	7723	7686	37	decedent_zip, death_date_and_time order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_305157E72F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_305157E72F	1026	1023	3	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_321A6575F3__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_321A6575F3	10	10	0	zip order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_36A8032A4C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_36A8032A4C	1278	1278	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_372D1987DB__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_372D1987DB	52	52	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_3E5A14A8A0__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_3E5A14A8A0	138	138	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_38ABDAEC9D__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_38ABDAEC9D	1714	1714	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_49FAB204AA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_49FAB204AA	10	10	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_440A699A5B__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_440A699A5B	53636	26721	26915	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4A48DEDEFA__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4A48DEDEFA	749	749	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4C0F4E6C6C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4C0F4E6C6C	1323	1323	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4E9F15E555__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4E9F15E555	130	129	1	fips order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4E5C66124A__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4E5C66124A	38625	19621	19004	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_3986161420__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_3986161420	368	368	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4D90100824__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4D90100824	1114	1114	0	geoid order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_4FC22C2C30__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_4FC22C2C30	427	422	5	zip_code, permit_issue_date, permit_expire_date, project_type, parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_51B8DCF278__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_51B8DCF278	1975	1957	18	latitude, start_year, approved_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_5A83580B83__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_5A83580B83	445	442	3	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_5C36BF1B9F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_5C36BF1B9F	627	627	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_55B456C408__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_55B456C408	51	51	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_6271EB297F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_6271EB297F	1305	1304	1	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_645F59A90F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_645F59A90F	361	360	1	geoid10 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_5B3C7AE148__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_5B3C7AE148	585	585	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_654E0B3182__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_654E0B3182	1058	1058	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_69C80C6F70__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_69C80C6F70	1361	1361	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_68A8A0027A__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_68A8A0027A	54088	27045	27043	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78	7921	1001	6920	inspection_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_6D76BCB39C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_6D76BCB39C	5	5	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_6DC9E5D03F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_6DC9E5D03F	114	114	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_6EA0259598__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_6EA0259598	307	307	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_72F70A0697__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_72F70A0697	102	102	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_769BEBAE41__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_769BEBAE41	2897	2897	0	trip_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_7880B791DF__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_7880B791DF	49574	24788	24786	geoid20 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_7AC49E7444__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_7AC49E7444	37	37	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_7BFB1A4C7D__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_7BFB1A4C7D	70	70	0	market_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_7D8C19B074__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_7D8C19B074	523	523	0	et_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_8A08B89D4D__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_8A08B89D4D	47	47	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_82D49E467F__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_82D49E467F	645	645	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_8863985427__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_8863985427	277	277	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_8B4D96292C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_8B4D96292C	25	25	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_8B35A60C42__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_8B35A60C42	692	692	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_90C8EE5E0C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_90C8EE5E0C	90	90	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9	12479	12444	35	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76	5108	5108	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_90A0A8B740__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_90A0A8B740	96713	79235	17478	parcel_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_9EF4C60F58__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_9EF4C60F58	2217	2217	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_A3608CE8E0__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_A3608CE8E0	145	144	1	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_A28434A3C7__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_A28434A3C7	13	13	0	dataspatial_wkb order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_A3B7349811__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_A3B7349811	72687	72687	0	closure_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_AAD84A1F6E__RECORDS	PORTAL_CKA_WESTERN_PENNSYLV_AAD84A1F6E	412	412	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_ACAC6B8FEC__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_ACAC6B8FEC	76	76	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_ABE01A0035__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_ABE01A0035	4	4	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_AB591E1D68__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_AB591E1D68	79	79	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_AD0D8250DF__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_AD0D8250DF	27919	27455	464	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_BDEB900523__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_BDEB900523	46	46	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_B98322D4CC__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_B98322D4CC	24	24	0	dataspatial_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_BCBE92C64C__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_BCBE92C64C	12	12	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC__ASSETS	PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC	32177	32002	175	asset_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_BFEE19F210__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_BFEE19F210	6	6	0	geometry order by _loaded_at desc) = 1	
STG_PORTAL_CKA_WESTERN_PENNSYLV_C458F119B1__PLACES	PORTAL_CKA_WESTERN_PENNSYLV_C458F119B1	48	48	0	longitude order by _loaded_at desc) = 1	
