domain,table,column,kind,rows,filled,real,distinct,sentinel,verdict,note,top
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,CITY_TOWN,city,200030,200030,200030,4952,0,text place,,"[[""CINCINNATI"", 2542], [""SAN ANTONIO"", 1879], [""PHILADELPHIA"", 1766], [""HOUSTON"", 1718], [""DALLAS"", 1707]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,LOCATION,facility_site,200030,200030,200030,14036,0,text place,,"[[""200 WEAVER AVENUE,EMPORIA,VA,23847"", 1269], [""1017 GEORGE WASHINGTON HIGHWAY NORTH,CHESAPEAKE,VA,23323"", 1263], [""4 RIDGEWOOD PARKWAY,NEWPORT NEWS,VA,23602"", 1256], [""1600 JOHN ROLFE PARKWAY,RICHMO"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,state,200030,200030,200030,53,0,clean 2-letter state,,"[[""CA"", 24002], [""OH"", 16503], [""IL"", 11405], [""TX"", 9727], [""MO"", 9612]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,ZIP_CODE,zip,200030,200030,200030,8876,0,clean ZIP,,"[[""78130"", 1469], [""76011"", 1466], [""23847"", 1279], [""23233"", 1276], [""23452"", 1272]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,PROVIDER_ADDRESS,address,16180,16180,16180,6849,0,text place,,"[[""245 STATE HWY #153 WEST"", 128], [""1104 VENTURA AVE."", 128], [""1111 SUMMIT AVE"", 127], [""4900 EAST SAM HOUSTON PARKWAY SOUTH"", 127], [""1803 WESCOTT AVENUE"", 126]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,CITY_TOWN,city,16180,16180,16180,3167,0,text place,,"[[""CHICAGO"", 293], [""HOUSTON"", 212], [""FORT WORTH"", 189], [""SAN ANTONIO"", 181], [""LOS ANGELES"", 167]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,LOCATION,facility_site,16180,16180,16180,6924,0,text place,,"[[""245 STATE HWY #153 WEST,COLEMAN,TX,76834"", 128], [""1104 VENTURA AVE.,CHOWCHILLA,CA,93610"", 128], [""1111 SUMMIT AVE,FORT WORTH,TX,76102"", 127], [""4900 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,TX,7750"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,state,16180,16180,16180,53,0,clean 2-letter state,,"[[""TX"", 1999], [""IL"", 1882], [""CA"", 1429], [""FL"", 699], [""OH"", 683]]"
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,ZIP_CODE,zip,16180,16180,16180,5254,0,clean ZIP,,"[[""77584"", 129], [""77845"", 128], [""76834"", 128], [""93610"", 128], [""77505"", 127]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,RECIPIENT_CITY,city,15385047,15385047,15385047,13823,0,text place,,"[[""HOUSTON"", 213998], [""NEW YORK"", 210637], [""CHICAGO"", 128703], [""DALLAS"", 126509], [""SAN ANTONIO"", 125936]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,state,15385047,15318239,15318239,49,0,clean 2-letter state,,"[[""NJ"", 3216810], [""IL"", 2382923], [""CA"", 1878488], [""MA"", 1655173], [""PA"", 1047239]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,RECIPIENT_STATE,state,15385047,15384583,15384583,59,0,clean 2-letter state,,"[[""TX"", 1445102], [""CA"", 1370072], [""FL"", 1347271], [""NY"", 1032846], [""PA"", 665965]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,RECIPIENT_ZIP_CODE,zip,15385047,15384583,15384583,268860,0,clean ZIP,,"[[""44195"", 69645], [""78229"", 58363], [""72205"", 57843], [""90502"", 49169], [""90033"", 46497]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,RECIPIENT_CITY,city,13306564,13306564,13306563,13773,1,text place,,"[[""HOUSTON"", 186517], [""NEW YORK"", 177706], [""SAN ANTONIO"", 112067], [""DALLAS"", 110228], [""CHICAGO"", 103987]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,state,13306564,13268501,13268501,47,0,clean 2-letter state,,"[[""NJ"", 3351001], [""IL"", 2055712], [""CA"", 1630235], [""MA"", 1263681], [""PA"", 899890]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,RECIPIENT_STATE,state,13306564,13306035,13306035,57,0,clean 2-letter state,,"[[""TX"", 1264046], [""CA"", 1183997], [""FL"", 1151428], [""NY"", 896302], [""PA"", 577906]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,RECIPIENT_ZIP_CODE,zip,13306564,13306035,13306035,258425,0,clean ZIP,,"[[""33458-4811"", 29156], [""20815-6901"", 28443], [""77030"", 25757], [""02886"", 25726], [""08830"", 25567]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,RECIPIENT_CITY,city,14700786,14700786,14700785,13796,1,text place,,"[[""HOUSTON"", 207619], [""NEW YORK"", 196687], [""DALLAS"", 124018], [""SAN ANTONIO"", 119913], [""CHICAGO"", 116366]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,state,14700786,14648432,14648432,47,0,clean 2-letter state,,"[[""NJ"", 3134674], [""IL"", 2403958], [""CA"", 1752818], [""MA"", 1539260], [""PA"", 1115079]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,RECIPIENT_STATE,state,14700786,14700169,14700169,59,0,clean 2-letter state,,"[[""TX"", 1403134], [""FL"", 1296734], [""CA"", 1283608], [""NY"", 977056], [""PA"", 642637]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,RECIPIENT_ZIP_CODE,zip,14700786,14700169,14700169,277259,0,clean ZIP,,"[[""75246"", 41229], [""71103"", 34084], [""40504"", 31719], [""92691"", 31707], [""10032-3726"", 30022]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,ADDRESS_LINE_1,address,1697025,1697015,1696994,578673,21,text place,,"[[""11100 EUCLID AVE"", 4665], [""1 BARNES JEWISH HOSPITAL PLZ"", 3205], [""100 E LANCASTER AVE"", 3099], [""210 S JACKSON ST"", 1669], [""1103 COOK RD"", 1669]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,ADDRESS_LINE_2,address,1697025,391032,390955,84018,77,text place,,"[[""SUITE 200"", 9391], [""SUITE 100"", 9008], [""SUITE A"", 5599], [""SUITE 101"", 5461], [""SUITE 300"", 4559]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,CITY,city,1697025,1697025,1697025,13680,0,text place,,"[[""NEW YORK"", 26139], [""HOUSTON"", 23307], [""CHICAGO"", 19111], [""PHILADELPHIA"", 15101], [""LOS ANGELES"", 14697]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,COUNTRY_NAME,country,1697025,1697025,1697025,45,0,country name (98%+ US),almost no foreign rows -- weak as a join axis,"[[""UNITED STATES"", 1696590], [""CANADA"", 105], [""UNITED STATES MINOR OUTLYING ISLANDS"", 74], [""GERMANY"", 65], [""JAPAN"", 43]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,state,1697025,1696925,1696914,60,11,clean 2-letter state,,"[[""CA"", 177553], [""TX"", 126147], [""FL"", 122033], [""NY"", 119308], [""PA"", 82729]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_2,state,1697025,692197,692085,60,112,clean 2-letter state,,"[[""CA"", 44926], [""FL"", 42306], [""TX"", 37878], [""NY"", 37195], [""PA"", 34153]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_3,state,1697025,278523,278466,60,57,clean 2-letter state,,"[[""FL"", 16945], [""CA"", 15566], [""TX"", 14566], [""PA"", 12981], [""NY"", 12871]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_4,state,1697025,119064,119047,59,17,clean 2-letter state,,"[[""FL"", 7055], [""TX"", 6000], [""CA"", 5763], [""NY"", 5024], [""PA"", 4938]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_5,state,1697025,58042,58034,58,8,clean 2-letter state,only 3.4% of rows filled,"[[""FL"", 3364], [""TX"", 2574], [""CA"", 2441], [""PA"", 2284], [""VA"", 2267]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,PROVINCE_NAME,state,1697025,464,461,173,3,mixed / not a state,"only 9% are 2-letter US codes (foreign provinces, money, or free text); only 0.0% of rows filled","[[""AE"", 52], [""ONTARIO"", 47], [""PUERTO RICO"", 25], [""AP"", 24], [""ON"", 23]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,STATE,state,1697025,1696590,1696590,59,0,clean 2-letter state,,"[[""CA"", 172050], [""TX"", 135865], [""FL"", 131920], [""NY"", 117780], [""PA"", 76646]]"
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,ZIPCODE,zip,1697025,1696979,1696968,391910,11,clean ZIP,,"[[""33101"", 3099], [""82601"", 1669], [""29118-8204"", 1669], [""63110"", 1669], [""29621-7612"", 1669]]"
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,ADDRESS_LINE_1,address,1558,1558,1558,1536,0,text place,,"[[""5121 CRESTWAY RD"", 12], [""1301 PIERCE ST"", 12], [""660 E LOS ANGELES AVE"", 12], [""605 HIGH ST"", 12], [""2191 3RD AVE"", 12]]"
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,ADDRESS_LINE_2,address,1558,554,554,341,0,text place,,"[[""STE A"", 23], [""STE C"", 20], [""STE 101"", 17], [""STE 100"", 14], [""STE B"", 12]]"
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,CITY,city,1558,1558,1558,930,0,text place,,"[[""BALTIMORE"", 30], [""NEW YORK"", 21], [""CHICAGO"", 21], [""PHOENIX"", 16], [""COLUMBUS"", 15]]"
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,state,1558,1558,1558,50,0,clean 2-letter state,,"[[""CA"", 140], [""OH"", 104], [""NY"", 95], [""NC"", 88], [""MD"", 78]]"
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,ZIP,zip,1558,1558,1558,1526,0,clean ZIP,,"[[""78239-1975"", 12], [""94115-4005"", 12], [""93065-1884"", 12], [""08060-1022"", 12], [""10035-3520"", 12]]"
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,FIRST_LINE_STREET_ADDRESS,address,57209,57209,57209,37379,0,text place,,"[[""1000 EXECUTIVE PARKWAY DR"", 434], [""1500 28TH ST"", 429], [""106 LEE ST NE"", 423], [""601 FRANKLIN AVE"", 422], [""208 VALLEY RD"", 422]]"
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,SECOND_LINE_STREET_ADDRESS,address,57209,31020,31020,5910,0,text place,,"[[""STE 200"", 839], [""STE 100"", 803], [""STE 101"", 612], [""STE A"", 538], [""STE 201"", 519]]"
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,CITY_NAME,city,57209,57209,57209,4650,0,text place,,"[[""NEW YORK"", 2456], [""SEATTLE"", 915], [""LOS ANGELES"", 746], [""SAN FRANCISCO"", 741], [""CHICAGO"", 696]]"
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,state,57209,57209,57209,55,0,clean 2-letter state,,"[[""CA"", 10911], [""NY"", 4895], [""TX"", 3533], [""WA"", 2822], [""FL"", 2767]]"
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,ZIP_CODE,zip,57209,57209,57209,35962,0,clean ZIP,,"[[""803031002"", 429], [""631416369"", 429], [""356011760"", 423], [""115305760"", 422], [""068403812"", 422]]"
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_CITY,city,25869521,25869521,25869503,11944,18,text place,,"[[""NEW YORK"", 230686], [""HOUSTON"", 190802], [""LAS VEGAS"", 189912], [""BROOKLYN"", 167862], [""CHICAGO"", 166422]]"
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE_FIPS,fips,25869521,25869521,25869521,61,0,clean FIPS (2-digit),,"[[""06"", 2380329], [""12"", 1865305], [""48"", 1714636], [""36"", 1683019], [""42"", 1255345]]"
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,state,25869521,25869521,25867687,61,1834,clean 2-letter state,,"[[""CA"", 2380329], [""FL"", 1865305], [""TX"", 1714636], [""NY"", 1683019], [""PA"", 1255345]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_CITY,city,1416883,1416883,1416881,12695,2,text place,,"[[""NEW YORK"", 23919], [""CHICAGO"", 15520], [""HOUSTON"", 15005], [""BOSTON"", 12501], [""PHILADELPHIA"", 12124]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_CNTRY,country,1416883,1416883,1416883,36,0,country code (98%+ US),almost no foreign rows -- weak as a join axis,"[[""US"", 1416728], [""CA"", 43], [""DE"", 24], [""JP"", 19], [""AE"", 6]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_FIPS,fips,1416883,1415649,1415649,55,0,clean FIPS (2-digit),,"[[""06"", 143181], [""36"", 106103], [""12"", 97244], [""48"", 95711], [""42"", 65793]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_RUCA,metro,1416883,1415649,1415649,22,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""1"", 1203443], [""4"", 83295], [""2"", 38293], [""7"", 33782], [""1.1"", 19002]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_RUCA_DESC,metro,1416883,1415649,1414635,15,1014,text place,,"[[""METROPOLITAN AREA CORE: PRIMARY FLOW WITHIN AN URBANIZED AREA OF 50,000 AND GREATER"", 1203443], [""MICROPOLITAN AREA CORE: PRIMARY FLOW WITHIN AN URBAN CLUSTER OF 10,000 TO 49,999"", 83295], [""METROP"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,state,1416883,1416883,1416695,62,188,clean 2-letter state,,"[[""CA"", 143204], [""NY"", 106124], [""FL"", 97257], [""TX"", 95720], [""PA"", 65806]]"
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_ZIP5,zip,1416883,1416829,1416818,21041,11,clean ZIP,,"[[""02115"", 7740], [""55905"", 6434], [""11030"", 5339], [""49503"", 4066], [""01655"", 4025]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,CITY_NAME,city,44429,44429,44429,7755,0,text place,,"[[""HOUSTON"", 543], [""CHICAGO"", 425], [""PHILADELPHIA"", 425], [""SAN ANTONIO"", 408], [""CINCINNATI"", 372]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,SSA_CNTY_CD,county,44429,44121,43153,327,968,mixed county,,"[[""200"", 1247], [""0"", 968], [""90"", 959], [""10"", 918], [""120"", 885]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,FIPS_CNTY_CD,fips,44429,44113,44110,320,3,FIPS with leading zeros lost,59% have a FIPS length; modal length 2 -- pad before joining,"[[""37"", 1132], [""31"", 1085], [""1"", 1014], [""3"", 950], [""19"", 907]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,FIPS_STATE_CD,fips,44429,44113,44113,55,0,clean FIPS (2-digit),,"[[""48"", 3850], [""06"", 3620], [""12"", 2049], [""17"", 1702], [""22"", 1549]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,CBSA_CD,metro,44429,44106,44106,460,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""99945"", 1484], [""99918"", 1167], [""99926"", 1000], [""99925"", 966], [""35614"", 786]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,CBSA_URBN_RRL_IND,metro,44429,44106,44106,2,0,text place,,"[[""U"", 26003], [""R"", 18103]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,SSA_STATE_CD,state,44429,44429,44429,58,0,state as a numeric code (FIPS / ICPSR),not a 2-letter code -- needs a code translation before joining,"[[""45"", 3852], [""05"", 3622], [""10"", 2052], [""14"", 1702], [""19"", 1549]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,STATE_CD,state,44429,44429,44429,58,0,clean 2-letter state,,"[[""TX"", 3852], [""CA"", 3622], [""FL"", 2052], [""IL"", 1702], [""LA"", 1549]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,STATE_RGN_CD,state,44429,44429,44429,110,0,mixed / not a state,"only 3% are 2-letter US codes (foreign provinces, money, or free text)","[[""001"", 25773], [""TX6"", 990], [""AZ"", 625], [""GAA"", 576], [""2C3"", 532]]"
HEALTH,HEALTH__FED_CMS_POS_OTHER,ZIP_CD,zip,44429,44159,44159,13707,0,clean ZIP,,"[[""79902"", 244], [""77054"", 244], [""77479"", 243], [""57701"", 243], [""78404"", 242]]"
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,state,503917,503893,503893,55,0,clean 2-letter state,,"[[""CA"", 47733], [""FL"", 40738], [""NY"", 36403], [""TX"", 33299], [""PA"", 26714]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ADDRESS_LINE_1,address,5530,5530,5530,5401,0,text place,,"[[""711 RIGBY LAKE DR"", 41], [""204 S 4TH"", 41], [""200 CARRAWAY DR"", 41], [""3400 E MARKET ST"", 41], [""1390 WALNUT ST"", 41]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ADDRESS_LINE_2,address,5530,1143,1143,476,0,text place,,"[[""STE A"", 137], [""STE B"", 85], [""STE 100"", 58], [""STE 2"", 42], [""STE 1"", 41]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,CITY,city,5530,5530,5530,2949,0,text place,,"[[""MOULTON"", 43], [""GREENWOOD"", 43], [""UVALDE"", 42], [""COOKEVILLE"", 42], [""PERRYVILLE"", 42]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,state,5530,5530,5530,45,0,clean 2-letter state,,"[[""KY"", 411], [""TX"", 361], [""TN"", 327], [""MO"", 309], [""IL"", 276]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,INCORPORATION_STATE,state,5530,3577,3577,46,0,clean 2-letter state,,"[[""KY"", 321], [""TN"", 234], [""CA"", 200], [""IL"", 181], [""LA"", 163]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,STATE,state,5530,5530,5530,45,0,clean 2-letter state,,"[[""KY"", 412], [""TX"", 358], [""TN"", 324], [""MO"", 316], [""IL"", 276]]"
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ZIP_CODE,zip,5530,5530,5530,5409,0,clean ZIP,,"[[""356501256"", 42], [""834425374"", 41], [""779622105"", 41], [""355945073"", 41], [""469472295"", 41]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ADDRESS_LINE_1,address,14425,14425,14425,14654,0,text place,,"[[""800 N MEDCALF LN"", 107], [""2100 E 6TH ST"", 107], [""3000 RISEN SON BLVD"", 107], [""310 BOXWOOD RUN"", 107], [""255 ROBERTS ST"", 107]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ADDRESS_LINE_2,address,14425,615,615,585,0,text place,only 4.3% of rows filled,"[[""ATTN EXTENDED CARE ADMINISTRATOR"", 14], [""FL 5"", 6], [""STE 1"", 6], [""BLDG D"", 6], [""3RD FLOOR"", 6]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,CITY,city,14425,14425,14425,5098,0,text place,,"[[""HOUSTON"", 111], [""SAINT LOUIS"", 109], [""PORTLAND"", 109], [""CHICAGO"", 109], [""SAN ANTONIO"", 108]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,state,14425,14425,14425,53,0,clean 2-letter state,,"[[""TX"", 1191], [""CA"", 1140], [""OH"", 919], [""FL"", 692], [""PA"", 650]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,INCORPORATION_STATE,state,14425,9091,9091,52,0,clean 2-letter state,,"[[""DE"", 937], [""CA"", 816], [""OH"", 743], [""NY"", 509], [""PA"", 418]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,STATE,state,14425,14425,14425,53,0,clean 2-letter state,,"[[""TX"", 1160], [""CA"", 1134], [""OH"", 919], [""FL"", 692], [""PA"", 650]]"
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ZIP_CODE,zip,14425,14425,14425,14108,0,clean ZIP,,"[[""985631318"", 107], [""544523107"", 107], [""515031911"", 107], [""400477143"", 107], [""067904744"", 107]]"
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_CITY,city,178598026,178598026,178598025,10550,1,text place,,"[[""HOUSTON"", 1322389], [""LOUISVILLE"", 988449], [""SAN ANTONIO"", 987861], [""CHICAGO"", 983342], [""JACKSONVILLE"", 828373]]"
HEALTH,HEALTH__FED_DEA_ARCOS,REPORTER_CITY,city,178598026,178598026,178598026,420,0,text place,,"[[""ROGERS"", 9888460], [""PERRYSBURG"", 6103935], [""WOODLAND"", 5030032], [""JUPITER"", 4731439], [""KNOXVILLE"", 4439270]]"
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_COUNTY,county,178598026,178598026,178595969,1871,2057,county name,,"[[""LOS ANGELES"", 2792301], [""JEFFERSON"", 2773971], [""MARICOPA"", 2299241], [""ORANGE"", 2108833], [""MONTGOMERY"", 1955426]]"
HEALTH,HEALTH__FED_DEA_ARCOS,REPORTER_COUNTY,county,178598026,178598026,178598026,251,0,county name,,"[[""BENTON"", 9888375], [""YOLO"", 6569811], [""WOOD"", 6226266], [""PALM BEACH"", 4730281], [""JEFFERSON"", 4464610]]"
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,state,178598026,178598026,178598026,59,0,clean 2-letter state,,"[[""CA"", 13858663], [""TX"", 12108468], [""FL"", 11947213], [""NY"", 8807425], [""PA"", 7962011]]"
HEALTH,HEALTH__FED_DEA_ARCOS,REPORTER_STATE,state,178598026,178598026,178598026,50,0,clean 2-letter state,,"[[""CA"", 19715990], [""OH"", 12204507], [""FL"", 12174208], [""AR"", 11156357], [""TX"", 9234960]]"
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_ZIP,zip,178598026,178598026,178598026,17623,0,mixed / not a ZIP,only 94% look like ZIPs,"[[""28601"", 329959], [""22801"", 327853], [""44109"", 327712], [""99508"", 167369], [""27028"", 167360]]"
HEALTH,HEALTH__FED_DEA_ARCOS,REPORTER_ZIP,zip,178598026,178598026,178598026,512,0,mixed / not a ZIP,only 93% look like ZIPs,"[[""72756"", 9888488], [""43551"", 6104297], [""95776"", 5030048], [""33478"", 4731920], [""33805"", 3631658]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,ADDRESS_1,address,175686,175282,175278,34578,4,text place,,"[[""803 N. FRONT ST. SUITE 3"", 20201], [""4221 RICHMOND RD., NW"", 3598], [""9115 HAGUE RD."", 683], [""ONE ABBOTT PARK RD."", 540], [""1875 EYE ST. NW SUITE 625"", 511]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,ADDRESS_2,address,175686,31423,31422,7419,1,text place,,"[[""SUITE 100"", 629], [""SUITE 200"", 622], [""P.O. BOX 587"", 351], [""SUITE A"", 274], [""SUITE 300"", 262]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,CITY,city,175686,175564,175561,8459,3,text place,,"[[""MCHENRY"", 20182], [""WALKER"", 3581], [""SAN DIEGO"", 2629], [""IRVINE"", 2341], [""WASHINGTON"", 2063]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,COUNTRY_CODE,country,175686,175686,175686,93,0,country code,,"[[""US"", 146556], [""CN"", 5609], [""DE"", 2456], [""CA"", 2238], [""KR"", 2034]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,state,175686,146453,146453,55,0,clean 2-letter state,,"[[""CA"", 27101], [""IL"", 25670], [""MA"", 9256], [""NJ"", 7754], [""FL"", 6822]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,POSTAL_CODE,zip,175686,171432,171428,12916,4,mixed / not a ZIP,only 90% look like ZIPs,"[[""60050"", 20189], [""49534"", 3585], [""92121"", 1354], [""46581"", 1303], [""92618"", 1166]]"
HEALTH,HEALTH__FED_FDA_DEVICE_510K,ZIP_CODE,zip,175686,171432,171428,12910,4,mixed / not a ZIP,only 90% look like ZIPs,"[[""60050"", 20189], [""49534"", 3585], [""92121"", 1354], [""46581"", 1303], [""92618"", 1166]]"
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,ADDRESS_1,address,39635,39635,39633,3140,2,text place,,"[[""3 LAKES DR"", 1357], [""56 E BELL DR"", 727], [""CALLE IGUALDAD FINAL #7"", 719], [""3000 N GRANDVIEW BLVD"", 621], [""1800 W CENTER ST"", 611]]"
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,ADDRESS_2,address,39635,26118,2348,357,23770,text place,,"[[""N/A"", 23770], [""10 CITY POINT"", 186], [""PO BOX 6101"", 131], [""DEEP RUN III STE. 4000"", 119], [""OKKONOKI"", 113]]"
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,CITY,city,39635,39633,39633,1361,0,text place,,"[[""WARSAW"", 1769], [""NORTHFIELD"", 1403], [""FAJARDO"", 710], [""WAUKESHA"", 708], [""MALVERN"", 653]]"
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,COUNTRY,country,39635,39630,39630,38,0,country name,,"[[""UNITED STATES"", 35946], [""GERMANY"", 442], [""UNITED KINGDOM"", 334], [""NETHERLANDS"", 332], [""SWITZERLAND"", 303]]"
