domain,table,column,kind,description,dtype
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,ADDRESS_2,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,COUNTRY,country,country name / ISO code,TEXT
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,ADDRESS_LINE_1,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,ADDRESS_LINE_2,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,ISO_COUNTRY_CODE,country,country name / ISO code,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,OCCR_COUNTRY,country,country name / ISO code,TEXT
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,REPORTER_COUNTRY,country,country name / ISO code,TEXT
HEALTH,HEALTH__FED_FDA_MAUDE,MANUFACTURER_CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_FDA_MAUDE,MANUFACTURER_COUNTRY,country,country name / ISO code,TEXT
HEALTH,HEALTH__FED_FDA_MAUDE,MANUFACTURER_STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HHS_OIG_LEIE,ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HHS_OIG_LEIE,CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HHS_OIG_LEIE,ZIP,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,HPSA_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,HPSA_CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,LATITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,LONGITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_COUNTY_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COUNTY_EQUIVALENT_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,US_MEXICO_BORDER_COUNTY_INDICATOR,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,HPSA_GEOGRAPHY_ID,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,PRIMARY_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,STATE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,METROPOLITAN_INDICATOR,metro,metro / CBSA / MSA area,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,METROPOLITAN_INDICATOR_CODE,metro,metro / CBSA / MSA area,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_REGION_NAME,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMPONENT_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,PRIMARY_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,PRIMARY_STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,HPSA_POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_COUNTRY,country,country name / ISO code,NUMBER
HEALTH,HEALTH__FED_HRSA_NPDB,WORK_COUNTRY,country,country name / ISO code,NUMBER
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_NPDB,LICENSE_STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_NPDB,WORK_STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,LATITUDE,coordinates,latitude / longitude point,FLOAT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,LONGITUDE,coordinates,latitude / longitude point,FLOAT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_COUNTY_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COUNTY_EQUIVALENT_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COUNTY_OR_COUNTY_EQUIVALENT_FEDERAL_INFORMATION_PROCESSING_STANDARD_CODE,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,STATE_AND_COUNTY_FEDERAL_INFORMATION_PROCESSING_STANDARD_CODE,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,U_S_MEXICO_BORDER_COUNTY_INDICATOR,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_GEOGRAPHY_IDENTIFICATION_NUMBER,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,PRIMARY_STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_METROPOLITAN_INDICATOR_CODE,metro,metro / CBSA / MSA area,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,METROPOLITAN_INDICATOR,metro,metro / CBSA / MSA area,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_REGION_NAME,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_COMPONENT_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,PRIMARY_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,PRIMARY_STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,HPSA_POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STREET_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_WEB_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,CONGRESSIONAL_DISTRICT_CODE,cong_district,congressional / legislative district,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,CONGRESSIONAL_DISTRICT_NAME,cong_district,congressional / legislative district,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,CONGRESSIONAL_DISTRICT_NUMBER,cong_district,congressional / legislative district,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LATITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LONGITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,COMPLETE_COUNTY_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,COUNTY_DESCRIPTION,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,COUNTY_EQUIVALENT_NAME,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,US_MEXICO_BORDER_COUNTY_INDICATOR,county,county name or code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,FQHC_SITE_MEDICARE_BILLING_NUMBER,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,FQHC_SITE_NPI_NUMBER,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LOCATION_SETTING_DESCRIPTION,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LOCATION_SETTING_ID,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LOCATION_TYPE_DESCRIPTION,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LOCATION_TYPE_ID,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_ADDED_TO_SCOPE_DATE,facility_site,site / location / place name,DATE
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_NAME,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_TELEPHONE_NUMBER,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_TYPE_DESCRIPTION,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_TYPE_ID,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,STATE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,STATE_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,STATE_FIPS_CONGRESSIONAL_DISTRICT_CODE,fips,FIPS / GEOID census code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HHS_REGION_CODE,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HHS_REGION_NAME,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,STATE_NAME,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_ZIP_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,SITE_POSTAL_CODE,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_IHS_FACILITIES,STREET,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_IHS_FACILITIES,CITY,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_IHS_FACILITIES,LATITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_IHS_FACILITIES,LONGITUDE,coordinates,latitude / longitude point,NUMBER
HEALTH,HEALTH__FED_IHS_FACILITIES,LOCATION_TYPE,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_IHS_FACILITIES,ZIP,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_IHS_SCB_FACILITY,LOCATION_TYPE,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_NLM_DAILYMED_SPL_SETID_MAP,ZIP_FILE_NAME,zip,ZIP / postal code,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,PROVIDER_ADDRESS,address,street / mailing address,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,CITY_TOWN,city,city / town / municipality,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,LATITUDE,coordinates,latitude / longitude point,FLOAT
HEALTH,HEALTH__FED_NURSINGHOME411,LONGITUDE,coordinates,latitude / longitude point,FLOAT
HEALTH,HEALTH__FED_NURSINGHOME411,COUNTY_PARISH,county,county name or code,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,LOCATION,facility_site,site / location / place name,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,CMS_REGION_NUMBER,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__FED_VA_SUICIDE_STATE,GEOGRAPHIC_REGION,region,region / area / territory / jurisdiction,TEXT
HEALTH,HEALTH__FED_VA_SUICIDE_STATE,STATE,state,state name or 2-letter code,TEXT
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,state,state name or 2-letter code,TEXT
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,SLA1PORT,airport_port,airport / port / station code,TEXT
HISTORY,HISTORY__FED_DENSHO_DDR,FIPS,fips,FIPS / GEOID census code,TEXT
HISTORY,HISTORY__FED_SLAVEVOYAGES_TRANSATLANTIC,SLA1PORT,airport_port,airport / port / station code,TEXT
HISTORY,HISTORY__FED_WPA_SLAVE_NARRATIVES,STATE_FIPS,fips,FIPS / GEOID census code,TEXT
HISTORY,HISTORY__FED_WPA_SLAVE_NARRATIVES,STATE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA,CENSUS_TRACT,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_MINORITY_POPULATION_PERCENT,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_ONE_TO_FOUR_FAMILY_HOMES,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_OWNER_OCCUPIED_UNITS,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_POPULATION,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,TRACT_TO_MSA_INCOME_PERCENTAGE,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,COUNTY_CODE,county,county name or code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA,DERIVED_MSA_MD,metro,metro / CBSA / MSA area,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA,FFIEC_MSA_MD_MEDIAN_FAMILY_INCOME,metro,metro / CBSA / MSA area,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA,STATE_CODE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,CENSUS_TRACT,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_MINORITY_POPULATION_PERCENT,census_tract,census tract / block group,FLOAT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_ONE_TO_FOUR_FAMILY_HOMES,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_OWNER_OCCUPIED_UNITS,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_POPULATION,census_tract,census tract / block group,FLOAT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_TO_MSA_INCOME_PERCENTAGE,census_tract,census tract / block group,FLOAT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,COUNTY_CODE,county,county name or code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,DERIVED_MSA_MD,metro,metro / CBSA / MSA area,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,FFIEC_MSA_MD_MEDIAN_FAMILY_INCOME,metro,metro / CBSA / MSA area,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,STATE_CODE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,CENSUS_TRACT_NUMBER,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,TRACT_TO_MSAMD_INCOME,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,COUNTY_CODE,county,county name or code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,COUNTY_NAME,county,county name or code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_CODE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_NAME,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,CENSUS_TRACT,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_MINORITY_POPULATION_PERCENT,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_ONE_TO_FOUR_FAMILY_HOMES,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_OWNER_OCCUPIED_UNITS,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_POPULATION,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TRACT_TO_MSA_INCOME_PERCENTAGE,census_tract,census tract / block group,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,COUNTY_CODE,county,county name or code,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,DERIVED_MSA_MD,metro,metro / CBSA / MSA area,TEXT
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,FFIEC_MSA_MD_MEDIAN_FAMILY_INCOME,metro,metro / CBSA / MSA area,NUMBER
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,STATE_CODE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_CITY,city,city / town / municipality,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,RENTAL_RESOURCE_CITY,city,city / town / municipality,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,COUNTY,county,county name or code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,CURRENT_LOCATION,facility_site,site / location / place name,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,HIGH_WATER_LOCATION,facility_site,site / location / place name,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,CENSUS_GEOID,fips,FIPS / GEOID census code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,fips,FIPS / GEOID census code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_STATE_ABBREVIATION,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,RENTAL_RESOURCE_STATE_ABBREV,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_ZIP_CODE,zip,ZIP / postal code,TEXT
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,RENTAL_RESOURCE_ZIP_CODE,zip,ZIP / postal code,TEXT
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,COUNTY,county,county name or code,TEXT
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_FHFA_HPI,PLACE_ID,facility_site,site / location / place name,TEXT
HOUSING,HOUSING__FED_FHFA_HPI,PLACE_NAME,facility_site,site / location / place name,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STD_ADDR,address,street / mailing address,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STD_CITY,city,city / town / municipality,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,LATITUDE,coordinates,latitude / longitude point,NUMBER
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,LONGITUDE,coordinates,latitude / longitude point,NUMBER
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PLACE,facility_site,site / location / place name,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,CBSA,metro,metro / CBSA / MSA area,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STD_ZIP5,zip,ZIP / postal code,TEXT
HOUSING,HOUSING__FED_HUD_DATA,FIPS,fips,FIPS / GEOID census code,TEXT
HOUSING,HOUSING__FED_HUD_DATA,ZIP,zip,ZIP / postal code,TEXT
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_CITY,city,city / town / municipality,TEXT
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_COUNTY,county,county name or code,TEXT
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_ZIP,zip,ZIP / postal code,TEXT
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_CITY,city,city / town / municipality,TEXT
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,state,state name or 2-letter code,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,ADDRESS_TYPE,address,street / mailing address,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,HA_EMAIL_ADDRESS,address,street / mailing address,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_ADDRESS,address,street / mailing address,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,CENSUS_TRACT,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,TRACT_LEVEL_KEY,census_tract,census tract / block group,TEXT
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_CITY,city,city / town / municipality,TEXT
