company,lists,domain,schema,table,col,rows,distinct,sample
FEDEX FREIGHT,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,20,19,"NICOLE E. BAUER V. FEDEX FREIGHT EAST, SELF-INSURED/XCHANGING, RELATOR | PHILADELPHIA INDEMNITY INSURANCE COMPANY, PLAINTIFF/COUNTER-DEFENDANT V. FEDEX FREIGHT, INC., DAVID F. RICKMAN, DEFENDAN | KENNETH VANN V. FEDEX FREIGHT, INC. SEDGWICK CLAIMS MANAGEMENT SERVICES, INC. AND DEATH & PERMANENT TOTAL DISABILITY TRU | UNITED STATES OF AMERICA, EX REL. J. MICHAEL HAYES V. ALLSTATE INSURANCE COMPANY, DAIMLER CHRYSLER INSURANCE COMPANY, ER | FRANKLIN BIANCHINI V. JOSHUA D. MORAN, XYZ INSURANCE, VICKIE M. MORAN, QRS INSURANCE, IMPERIAL FIRE & CASUALTY INSURANCE | ANTONIO RODRIGUEZ V. FEDEX FREIGHT EAST, INC."
FEDEX FREIGHT,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,3,2,"FEDEX FREIGHT | FEDEX FREIGHT, INC."
FEDEX FREIGHT,injuries,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,565,497,"STAVROULAKIS V. FEDEX FREIGHT, INC. | MAURO V. FEDEX FREIGHT, INC. | LEWIS V. FEDEX FREIGHT EAST | FEDEX FREIGHT V. NLRB | SHAPSIS V. FEDEX FREIGHT, INC. | CARSON V. FEDEX FREIGHT, INC."
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,COMPANY_NAME,1803,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,ESTABLISHMENT_NAME,6,1,FEDEX FREIGHT GO AR FXFE-GO
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,9,9,118863.1 - FEDEX FREIGHT-WILMINGTON NC WM_C_12665408_4433_00685_MND000_68510333.JAN-FEDEX FREIGHT-WI | 121834.1 - FEDEX FREIGHT - 5561 - CLEANING.JAN-PERRIS CA-FEDEX FREIGHT PERRIS CA OF | FEDEX FREIGHT GO AR FXFE-GO | 111599.1 - FEDEX 6425 PJ_C_9558055_4450_00530_MND000_64259002.JAN-FEDEX FREIGHT - 5150 NORMAN BR | 119849.1 - FEDEX FREIGHT-4433-CHARLOTTE JANITORIAL.JAN-CHARLOTTE-OFFICE CLT | 121323.1 - FEDEX FREIGHT BILLINGS MT - 6500 - JANITORIAL.JAN - BILLINGS MT OFFICE - CLN
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,COMPANY_NAME,494,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,1,1,FEDEX FREIGHT GO AR FXFE-GO
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,COMPANY_NAME,521,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,1,1,FEDEX FREIGHT GO AR FXFE-GO
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,COMPANY_NAME,501,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,COMPANY_NAME,2206,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ESTABLISHMENT_NAME,6,1,FEDEX FREIGHT GO AR FXFE-GO
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,COMPANY_NAME,1776,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ESTABLISHMENT_NAME,4,1,FEDEX FREIGHT GO AR FXFE-GO
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,"FEDEX FREIGHT HOLDING COMPANY, INC."
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,5,5,FEDEX FREIGHT EAST INC. | FEDEX FREIGHT EAST | FEDEX FREIGHT | FEDEX FREIGHT INC | FEDEX FREIGHT EAST-TRAC SHOP STORE ROOM
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,1,1,"FEDEX FREIGHT HOLDING COMPANY, INC."
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,6,6,FEDEX FREIGHT INC | FEDEX FREIGHT EAST | FEDEX FREIGHT ALT | FEDEX FREIGHT EAST INC. | FEDEX FREIGHT EAST-TRAC SHOP STORE ROOM | FEDEX FREIGHT
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,23,15,FEDEX FREIGHT EAST INC | FEDEX FREIGHT LIN | FEDEX FREIGHT EAST | FEDEX FREIGHT | FEDEX FREIGHT POR | FEDEX FREIGHT  AMA
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,210,54,WA317967220 - FEDEX FREIGHT INC | FEDEX FREIGHT REGIONAL INC. | 103980 - FEDEX FREIGHT INC | 317717265 - FEDEX FREIGHT INC | 317732580 - FEDEX FREIGHT INC | 64604 - FEDEX FREIGHT INC
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,1,1,"FEDEX FREIGHT EAST, INC"
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES,RECIPIENT_NAME,1,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,1,1,FEDEX FREIGHT EAST  INC
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,90,5,"FEDEX FREIGHT WEST INCORPORATED | FEDEX FREIGHT EAST, INC | FEDEX FREIGHT EAST INCORPORATED | FEDEX FREIGHT WEST, INC | FEDEX FREIGHT EAST, INC."
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,90,2,"FEDEX FREIGHT EAST, INC | FEDEX FREIGHT WEST, INC"
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_DOING_BUSINESS_AS_NAME,1,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,410,2,"FEDEX FREIGHT EAST, INC | FEDEX FREIGHT WEST, INC"
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,5,2,"FEDEX FREIGHT EAST, INC. | FEDEX FREIGHT EAST, INC"
FEDEX FREIGHT,injuries,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME_RAW,5,1,"FEDEX FREIGHT EAST, INC."
FEDEX FREIGHT,injuries,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,4097,26,"FEDEX FREIGHT, INC. PR | FEDEX FREIGHT | FEDEX FREIGHT SYSTEMS/VICE PRESIDEN | FEDEX FREIGHT (EST) | FEDEX FREIGHT/EXECUTIVE VICE PRESID | FEDEX FREIGHT SYSTEMS"
FEDEX FREIGHT,injuries,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,2,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,1,1,FEDEX FREIGHT
FEDEX FREIGHT,injuries,transport,TRANSPORT,TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,REGISTRANT_NAME,2,1,FEDEX FREIGHT INC
FIDELITY NATIONAL INFORMATION SERVICES INC FNIS,complaints,consumer,CONSUMER_PROTECTION,CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS,COMPANY,20106,1,"FIDELITY NATIONAL INFORMATION SERVICES, INC. (FNIS)"
FIFTH THIRD FINANCIAL,complaints,consumer,CONSUMER_PROTECTION,CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS,COMPANY,15208,1,FIFTH THIRD FINANCIAL CORPORATION
FIFTH THIRD FINANCIAL,complaints,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,7,6,PORTER V. FIFTH THIRD FINANCIAL CORPORATION | FIFTH THIRD FINANCIAL CORPORATION V. FIRST HORIZON NATIONAL CORPORATION | SHEPARD V. FIFTH THIRD FINANCIAL CORPORATION | BROWN V. FIFTH THIRD FINANCIAL CORPORATION | VEENENDALL V. FIFTH THIRD FINANCIAL CORPORATION | CORCORAN V. FIFTH THIRD FINANCIAL CORPORATION
FIFTH THIRD FINANCIAL,complaints,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,5,2,FIFTH THIRD FINANCIAL | FIFTH THIRD FINANCIAL CORP.
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS,NAME,1,1,FLUOR CORPORATION
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES,NAME,1,1,FLUOR CORPORATION; 6700 LAS COLINAS BLVD.; IRVING; TEXAS 75039; UNITED STATES OF AMERICA
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS,NAME,5,5,"FLUOR HOLDING COMPANY LLC | FLUOR TRANSWORLD SERVICES, INC. | FLUOR REINSURANCE INVESTMENTS INC. | FLUOR ENTERPRISES, INC. | FLUOR DANIEL HOLDINGS, INC."
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,4,4,FLUOR INTERNATIONAL C.V. | FLUOR-HABBOUSH INTERNATIONAL LIMITED | FLUOR DANIEL INTERNATIONAL SERVICES INC. | FLUOR DANIEL SALES CORPORATION
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_NAME,3,3,FLUOR IRELAND LIMITED | FLUOR DANIEL - E-E-L LIMITED | FLUOR-PM JV LIMITED
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,ORG_NAME,3,3,FLUOR FOUNDATION | FLUOR CARES | FLUOR EMPLOYEE BENEFIT TRUST-VEBA
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,10,10,FLUOR HOSE LTD | FLUOR LIMITED | FLUOR WORKFORCE SOLUTIONS LIMITED | FLUOR MARINE PROPULSION LLC | FLUOR FEDERAL SOLUTIONS LLC | FLUOR PROJECTS LIMITED
FLUOR,contracts,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,16,6,FLUOR ENTERPRISES INC | FLUOR INDUSTRIAL SERVICES LIMITED | FLUOR INTERNATIONAL LIMITED | FLUOR ENTERPRISES INC. | FLUOR LIMITED | FLUOR HOLDINGS INC.
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,6,2,FLUOR CORP | FLUOR-BWXT PORTSMOUTH LLC
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STANDARDIZED_PARENT_COMPANY,4,1,FLUOR CORP
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FACILITY_NAME,1,1,FLUOR - BWXT PORTSMOUTH LLC
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENT_REPORTS,RESPONSIBLE_COMPANY,1,1,FLUOR FEDERAL PETROLEUM
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,3,3,FLUOR DANIEL NPOSR INC RULISON | FLUOR DANIEL NPOSR INC | FLUOR DANIEL_NPOSR INC PARACHUTE.CN
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,SITE_NAME,2,2,FLUOR ESQUEDA | FLUOR SPAR GROUP
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PWS_NAME,1,1,FLUOR OFFICE COMPLEX / FT. GREELY
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,1,1,"FLUOR, PETER, J"
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ORG_NAME,1,1,"FLUOR, PETER, J"
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,32,19,FLUOR CONSTRUCTORS | FLUOR PETROCHEMICAL CORP | FLUOR B&W | FLUOR | FLUOR FEDERAL PETROLEUM | FLUOR DANIEL SERVICES
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,8,7,FLUOR-UNITED CONCRETE BATCH PLANT | FLUOR CORP DEMO | FLUOR - BWXT PORTSMOUTH LLC | FLUOR C/O DUKE CITRUS COUNTY CC PROJECT SITE | FLUOR MARINE | FLUOR OFFICE
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,13,10,"FLUOR ENTERPRISES INC | FLUOR TECHNOLOGY, INC | FLUOR RANCH | FLUOR DANIEL CONSTRUCTION CO | FLUOR DANIEL | FLUOR ENTERPRISES INC - KU BROWN PROJECT"
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,22,19,FLUOR-UNITED CONCRETE BATCH PLANT | FLUOR DANIEL NPOSR INC | FLUOR DANIEL GTI | FLUOR - BWXT PORTSMOUTH LLC | FLUOR DANIEL | FLUOR DANIEL NPOSR INC RULISON
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,24,20,FLUOR RANCH | FLUOR-BWXT PORTSMOUTH LLC (0666005004) | FLUOR ENTERPRISES INC | FLUOR DANIEL NPOSR INC | FLUOR DANIEL INC ALKYLATION PLANT MODERN | FLUOR - BWXT PORTSMOUTH LLC
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,30,24,FLUOR-UNITED CONCRETE BATCH PLANT | FLUOR-BWXT PORTSMOUTH LLC (0666005004) | FLUOR DANIEL GTI | FLUOR ENTERPRISES INC | FLUOR OFFICE COMPLEX / FT. GREELY | FLUOR DANIEL INC ALKYLATION PLANT MODERN
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,33,27,FLUOR MARINE | FLUOR DANIEL INC GHX2 PROJECT | FLUOR C/O DUKE CITRUS COUNTY CC PROJECT SITE | FLUOR CORP. FLIGHT OPERATIONS | FLUOR DANIEL | FLUOR DANIEL NPOSR INC
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,33,27,"FLUOR DANIEL GTI | FLUOR DANIEL | FLUOR ENTERPRISES OAK GROVE SES | FLUOR TECHNOLOGY, INC | FLUOR DANIEL_NPOSR INC | FLUOR-UNITED CONCRETE BATCH PLANT"
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,1,1,FLUOR CORPORATION
FLUOR,contracts,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,1,1,"FLUOR ENTERPRISES, INC."
FLUOR,contracts,health,HEALTH,HEALTH__FED_FDA_UNII_GSRS_SUBSTANCES,DISPLAY_NAME,1,1,FLUOR-VIGANTOLETTEN 1000
FLUOR,contracts,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,PROPRIETARY_NAME,3,1,"[""FLUOR PROTECTOR S""]"
FLUOR,contracts,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,44,1,"FLUOR ENTERPRISES, INC."
FLUOR,contracts,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,1,1,FLUOR CORPORATION
FLUOR,contracts,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,12,5,"FLUOR | FLUOR ENTERPRISES INC. | FLUOR ENTERPRISES INC | FLUOR ENTERPRISES, INC | FLUOR ENTERPRISES, INC."
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,12,12,"ERIC UHLIG V. FLUOR CORPORATION | HARRY PENNINGTON, III V. FLUOR ENTERPRISES, INC. | HENCELY V. FLUOR CORP. | MICHAEL JAMISON V. FLUOR FED. SOLUTIONS, L.L.C. | MCMULLEN V. FLUOR CORPORATION | JASON JONES V. FLUOR FACILITY PLANT SERVICES"
FLUOR,contracts,justice,JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,NAME,2,1,FLUOR CORPORATION
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,397,272,"FLUOR DANIEL, INC. V. BOYD | TURNER V. FLUOR DANIEL, INC. | HANS BOTHKE V. FLUOR ENGINEERS & CONSTRUCTORS, INC., AND W.J. TERRY | FLUOR INTERCONTINENTAL V. JOHN KERRY | FLUOR CORPORATION V. JOEL W. BEASLEY | MICHAEL J. CALLAHAN V. FLUOR OCEAN SERVICES, INC. AND LIBERTY MUTUAL INSURANCE COMPANY"
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,221,192,"L.T. FORD V. FLUOR ENGINEERING AND CONSTRUCTORS, INC., JOEL H. LAWSON, D/B/A LAWSON EQUIPMENT RENTAL | JIMMY GIBSON, SR.; JIMMY GIBSON, JR.; HOWARD H. PIERCE; RANDY CLARK; TERRY WHITE; ERTLE P. MOORE, PLAINTIFFS-APPELLANTS, | FLUOR OCEAN SERVICES, INC., PLAINTIFF, V. THE RUCKER COMPANY, INC., DEFENDANT | LYLE RICE V. FLUOR CONSTRUCTORS, INC. | FLUOR DRILLING SERVICE, INC., PETITIONER, V. THE SUPERIOR COURT OF LOS ANGELES COUNTY, RESPONDENT; IOANNIS DIAVATIS, REA | JESSIE SHEINBERG V. FLUOR CORPORATION, FLUOR ACQUISITION CORPORATION AND ST. JOE MINERALS CORPORATION"
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,12,6,"FLUOR-ASTALDI-MCM | FLUOR CONSTRUCTORS V. | FLUOR-AMEC II, LLC | FLUOR | FLUOR INTERNATIONAL, INC. | FLUOR INTERCONTINENTAL, INC."
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,1232,1006,"FLUOR CORPORATION, LTD. V. GULF INTERSTATE GAS COMPANY | GHELICHKHANI V. FLUOR DANIEL INC | FLUOR ENTERPRISES V. CONEX INTERNATIONAL CORPORATION | BOULET V. FLUOR CORPORATION | FLUOR CORP. V. SUPERIOR COURT CA4/3 | BOWLING V. FLUOR FEDERAL GLOBAL PROJECTS INC"
FLUOR,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,138,113,"WHITE V. FLUOR-DANIEL | FLUOR AUSTRALIA PTY LTD., AN AUSTRALIAN CORPORATION, PLAINTIFF-COUNTER-DEFENDANT-APPELLEE V. ALLIANZ GLOBAL RISKS U.S. I | CALIFORNIA RIVER WATCH V. FLUOR CORPORATION | COMMONWEALTH OIL REFINING CO. V. FLUOR CORPORATION, WYATT INDUSTRIES, INC., GULF FORGE COMPANY | LAWRENCE FAIR V. FLUOR DANIEL, EMPLOYER AND UNITED STATES FIDELITY AND GUARANTY COMPANY, CARRIER | FLUOR INTERCONTINENTAL, INC. V. JOHN KERRY, SECRETARY OF STATE"
FLUOR,contracts,labor,LABOR,LABOR__FED_MSHA_MINES,CURRENT_OPERATOR_NAME,2,2,"FLUOR DANIEL INC | FLUOR,  AMES,  KRAEMER,  LLC"
FLUOR,contracts,labor,LABOR,LABOR__FED_MSHA_MINES,CURRENT_CONTROLLER_NAME,11,3,FLUOR ENTERPRISES INC; GRANITE CONSTRUCTION; AMES CONSTRUCTION | FLUOR CORP | FLUOR CORP; AMES CONSTRUCTION; EDWARD KRAEMER & SONS
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,1,1,FLUOR-RAND WHITNEY
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,COMPANY_NAME,56,7,FLUOR MM | FLUOR ATLS | FLUOR GOV | FLUOR OM | FLUOR POWER | FLUOR INFRASTRUCTURE
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,COMPANY_NAME,61,10,FLUOR M&M | FLUOR POWER | FLUOR INFRASTRUCTURE | FLUOR GOV | FLUOR ATLS | FLUOR FEDERAL PETROLEUM OPERATIONS
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,7,7,FLUOR GREENVILLE JN | FLUOR FEDERAL PETROLEUM OPERATIONS - BAYOU CHOCTAW | FLUOR FEDERAL PETROLEUM OPERATIONS - WEST HACKBERRY | FLUOR FEDERAL PETROLEUM OPERATIONS - NEW ORLEANS | FLUOR HOUSTON JN | FLUOR FEDERAL PETROLEUM OPERATIONS - BIG HILL
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,5,5,FLUOR FEDERAL PETROLEUM OPERATIONS - NEW ORLEANS | FLUOR FEDERAL PETROLEUM OPERATIONS - BAYOU CHOCTAW | FLUOR FEDERAL PETROLEUM OPERATIONS - BRYAN MOUND | FLUOR FEDERAL PETROLEUM OPERATIONS - BIG HILL | FLUOR FEDERAL PETROLEUM OPERATIONS - WEST HACKBERRY
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,COMPANY_NAME,68,10,"FLUOR M&M | FLUOR FEDERAL PETROLEUM OPERATIONS, LLC | FLUOR OM | FLUOR O&M | FLUOR PFS | FLUOR ATLS"
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ESTABLISHMENT_NAME,4,2,FLUOR FEDERAL PETROLEUM OPERATIONS - WEST HACKBERRY | FLUOR FEDERAL PETROLEUM OPERATIONS - NEW ORLEANS
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,COMPANY_NAME,4,1,"FLUOR FEDERAL PETROLEUM OPERATIONS, LLC"
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ESTABLISHMENT_NAME,9,4,FLUOR FEDERAL PETROLEUM OPERATIONS - WEST HACKBERRY | FLUOR FEDERAL PETROLEUM OPERATIONS - BIG HILL | FLUOR FEDERAL PETROLEUM OPERATIONS - BAYOU CHOCTAW | FLUOR FEDERAL PETROLEUM OPERATIONS - BRYAN MOUND
FLUOR,contracts,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,COMPANY_NAME,9,2,"FLUOR FEDERAL PETROLEUM OPERATIONS, LLC | FLUOR FEDERAL PETROLEUM OPERATIONS"
FLUOR,contracts,labor,LABOR,LABOR__FED_MSHA_VIOLATIONS,CONTROLLER_NAME,3,1,FLUOR CORP; AMES CONSTRUCTION; EDWARD KRAEMER & SONS
FLUOR,contracts,labor,LABOR,LABOR__FED_MSHA_VIOLATIONS,VIOLATOR_NAME,27,4,"FLUOR CORPORATION | FLUOR,  AMES,  KRAEMER,  LLC | FLUOR UTAH INC | FLUOR DANIELS INC"
FLUOR,contracts,money,ECONOMICS,ECONOMICS__FED_US_USASPENDING_API,RECIPIENT_NAME,3,2,"FLUOR INTERCONTINENTAL, INC | FLUOR MARINE PROPULSION, LLC"
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,FLUOR CORP
FLUOR,contracts,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,FLUOR CORP
