source,schema_name,table_name,model,clock,clock_column,grain,dtype,has_view,n_rows,why
JUSTICE.JUSTICE__FED_COURTLISTENER_DISCLOSURE_GIFTS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_GIFTS,justice__fed_courtlistener_disclosure_gifts,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_DISCLOSURE_NON_INVESTMENT_INCOME,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_NON_INVESTMENT_INCOME,justice__fed_courtlistener_disclosure_non_investment_income,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_DISCLOSURE_POSITIONS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_POSITIONS,justice__fed_courtlistener_disclosure_positions,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_DISCLOSURE_REIMBURSEMENTS,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_REIMBURSEMENTS,justice__fed_courtlistener_disclosure_reimbursements,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_DISCLOSURE_SPOUSAL_INCOME,JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_SPOUSAL_INCOME,justice__fed_courtlistener_disclosure_spousal_income,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_DOCKETS,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,justice__fed_courtlistener_dockets,happened,DATE_ARGUED,day,DATE,true,71677647,try_to_date(DATE_ARGUED): the day oral argument actually took place.
JUSTICE.JUSTICE__FED_COURTLISTENER_FINANCIAL_DISCLOSURES,JUSTICE,JUSTICE__FED_COURTLISTENER_FINANCIAL_DISCLOSURES,justice__fed_courtlistener_financial_disclosures,span_start,YEAR_COL,year,NUMBER,true,66287,"try_to_number(""YEAR"") -- the calendar year the disclosure report covers, so it opens a one-year reporting period. Stored as a NUMBER: a bare date-parse would read '2019' as epoch seconds and dump every row on 1970-01-01."
JUSTICE.JUSTICE__FED_COURTLISTENER_FJC_IDB_CL_LINKED,JUSTICE,JUSTICE__FED_COURTLISTENER_FJC_IDB_CL_LINKED,justice__fed_courtlistener_fjc_idb_cl_linked,reported,DATE_FILED,day,DATE,true,10323280,"try_to_date(DATE_FILED): when the case was filed with the district court -- the only date populated on every linked IDB record, so it is the timeline anchor."
JUSTICE.JUSTICE__FED_COURTLISTENER_INVESTMENTS,JUSTICE,JUSTICE__FED_COURTLISTENER_INVESTMENTS,justice__fed_courtlistener_investments,happened,TRANSACTION_DATE,day,DATE,true,1901599,"try_to_date(TRANSACTION_DATE) -- the clean, already-working sibling of the OCR column per the model's comment: when the judge's reported trade actually occurred."
JUSTICE.JUSTICE__FED_COURTLISTENER_JUDGES,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,justice__fed_courtlistener_judges,happened,DATE_DOB,day,DATE,true,16191,"try_to_date(DATE_DOB): the judge's date of birth -- the only real-world event on a person row, so it is the timeline anchor for this table."
JUSTICE.JUSTICE__FED_COURTLISTENER_JUDGE_EDUCATIONS,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_EDUCATIONS,justice__fed_courtlistener_judge_educations,happened,DEGREE_YEAR,year,TEXT,true,12777,"DEGREE_YEAR passes through as raw text: the year the degree was awarded. Year grain only, and it is a bare year string, so it must never be handed to a plain date-parse."
JUSTICE.JUSTICE__FED_COURTLISTENER_JUDGE_POLITICAL_AFFILIATIONS,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_POLITICAL_AFFILIATIONS,justice__fed_courtlistener_judge_political_affiliations,span_start,DATE_START,day,DATE,true,8486,try_to_date(DATE_START): when the judge's affiliation with that party began -- paired with DATE_END it is a tenure span.
JUSTICE.JUSTICE__FED_COURTLISTENER_JUDGE_RACES,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_RACES,justice__fed_courtlistener_judge_races,none,,none,,false,6542,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,justice__fed_courtlistener_opinion_clusters,decided,DATE_FILED,day,DATE,true,10070727,"try_to_date(DATE_FILED): the day the opinion was handed down by the court. The model's comment records that the ~49,791 rows landing in 1970 are real 1970 opinions, not sentinel garbage -- so the census's epoch count here is NOT corruption."
JUSTICE.JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,justice__fed_courtlistener_oral_arguments,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,JUSTICE,JUSTICE__FED_COURTLISTENER_ORIGINATING_COURT_INFO,justice__fed_courtlistener_originating_court_info,reported,DATE_FILED,day,DATE,true,973419,try_to_date(DATE_FILED): when the case was filed in the originating (district) court -- the anchor date present on the broadest slice of rows.
JUSTICE.JUSTICE__FED_COURTLISTENER_PARENTHETICALS,JUSTICE,JUSTICE__FED_COURTLISTENER_PARENTHETICALS,justice__fed_courtlistener_parentheticals,none,,none,,false,6408887,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__FED_COURTLISTENER_POSITIONS,JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,justice__fed_courtlistener_positions,happened,DATE_ELECTED,day,DATE,true,51290,try_to_date(DATE_ELECTED): the day the judge was elected to the seat -- an election event.
JUSTICE.JUSTICE__FED_COURTLISTENER_RACE_CODES,JUSTICE,JUSTICE__FED_COURTLISTENER_RACE_CODES,justice__fed_courtlistener_race_codes,none,,none,,false,8,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__FED_COURTLISTENER_SCHOOLS,JUSTICE,JUSTICE__FED_COURTLISTENER_SCHOOLS,justice__fed_courtlistener_schools,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__FED_DOJ_FCA_SETTLEMENTS,JUSTICE,JUSTICE__FED_DOJ_FCA_SETTLEMENTS,justice__fed_doj_fca_settlements,decided,FISCAL_YEAR,year,NUMBER,true,12,"try_to_number(trim(FISCAL_YEAR)) -- DOJ's fiscal year for the same settlement, a coarse duplicate of settlement_date. It is a NUMBER: a bare date-parse would read '2019' as epoch seconds and collapse every row onto 1970-01-01."
JUSTICE.JUSTICE__FED_FBI_CDE,JUSTICE,JUSTICE__FED_FBI_CDE,justice__fed_fbi_cde,happened,MONTH_DATE,day,DATE,true,238680,"Staging: try_to_date(trim(MONTH),'MM-YYYY') with the day defaulting to the 1st -- the month the offenses/clearances were counted in. Month grain only; the day component is manufactured."
JUSTICE.JUSTICE__FED_FBI_NICS_CHECKS,JUSTICE,JUSTICE__FED_FBI_NICS_CHECKS,justice__fed_fbi_nics_checks,happened,MONTH,month,TEXT,true,16445,"""MONTH"" is a raw text passthrough (no cast in either the mart or the minimal staging view); the file is a state x month panel of background checks, so it marks the month the checks were run. Format not verifiable with the warehouse down."
JUSTICE.JUSTICE__FED_FHFA_SUSPENDED_COUNTERPARTIES,JUSTICE,JUSTICE__FED_FHFA_SUSPENDED_COUNTERPARTIES,justice__fed_fhfa_suspended_counterparties,span_start,EFFECTIVE_DATE,day,DATE,true,222,try_to_date(EFFECTIVE_DATESORT_ASCENDING): the day the suspension order takes effect -- the opening bound of the ban period.
JUSTICE.JUSTICE__FED_FJC_IDB_APPELLATE,JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,justice__fed_fjc_idb_appellate,happened,HEARING_DATE,day,DATE,true,988183,try_to_date(trim(HEARDATE)): the day oral argument was heard.
JUSTICE.JUSTICE__FED_FJC_IDB_BANKRUPTCY,JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,justice__fed_fjc_idb_bankruptcy,reported,FILE_DATE,day,DATE,true,6965441,"try_to_date(trim(FILEDATE)): the filing date for this snapshot of the case -- the anchor date, populated on every row of the 7.0M-row file."
JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL,JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,justice__fed_fjc_idb_civil,happened,PRETRIAL_DATE,day,DATE,true,10857396,try_to_date(trim(PRETRIAL)): the date of the pretrial conference -- a proceeding that took place.
JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL,JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,justice__fed_fjc_idb_criminal,happened,PROCEEDING_DATE,day,DATE,true,6299908,"try_to_date(trim(PROCDATE)), paired with PROCCD naming which proceeding: the day that proceeding took place. Shares the format-string latent risk flagged in the model comment."
JUSTICE.JUSTICE__FED_FTC_DATASETS,JUSTICE,JUSTICE__FED_FTC_DATASETS,justice__fed_ftc_datasets,reported,DATE_FILED,day,DATE,true,1004,"try_to_date(DATE_FILED). Ambiguous: on a real FTC enforcement action this is the day the agency filed the case (a 'decided'-type act), but the model's own dedup note says the sampled rows are FTC news/blog/event listings with no case fields, where this reads as the item's posting date. Recorded as a"
JUSTICE.JUSTICE__FED_JPML_PENDING_MDLS,JUSTICE,JUSTICE__FED_JPML_PENDING_MDLS,justice__fed_jpml_pending_mdls,none,,none,,false,162,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__FED_OFAC_SDN,JUSTICE,JUSTICE__FED_OFAC_SDN,justice__fed_ofac_sdn,none,,none,,false,19115,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__FED_SCDB,JUSTICE,JUSTICE__FED_SCDB,justice__fed_scdb,happened,DATE_ARGUMENT,day,DATE,true,83644,"try_to_date(DATEARGUMENT,'MM/DD/YYYY') -- the day oral argument took place; null for cases decided without argument."
JUSTICE.JUSTICE__FED_USCOURTS_STATS,JUSTICE,JUSTICE__FED_USCOURTS_STATS,justice__fed_uscourts_stats,none,,none,,false,0,no column in this table holds a readable time value
JUSTICE.JUSTICE__INTL_AUSTLII,JUSTICE,JUSTICE__INTL_AUSTLII,justice__intl_austlii,none,,none,,false,0,no column in this table holds a readable time value
JUSTICE.JUSTICE__INTL_EURLEX_CELLAR,JUSTICE,JUSTICE__INTL_EURLEX_CELLAR,justice__intl_eurlex_cellar,reported,DATE_PUBLISHED,day,DATE,true,53,try_to_date(DATE_PUBLISHED) -- when the act appeared in the Official Journal.
JUSTICE.JUSTICE__INTL_EU_SANCTIONS,JUSTICE,JUSTICE__INTL_EU_SANCTIONS,justice__intl_eu_sanctions,happened,BIRT_DATE,day,DATE,true,42347,"try_to_date(BIRT_DATE) -- the designated person's date of birth (a real-world event, but a person attribute, not the row's designation clock)."
JUSTICE.JUSTICE__INTL_EU_SOCTA_EUROPOL,JUSTICE,JUSTICE__INTL_EU_SOCTA_EUROPOL,justice__intl_eu_socta_europol,reported,PUBLISH_DATE,day,DATE,true,26,try_to_date(PUBLISH_DATE) on a row that IS a published report -- the day Europol published it.
JUSTICE.JUSTICE__INTL_HUDOC,JUSTICE,JUSTICE__INTL_HUDOC,justice__intl_hudoc,none,,none,,false,0,time-shaped column names exist but none of them hold a readable time value
JUSTICE.JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,justice__intl_nti_cns_dprk_missile_tests,happened,DATE,day,TEXT,true,303,"""DATE"" is a raw text passthrough (no cast) on a missile-test row -- the day of the launch. It is the real event clock, but it must be parsed with an explicit format before use."
JUSTICE.JUSTICE__INTL_OPENSANCTIONS,JUSTICE,JUSTICE__INTL_OPENSANCTIONS,justice__intl_opensanctions,happened,BIRTH_DATE,day,DATE,true,71011,"The mart's guarded CASE only lets exact 'YYYY-MM-DD', non-future values become dates -- the sanctioned person's date of birth. The only real-world clock among this table's candidates."
JUSTICE.JUSTICE__INTL_OPENSANCTIONS_DEFAULT,JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,justice__intl_opensanctions_default,happened,BIRTH_DATE,day,TEXT,true,1281846,"Staging keeps it as nullif(trim(BIRTH_DATE),'') -- raw, never cast; the sibling OpenSanctions model documents this field as mixed precision (full dates and year-only), so grain is unknown. NOTE: the census's range for this table (min 2018-03-08, max 56596957-10-21, far_future = all 1,281,846 rows) C"
JUSTICE.JUSTICE__INTL_UCDP_GED,JUSTICE,JUSTICE__INTL_UCDP_GED,justice__intl_ucdp_ged,happened,YEAR,year,NUMBER,true,385918,"try_to_number(""YEAR"") -- the year the violent event occurred, as a NUMBER. This is almost certainly what produced the census's epoch1970 = 385,918 (every row): a bare date-parse reads '1989' as epoch seconds and dumps the file on 1970-01-01."
JUSTICE.JUSTICE__RACIAL_JAIL_DISPARITY,JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,justice__racial_jail_disparity,happened,YEAR,year,NUMBER,true,128507,The Vera county-year panel year carried through from staging (try_to_number(trim(YEAR))) -- the year the jail populations were measured.
JUSTICE.JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,justice__state_mo_sex_offender_registry,happened,DATE_OF_BIRTH,day,DATE,true,28185,"Staging: try_to_date(nullif(trim(DATE_OF_BIRTH),'')) with a header note that the source is an ISO timestamp string -- the registrant's birth date. It is the only clock available here (no registration or offense date is exposed), and the census's 771 epoch-1970 rows suggest a slice of blank/garbage v"
JUSTICE.JUSTICE__XC_MAPPING_POLICE_VIOLENCE,JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,justice__xc_mapping_police_violence,happened,DATE_OF_INCIDENT_MONTH_DAY_YEAR,day,DATE,true,15476,try_to_date(DATE_OF_INCIDENT_MONTH_DAY_YEAR) -- the day the killing occurred.
JUSTICE.JUSTICE__XC_NAGIX_DPRK_MISSILE_TESTS,JUSTICE,JUSTICE__XC_NAGIX_DPRK_MISSILE_TESTS,justice__xc_nagix_dprk_missile_tests,happened,DATE,day,TEXT,true,340,"""DATE"" raw text passthrough on a missile-test row -- the day of the launch. Real event clock, but uncast text."
JUSTICE.JUSTICE__XC_OWID_HOMICIDE,JUSTICE,JUSTICE__XC_OWID_HOMICIDE,justice__xc_owid_homicide,happened,YEAR,year,NUMBER,true,4912,"try_to_number(""YEAR"") -- the year the homicide rate refers to, as a NUMBER. Year grain; a bare date-parse would read it as epoch seconds."
JUSTICE.JUSTICE__XC_OWID_NUCLEAR_WARHEADS,JUSTICE,JUSTICE__XC_OWID_NUCLEAR_WARHEADS,justice__xc_owid_nuclear_warheads,happened,YEAR,year,NUMBER,true,902,"try_to_number(""YEAR"") -- the year the warhead stockpile estimate refers to, as a NUMBER. Year grain; a bare date-parse would read it as epoch seconds."
JUSTICE.JUSTICE__XC_OWID_TERRORISM_DEATHS,JUSTICE,JUSTICE__XC_OWID_TERRORISM_DEATHS,justice__xc_owid_terrorism_deaths,happened,YEAR,year,NUMBER,true,10481,"try_to_number(""YEAR"") -- the year the terrorism death count refers to, as a NUMBER. Year grain; a bare date-parse would read it as epoch seconds."
JUSTICE.JUSTICE__XC_RANSOMWARELIVE_VICTIMS,JUSTICE,JUSTICE__XC_RANSOMWARELIVE_VICTIMS,justice__xc_ransomwarelive_victims,none,,none,,false,30661,"never examined -- no column name in this table looks like a clock, so the 2026-08-20 time index never opened it"
JUSTICE.JUSTICE__XC_UK_SANCTIONS_LIST,JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,justice__xc_uk_sanctions_list,decided,DATE_DESIGNATED,day,DATE,true,33828,"try_to_date(nullif(trim(DATE_DESIGNATED),''),'DD/MM/YYYY') -- the day OFSI designated the person/entity under a UK sanctions regime; the authority's act and the row's anchor."
JUSTICE.JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,justice__xc_un_consolidated_sanctions_list,none,,none,,false,0,"the only time column here is Ripple's own download stamp, which is not a clock for anything in the world"
JUSTICE.JUSTICE__XC_VERA_INCARCERATION_TRENDS,JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,justice__xc_vera_incarceration_trends,happened,YEAR,year,TEXT,true,128507,"Staging: try_to_number(trim(YEAR)) on a county x year panel (source columns are all TEXT) -- the year the incarceration measures refer to. Year grain, stored as a NUMBER."
JUSTICE.JUSTICE__XC_WAPO_FATAL_FORCE,JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,justice__xc_wapo_fatal_force,happened,INCIDENT_DATE,day,DATE,true,10430,"try_to_date(date,'YYYY-MM-DD') with an explicit format -- the day of the fatal police encounter."
LABOR.LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,labor__fed_dol_ebsa_form5500_schedule_sb,reported,SB_SIGNATURE_DATE,day,DATE,true,41802,"try_to_date(trim(SB_SIGNATURE_DATE),'YYYY-MM-DD'): the date the enrolled actuary signed and certified the schedule to DOL/IRS, always at or after the plan year it covers - and the likeliest home for the census's single far-future 2055-09-17 row and its 1956 minimum, since Schedule SB only exists fro"
LABOR.LABOR__FED_DOL_OLMS,LABOR,LABOR__FED_DOL_OLMS,labor__fed_dol_olms,happened,YEAR_COVERED,year,NUMBER,true,617710,"try_to_number(trim(YR_COVERED)): the fiscal year whose money the LM filing reports, i.e. when the union's finances actually moved; picked as primary because it is a clean integer year with no cast risk while every date column on this table runs through a bare try_to_date and the census graded the wh"
LABOR.LABOR__FED_MSHA_ACCIDENTS,LABOR,LABOR__FED_MSHA_ACCIDENTS,labor__fed_msha_accidents,happened,ACCIDENT_DATE,day,DATE,true,273623,"try_to_date(accident_dt,'MM/DD/YYYY') in the mart - an explicit format, no epoch risk - dating the moment the mining accident occurred; census graded CLEAN, 2000-01-01 onward."
LABOR.LABOR__FED_MSHA_MINES,LABOR,LABOR__FED_MSHA_MINES,labor__fed_msha_mines,happened,CURRENT_STATUS_DT,day,DATE,true,91906,"try_to_date(current_status_dt,'MM/DD/YYYY') in the mart: the date the mine entered its CURRENT status (active/abandoned/temporarily idled), so it is a real change of state at the mine - though MSHA is the one recording it, and because the mart is a current-state snapshot this column only ever holds "
LABOR.LABOR__FED_MSHA_VIOLATIONS,LABOR,LABOR__FED_MSHA_VIOLATIONS,labor__fed_msha_violations,happened,VIOLATION_OCCUR_DATE,day,DATE,true,3087265,"try_to_date(violation_occur_dt,'MM/DD/YYYY') in the mart with an explicit format: when the violating condition actually existed at the mine, which is earlier than or equal to the citation date."
LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,labor__fed_osha_ita_300a_summary_2023,happened,YEAR_FILING_FOR,year,TEXT,true,394234,"raw passthrough integer naming the recordkeeping year the 300A summary covers; the injury counts on the row are that year's injuries, so this is the honest year-grain placement - anchoring on created_timestamp instead would misdate the whole file by a year."
LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,labor__fed_osha_ita_300a_summary_2024,happened,YEAR_FILING_FOR,year,TEXT,true,398620,"raw passthrough integer naming the recordkeeping year the 300A summary covers; the counts are that year's injuries, and the file's created_timestamp range (2025) confirms the submission year is one later."
LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,labor__fed_osha_ita_300a_summary_2025,happened,YEAR_FILING_FOR,year,TEXT,true,383283,"raw passthrough integer naming the recordkeeping year (2025) the summary covers, one row per establishment; the year-grain anchor for this annual file."
