K	ID	NM	ACT	CITY	ST	FIPS	DU	TOT	SHARE
county_top	BM7719733	MACE'S PHARMACY INC	RETAIL PHARMACY	PHILIPPI	WV	54001	3612930.0	5680250.0	0.6360512301395185
county_top	BR5272846	ECKERD CORPORATION	CHAIN PHARMACY	COBLESKILL	NY	36095	2381500.0	7333180.0	0.3247567903692532
county_top	BH3121960	HENRIETTA PHARMACY INC	RETAIL PHARMACY	HENRIETTA	TX	48077	1386820.0	1387370.0	0.9996035664602809
county_top	BS3327601	SAV-MART PHARMACY	RETAIL PHARMACY	MCGEHEE	AR	05041	872190.0	3531610.0	0.246966680918901
county_top	AP4720947	PEYTON'S PHARMACY INC	RETAIL PHARMACY	WEST LIBERTY	KY	21175	2484500.0	4063230.0	0.6114593562264504
county_top	BW9060029	WAL-MART PHARMACY 10-3384	CHAIN PHARMACY	HEREFORD	TX	48117	893690.0	2904520.0	0.30768939446104693
county_top	BB5164227	HOLIDAY CVS, L.L.C.	CHAIN PHARMACY	MONTICELLO	FL	12065	1260540.0	2230900.0	0.5650365323412075
county_top	AK1123013	KPH HEALTHCARE SERVICES, INC.	CHAIN PHARMACY	ST ALBANS	VT	50011	2784600.0	11147705.0	0.24979132476146435
county_top	BB4927767	BODE DRUG	RETAIL PHARMACY	MOUND CITY	IL	17153	830960.0	1589020.0	0.5229386665995394
county_top	AS3200223	DICKERSON'S PHARMACY	RETAIL PHARMACY	ELIZABETHTOWN	NC	37017	3554900.0	13966170.0	0.25453649783727395
county_top	BW8423028	WRENS DRUG	RETAIL PHARMACY	WRENS	GA	13163	1979220.0	4704248.0	0.42073036965738203
county_top	AM2489284	MIKE'S GIBSON'S PHARMACY	RETAIL PHARMACY	CLARENDON	TX	48129	443530.0	678330.0	0.6538557929031592
county_top	AS3220756	USA DRUG	CHAIN PHARMACY	MALVERN	AR	05059	1862230.0	7726490.0	0.2410188843834652
county_top	BH8527345	J H HARVEY CO, LLC	RETAIL PHARMACY	NASHVILLE	GA	13019	2232900.0	4942250.0	0.4517982700187162
county_top	AS2682513	STEVE'S DISCOUNT DRUGS	RETAIL PHARMACY	MOULTON	AL	01079	3887950.0	11540970.0	0.3368824284267267
county_top	BC4515942	NEW JERSEY CVS PHARMACY, L.L.C.	CHAIN PHARMACY	WOODBURY	NJ	34015	8265400.0	80321389.0	0.10290409693985746
county_top	AS3202481	MABRY DRUG STORE	RETAIL PHARMACY	HAMLET	NC	37153	4499740.0	24199340.0	0.18594474064168692
county_top	FI2905721	INSTITUTIONAL PHARMACY SOLUTIONS	RETAIL PHARMACY	CAMERON	LA	22023	6400.0	6400.0	1.0
county_top	AR7214620	NORTH CAROLINA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	ASHEVILLE	NC	37021	4881100.0	73681142.0	0.06624625877812806
county_top	AW6978324	WIL-SAV DRUGS	RETAIL PHARMACY	DECATUR	TN	47121	1536823.0	2631953.0	0.5839097430691201
county_top	AE5475404	EASTLAND DRUG CO INC	RETAIL PHARMACY	EASTLAND	TX	48133	3016150.0	7013200.0	0.4300675868362516
county_top	AW9696406	WALGREEN CO.	CHAIN PHARMACY	WEST ST PAUL	MN	27037	3324500.0	54248141.0	0.061283205999630476
county_top	BW5395860	WAL-MART PHARMACY 10-1333	CHAIN PHARMACY	VAN WERT	OH	39161	2104400.0	5840720.0	0.36029804544645183
county_top	AR2073930	RISING SUN PHARMACY INC	RETAIL PHARMACY	RISING SUN	IN	18115	744030.0	980030.0	0.7591910451720866
county_top	BC5385213	CITY MARKET PHARMACY #445	CHAIN PHARMACY	PAGOSA SPRINGS	CO	08007	1045100.0	1485320.0	0.7036194220773975
county_top	BH5737082	HITE DRUG	RETAIL PHARMACY	CHANDLER	OK	40081	1833010.0	8544250.0	0.21453141001258155
county_top	BC3133600	TRAV'S U-SAVE PHARMACY	RETAIL PHARMACY	CENTRAL CITY	NE	31121	921210.0	954950.0	0.9646683072412168
county_top	AR8896358	TENNESSEE CVS PHARMACY, L.L.C.	CHAIN PHARMACY	LENOIR CITY	TN	47105	3656450.0	17852870.0	0.20481020698632768
county_top	BB5724009	BEAM & PUTNAM INC	RETAIL PHARMACY	GASTONIA	NC	37071	5918230.0	80096265.0	0.0738889634866245
county_top	AY0478556	YORK DRUG STORE	RETAIL PHARMACY	YORK	AL	01119	1037190.0	1966691.0	0.527378220574559
county_top	FT1264237	THRIFTY WHITE PHARMACY #774	RETAIL PHARMACY	SLAYTON	MN	27101	215540.0	369660.0	0.5830763404209274
county_top	AC2489448	CITY MARKET PHARMACY #8	CHAIN PHARMACY	CORTEZ	CO	08083	2744600.0	7067300.0	0.38835198732189097
county_top	AC6641270	CITIZENS PHARMACY	RETAIL PHARMACY	FLOWERY BRANCH	GA	13139	4533810.0	47014223.0	0.09643485972319484
county_top	BJ9084675	JACKS DRUGS DOTHAN	RETAIL PHARMACY	DOTHAN	AL	01069	5506320.0	37527550.0	0.1467274042669985
county_top	BC8891752	CITY PHARMACY	RETAIL PHARMACY	MINNEAPOLIS	KS	20143	1124230.0	1124230.0	1.0
county_top	BW4649729	WARD DRUG STORE	RETAIL PHARMACY	OBERLIN	KS	20039	586800.0	655630.0	0.8950170065433247
county_top	BR5172678	GEORGIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	CUTHBERT	GA	13243	623100.0	1145060.0	0.5441636246135574
county_top	AS0483862	SOLOMON DRUG COMPANY	RETAIL PHARMACY	EUTAW	AL	01063	447680.0	893030.0	0.5013045474396157
county_top	AB3123964	BENTLEY PHARMACY	RETAIL PHARMACY	WESTFIELD	WI	55077	983030.0	1828580.0	0.537592011287447
county_top	BW6381432	WALGREEN CO.	CHAIN PHARMACY	WATERTOWN	WI	55055	2720300.0	15780270.0	0.1723861505538245
county_top	BD8716687	DUNES FAMILY PHARMACY	RETAIL PHARMACY	DAKOTA DUNES	SD	46127	1090470.0	2329954.0	0.46802211545807343
county_top	BN3612339	STEPHENS PHARMACY	RETAIL PHARMACY	HONESDALE	PA	42127	2148700.0	13884070.0	0.15476009556275647
county_top	BS5546695	RITTER EXPRESS PHARMACY	RETAIL PHARMACY	ATOKA	OK	40005	1871540.0	4247750.0	0.4405956094402919
county_top	BS6799538	SALDANA, CARLOS F DDS	PRACTITIONER	KOTZEBUE	AK	02188	1320.0	2400.0	0.55
county_top	BW9296523	WALGREEN CO.	CHAIN PHARMACY	LANCASTER	OH	39045	3683000.0	41684000.0	0.08835524421840514
county_top	BS2896706	STILWELL PHARMACY	RETAIL PHARMACY	STILWELL	OK	40001	3588020.0	6287800.0	0.5706320175578103
county_top	AF2597675	THE MEDICINE SHOPPE, #1177	RETAIL PHARMACY	HARTFIELD	VA	51119	1173950.0	1808450.0	0.6491470596367055
county_top	BF5680029	FRED'S PHARMACY	RETAIL PHARMACY	BASTROP	LA	22067	1407900.0	6106240.0	0.23056741955769836
county_top	BB7854032	BROOKSHIRE BROTHERS PHCY #74	CHAIN PHARMACY	HALLETTSVILLE	TX	48285	1196960.0	4560840.0	0.2624428833285097
county_top	BH6532659	HY-VEE PHARMACY #1406	CHAIN PHARMACY	MARYVILLE	MO	29147	1722600.0	3337441.0	0.5161439558032637
county_top	BC3979525	HANNAFORD BROS. CO., LLC	CHAIN PHARMACY	OXFORD	ME	23017	2146360.0	14757790.0	0.14543912062713998
county_top	BC9059444	CANNON PHARMACY	RETAIL PHARMACY	KANNAPOLIS	NC	37025	5749930.0	49973870.0	0.11505872969213711
county_top	BK0377716	KENNEDY DRUG COMPANY	RETAIL PHARMACY	LAKE CITY	MN	27157	891700.0	1784500.0	0.4996917904174839
county_top	BR1394965	VIRGINIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	ORANGE	VA	51137	3160000.0	8753130.0	0.36101371737881194
county_top	BC6202193	CASH WISE CLINIC PHARMACY	RETAIL PHARMACY	WILLMAR	MN	27067	1147600.0	4653312.0	0.24662004181107994
county_top	BW8948979	WALGREEN CO.	CHAIN PHARMACY	JACKSON	MI	26075	3119190.0	44721092.0	0.06974762601950775
county_top	BN7580613	NEIGHBORCARE	RETAIL PHARMACY	RICHMOND	VA	51087	6858950.0	71094984.0	0.09647586389498308
county_top	BW5700960	WALGREEN CO.	CHAIN PHARMACY	MERCED	CA	06047	5482300.0	57212665.0	0.09582318879919333
county_top	AF3795791	CORNER DRUG STORE OF WAHPETON INC	RETAIL PHARMACY	WAHPETON	ND	38077	484600.0	1329700.0	0.3644431074678499
county_top	AH1280130	HERCHE BLOOR PHARMACY	RETAIL PHARMACY	EAST LIVERPOOL	OH	39029	3036340.0	28091830.0	0.10808623005336428
county_top	BS0814601	SHEARER DRUG	RETAIL PHARMACY	ALBANY	KY	21053	6778550.0	10308280.0	0.6575830303406582
county_top	BW2744844	WALGREEN CO.	CHAIN PHARMACY	LOS LUNAS	NM	35061	4517100.0	24459520.0	0.18467655947459313
county_top	AR2337726	REDDON DRUG COMPANY INC	RETAIL PHARMACY	SUSQUEHANNA	PA	42115	1598960.0	6869280.0	0.23276966436074814
county_top	BR5333579	RODEN-SMITH PHARMACY	RETAIL PHARMACY	CLOVIS	NM	35009	4544270.0	10501500.0	0.43272580107603675
county_top	BA0504995	AASEN DRUG INC	RETAIL PHARMACY	MAYVILLE	ND	38097	531400.0	900420.0	0.5901690322294041
county_top	BF6171742	FAIRPLAY PHARMACY	RETAIL PHARMACY	FAIRPLAY	CO	08093	831520.0	831620.0	0.9998797527716986
county_top	AC8726640	MAST PHARMACY	RETAIL PHARMACY	WILLIAMSTON	NC	37117	3370730.0	8541240.0	0.39464176161775105
county_top	BF2594922	FRED'S PHARMACY #3211	RETAIL PHARMACY	WATER VALLEY	MS	28161	801600.0	1550080.0	0.5171345995045417
county_top	BW6853382	WHITE DRUG #50	RETAIL PHARMACY	RUGBY	ND	38069	613800.0	662700.0	0.9262109551833408
county_top	AB3654642	BREEN'S PHARMACY, INC.	RETAIL PHARMACY	BENSON	MN	27151	411250.0	907050.0	0.4533928669863844
county_top	BW7043970	WALGREEN CO.	CHAIN PHARMACY	HAYS	KS	20051	2261800.0	7684380.0	0.29433734406679524
county_top	BM8436621	MARK'S FAMILY PHARMACY	RETAIL PHARMACY	ONEIDA	TN	47151	3947830.0	14565920.0	0.2710319705174819
county_top	BQ9455420	Q-R-G, INC, DBA DUNANE'S DISCOUNT GROUP	RETAIL PHARMACY	LAKELAND	FL	12105	6554170.0	153923270.0	0.04258076118055444
county_top	FL2899839	YATES, MINDY M, DVM	PRACTITIONER	EKALAKA	MT	30011	100.0	100.0	1.0
county_top	BM8212855	MY PHARMACY OF NORTH FLORIDA	RETAIL PHARMACY	STARKE	FL	12007	4521480.0	11163300.0	0.40503077047109726
county_top	BB4635554	BROWN'S DRUG	RETAIL PHARMACY	YOUNGSTOWN	OH	39099	7699970.0	76029900.0	0.10127555080303934
county_top	BK4665759	KROGER PHARMACY	CHAIN PHARMACY	LOGAN	OH	39073	2668080.0	9462960.0	0.2819498338786173
county_top	AW2862806	WALGREEN CO.	CHAIN PHARMACY	KEARNEY	NE	31019	1976330.0	5500250.0	0.3593163947093314
county_top	BL6383246	OMNICARE PHARMACY OF TN LLC	RETAIL PHARMACY	CLEVELAND	TN	47011	8663580.0	54089022.0	0.16017261321530274
county_top	BA2368529	NEW ALBERTSONS INC	CHAIN PHARMACY	CLARKSTON	WA	53003	2506100.0	10582050.0	0.23682556782475986
county_top	BH3792050	HUDSON DRUGS	RETAIL PHARMACY	PRENTISS	MS	28065	1353430.0	3323540.0	0.40722542830837
county_top	BD9124671	DAVISON DRUG & STATIONERY	RETAIL PHARMACY	COLUSA	CA	06011	2876000.0	5502790.0	0.5226439678781127
county_top	BW6232196	WALGREEN ARIZONA DRUG CO.	CHAIN PHARMACY	SIERRA VISTA	AZ	04003	4212800.0	37691160.0	0.11177156659545634
county_top	BN7166312	MEDICINE SPRINGS PHARMACY	RETAIL PHARMACY	ROLLINSVILLE	CO	08047	301600.0	307990.0	0.9792525731354914
county_top	BM4764038	MOFFET DRUG STORE	RETAIL PHARMACY	NORTON	KS	20137	888500.0	1563480.0	0.5682835725433009
county_top	BD3838541	DISCOUNT DRUG MART #44	CHAIN PHARMACY	ASHLAND	OH	39005	1471290.0	8039920.0	0.18299808953322919
county_top	AC3630426	CITY DRUG STORE INC	RETAIL PHARMACY	INTERNATIONAL FALLS	MN	27071	1439700.0	2909690.0	0.49479497815918533
county_top	BH5614549	HY-VEE PHARMACY	CHAIN PHARMACY	ATLANTIC	IA	19029	892200.0	2872910.0	0.31055619563439163
county_top	AW9105873	WALGREEN CO.	CHAIN PHARMACY	ST AUGUSTINE	FL	12109	3883460.0	43430038.5	0.08941875563845056
county_top	BF7800572	FRED'S PHARMACY	RETAIL PHARMACY	PULASKI	TN	47055	6776500.0	13195485.0	0.5135468684932764
county_top	BW9546271	WALGREEN CO.	CHAIN PHARMACY	WARRENTON	VA	51061	3272430.0	17777794.00334	0.18407401949787433
county_top	BW8790859	WALGREEN CO.	CHAIN PHARMACY	WENATCHEE	WA	53007	3517800.0	21245090.0	0.1655817885450238
county_top	BW1009996	WAL-MART PHARMACY 10-1065	CHAIN PHARMACY	HOPE	AR	05057	1821150.0	7219140.0	0.25226689051604484
county_top	BW5438800	WAL-MART PHARMACY 10-0520	CHAIN PHARMACY	WINDER	GA	13013	3925270.0	21644660.0	0.1813505040042209
county_top	BH4430346	HIGHLAND PARK CVS, L.L.C.	CHAIN PHARMACY	HAVANA	IL	17125	1046030.0	2853870.0	0.3665303605279848
county_top	BB6567741	BOND DRUG COMPANY OF ILLINOIS, L.L.C.	CHAIN PHARMACY	KEWANEE	IL	17073	1363130.0	6001790.0	0.22712057569491767
county_top	BR0694427	VIRGINIA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	KILMARNOCK	VA	51103	1519430.0	5000430.0	0.30385986805134757
county_top	AN2166470	NYBERG PHARMACY INC	RETAIL PHARMACY	BUFFALO	MO	29059	1802950.0	3948600.0	0.456604872613078
county_top	BM5437226	DAVE'S PHARMACY	RETAIL PHARMACY	MARYSVILLE	OH	39159	3100990.0	12418000.0	0.2497173457883717
county_top	BM1187992	MEDICAP PHARMACY	RETAIL PHARMACY	AUDUBON	IA	19009	422950.0	642050.0	0.658749318588895
county_top	BR7856226	ROBINSON'S PHARMACY	RETAIL PHARMACY	PLACERVILLE	CA	06017	6566590.0	54584479.0	0.12030141388727005
county_top	BC3951096	CUB DRUG	RETAIL PHARMACY	OLNEY	TX	48503	4326390.0	11240730.0	0.38488514535977647
county_top	BA9395701	ALLEN DRUGS, INC.	RETAIL PHARMACY	POLLOCKSVILLE	NC	37103	807410.0	1501270.0	0.5378179807762761
county_top	AM5511490	MOUNT VERNON DRUG COMPANY	RETAIL PHARMACY	MOUNT VERNON	GA	13209	320700.0	491700.0	0.6522269676632093
county_top	AC1325807	CONDON'S EAST UNION PHARMACY	RETAIL PHARMACY	GREENVILLE	MS	28151	1454160.0	10498480.0	0.1385114797570696
county_top	BH0754071	HIGHLAND PARK CVS, L.L.C.	CHAIN PHARMACY	OLNEY	IL	17159	2394350.0	5089140.0	0.47048224257929633
county_top	AN1166518	NORTHSIDE DRUGS INC	RETAIL PHARMACY	THOMASTON	GA	13293	2470480.0	9792925.0	0.2522719207999653
county_top	BW5353216	WAL-MART PHARMACY 10-1797	CHAIN PHARMACY	THOMASTON	ME	23013	1934100.0	10867450.0	0.17797183331876384
county_top	BM5866263	MED WORLD ACQUISITION CORP	RETAIL PHARMACY	CHESTNUT RIDGE	NY	36087	9372190.0	46848156.0	0.20005461901211224
county_top	AC7538448	CLAIBORNE DRUG CO	RETAIL PHARMACY	HOMER	LA	22027	1282920.0	5429160.0	0.23630174833675927
county_top	BA8209644	APOTHCARE DBA FOR BUCHHEIT-	RETAIL PHARMACY	WARTBURG	TN	47129	4648060.0	10696860.0	0.4345256458437336
county_top	BG1574359	GATEWAY HEALTH MART PHARMACY NORTH	RETAIL PHARMACY	BISMARCK	ND	38015	2593000.0	15429771.0	0.1680517487913463
county_top	BW7552549	WALGREEN CO.	CHAIN PHARMACY	SHEBOYGAN	WI	55117	4052380.0	23135480.0	0.17515867403658797
county_top	BR5157020	ALABAMA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	GREENVILLE	AL	01013	2032760.0	7543660.0	0.26946601517035496
county_top	BC4983296	CLINIC PHARMACY	RETAIL PHARMACY	SIDNEY	MT	30083	873530.0	1813980.0	0.481554372154048
county_top	BH0364199	HARRISON DISCOUNT PHARMACY	RETAIL PHARMACY	SHAWNEE	OK	40125	6255000.0	33099410.0	0.18897617812522943
county_top	AO3476579	CVS ALBANY, L.L.C.	CHAIN PHARMACY	OLEAN	NY	36009	2643540.0	23467030.0	0.11264910813170648
county_top	BI2207606	HARBOR TOWN PHARMACY	RETAIL PHARMACY	ONTONAGON	MI	26131	1107400.0	1260600.0	0.878470569570046
county_top	BP9761708	PAMIDA PHARMACY #888	CHAIN PHARMACY	MISSOURI VALLEY	IA	19085	1248270.0	3323550.0	0.37558333709437197
county_top	BW5398943	WAL-MART PHARMACY 10-0337	CHAIN PHARMACY	FREDERICKTOWN	MO	29123	2117180.0	4407390.0	0.4803704686900864
county_top	BE6665472	EXTENDED CARE PHARMACY	RETAIL PHARMACY	PALATKA	FL	12107	7466300.0	36207490.0	0.20620871537905555
county_top	BL7115771	LAKE, DALE H DVM	PRACTITIONER	COUNCIL	ID	16003	10800.0	11000.0	0.9818181818181818
county_top	BW2917271	WAL-MART PHARMACY 10-1696	CHAIN PHARMACY	FERGUS FALLS	MN	27111	937700.0	7850550.0	0.11944386062123036
county_top	AM2553279	MURPHY'S SAV-MOR PHARMACY, INC.	RETAIL PHARMACY	JEFFERSON CITY	TN	47089	4157900.0	23601870.0	0.1761682442958969
county_top	BH7866405	HEB PHARMACY #561	CHAIN PHARMACY	FREDERICKSBURG	TX	48171	1827540.0	5429510.0	0.33659390994767485
county_top	BC6155534	SOUTH CAROLINA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	BARNWELL	SC	45011	1712360.0	7786410.0	0.21991649553516962
county_top	FT0477439	TRIANGLE PHARMACY LLC	RETAIL PHARMACY	JENA	LA	22059	1091710.0	5369950.0	0.20329984450506988
county_top	BW5395985	WAL-MART PHARMACY 10-1463	CHAIN PHARMACY	XENIA	OH	39057	3668100.0	40158258.0	0.09134111345168408
excluded	BK4844658	KAISER FOUNDATION HLTH PLN	RETAIL PHARMACY	DOWNEY	CA	06037	175504570.0		
excluded	BH9690505	HUMANA PHARMACY, INC	RETAIL PHARMACY	MIRAMAR	FL	12011	511500.0		
excluded	BE9490626	ENCLARA PHARMACIA	RETAIL PHARMACY	SHARON HILL	PA	42045	28549335.0		
excluded	BC9982922	CAREMARK MARYLAND CARE CENTER PHARMACY LLC, D/B/A CAREMARK	RETAIL PHARMACY	ANNAPOLIS	MD	24003	74800.0		
excluded	FH3605120	HUMANA PHARMACY	RETAIL PHARMACY	WEST PALM BEACH	FL	12099	1500.0		
excluded	FC1404918	CAREMARK NORTH CAROLINA SPECIALTY PHARMACY, L.L.C.	RETAIL PHARMACY	RALEIGH	NC	37183	100.0		
excluded	BM5590600	MAILLE, JACKSON P. MD	PRACTITIONER	WALLINGFORD	CT	09009	8.0		
excluded	BC9126459	CAREMARK MICHIGAN SPECIALTY PHARMACY	RETAIL PHARMACY	SOUTHFIELD	MI	26125	400.0		
ltc_like	BN5698545	OMNICARE OF EDISON	RETAIL PHARMACY	EDISON	NJ	34023	5547370.0		
ltc_like	FP0640537	PHARMERICA	RETAIL PHARMACY	UNION CITY	CA	06001	5677900.0		
ltc_like	BK8253003	KAISER PERMANENTE PHRMCY #833	RETAIL PHARMACY	MODESTO	CA	06099	5370130.0		
ltc_like	BK4341171	KAISER FOUNDATION HEALTH PLAN	RETAIL PHARMACY	WALNUT CREEK	CA	06013	6431300.0		
ltc_like	AG5059200	KAISER FOUNDATION HEALTH PLAN OF WASHINGTON	RETAIL PHARMACY	OLYMPIA	WA	53067	10675400.0		
ltc_like	BK7175929	KAISER PERMANENTE UNION CITY	RETAIL PHARMACY	UNION CITY	CA	06001	10540540.0		
ltc_like	BL8205292	PHARMAKON LONG TERM CARE PHARMACY, INC.	RETAIL PHARMACY	NOBLESVILLE	IN	18057	6943818.0		
ltc_like	BK8114580	KAISER PERMANENTE PHRMCY 230	RETAIL PHARMACY	LA MESA	CA	06073	5590820.0		
ltc_like	AG1001952	KAISER FOUNDATION HEALTH PLAN OF WASHINGTON	RETAIL PHARMACY	SEATTLE	WA	53033	5096100.0		
ltc_like	BO9859286	OMNICARE OF KANSAS CITY	RETAIL PHARMACY	KANSAS CITY	MO	29095	6049600.0		
ltc_like	BK9078468	KAISER FOUNDATION HEALTH PLAN INC	RETAIL PHARMACY	WAILUKU	HI	15009	5838700.0		
ltc_like	FK0099033	KAISER SUNNYBROOK PHARMACY	RETAIL PHARMACY	CLACKAMAS	OR	41005	8008780.0		
ltc_like	BK5295755	KAISER PERMANENTE PHARMACY #442	RETAIL PHARMACY	SANTA CLARA	CA	06085	5907420.0		
ltc_like	BK4860955	KAISER PERMANENTE	RETAIL PHARMACY	PORTLAND	OR	41051	18646530.0		
county_top	BH1589982	HIGHLAND PARK CVS, L.L.C.	CHAIN PHARMACY	SHELBYVILLE	IL	17173	852180.0	1933540.0	0.4407356454999638
county_top	AC2353011	COUNT'S DRUG CO #1	RETAIL PHARMACY	WYTHEVILLE	VA	51197	4020810.0	12660740.0	0.3175809628821064
county_top	BM9038010	MEDIPHARM-RX, INC	RETAIL PHARMACY	TAMPA	FL	12057	15598680.0	538871093.6	0.028946960015596573
county_top	BW5398525	WAL-MART PHARMACY 10-0173	CHAIN PHARMACY	POTOSI	MO	29221	3566500.0	10476070.0	0.3404425514529781
county_top	BW3373317	WAL-MART PHARMACY 10-1876	CHAIN PHARMACY	HOOD RIVER	OR	41027	1886700.0	6555420.0	0.287807646192006
county_top	BR5680675	REALO DISCOUNT DRUG STORES OF EASTERN NORTH	RETAIL PHARMACY	NEW BERN	NC	37049	4386480.0	36586430.0	0.11989363269387038
county_top	AG4038243	GUTTENBERG PHARMACY INC	RETAIL PHARMACY	GUTTENBERG	IA	19043	540900.0	1778980.0	0.30405063575756897
county_top	BB9453274	BI-LO PHARMACY #5712	CHAIN PHARMACY	HAMPTON	SC	45049	1435690.0	5238900.0	0.2740441695775831
county_top	BW8632134	WALGREEN CO.	CHAIN PHARMACY	SANDWICH	IL	17037	2930300.0	12787680.0	0.22915024461043754
county_top	BQ4046098	QUALITY DRUGS	RETAIL PHARMACY	GREENWOOD	MS	28083	1350460.0	6775090.0	0.19932724140933922
county_top	AS7225938	SAV-RITE DRUGS	RETAIL PHARMACY	PORT GIBSON	MS	28021	896550.0	1377900.0	0.6506640539952101
county_top	AC6848836	PETE'S PHARMACY	RETAIL PHARMACY	PAWNEE CITY	NE	31133	594360.0	594360.0	1.0
county_top	FH0501090	HIGHLAND PARK CVS, L.L.C.	CHAIN PHARMACY	MOUNT CARMEL	IL	17185	1847860.0	3281670.0	0.5630852584202556
county_top	BR7483984	RANDOLPH DRUG STORE	RETAIL PHARMACY	MAYSVILLE	MO	29063	745040.0	745040.0	1.0
county_top	BA1810755	WOODWARD DETROIT CVS, L.L.C.	CHAIN PHARMACY	WATERFORD	MI	26125	4716660.0	308535530.0	0.015287250709829107
county_top	AW3585013	BOND DRUG COMPANY OF ILLINOIS, L.L.C.	CHAIN PHARMACY	QUINCY	IL	17001	4837530.0	19784400.0	0.24451234305816705
county_top	FR1173296	ROBERT PACKER HOSPITAL	RETAIL PHARMACY	SAYRE	PA	42015	1603500.0	14952980.0	0.10723614958356127
county_top	BF9076440	FIRST CHOICE PHARMACY	RETAIL PHARMACY	GAYLORD	MN	27143	329200.0	1205450.0	0.27309303579576094
county_top	FS1098335	STROM'S DRUG STORE #2	RETAIL PHARMACY	MC CORMICK	SC	45065	668730.0	993870.0	0.6728545986899696
county_top	BR3637153	RAYS PHARMACY	RETAIL PHARMACY	QUINTER	KS	20063	476700.0	476700.0	1.0
county_top	BE4232194	EVERGREEN PHARMACEUTICAL LLC	RETAIL PHARMACY	SPOKANE	WA	53063	7767680.0	173180164.0	0.0448531738311554
county_top	AA6329228	ADDISON DRUG	RETAIL PHARMACY	FORT SUMNER	NM	35011	671600.0	691400.0	0.9713624529939253
county_top	BD1958783	DOT DRUG	RETAIL PHARMACY	LACON	IL	17123	790630.0	2169810.0	0.364377526142842
county_top	BW8391889	WALGREEN CO.	CHAIN PHARMACY	GREAT BEND	KS	20009	2150520.0	8667940.0	0.24810047139228006
county_top	AM5559743	MOORE DRUG INC	RETAIL PHARMACY	RINGLING	OK	40067	1904110.0	4142230.0	0.459682345017056
county_top	BW5570785	WAL-MART PHARMACY 10-0293	CHAIN PHARMACY	NAVASOTA	TX	48185	1252110.0	2065020.0	0.6063427957114217
county_top	AH5630834	HOOK-SUPERX, L.L.C.	CHAIN PHARMACY	KENDALLVILLE	IN	18113	2111330.0	9276910.0	0.22758979013486172
county_top	BS0946701	SERVICE DRUG STORE OF PINE	RETAIL PHARMACY	PINETOPS	NC	37065	1886005.0	9397655.0	0.20068889526163708
county_top	AW3585025	WALGREEN CO.	CHAIN PHARMACY	SPRINGFIELD	IL	17167	3372380.0	48577670.0	0.06942243215864409
county_top	BW7893034	WALGREEN CO.	CHAIN PHARMACY	NEWTON	KS	20079	2513090.0	9377000.0	0.2680057587714621
county_top	BW5495292	WAL-MART PHARMACY 10-1593	CHAIN PHARMACY	COLDWATER	MI	26023	1928000.0	9413650.0	0.20480897420235508
county_top	BH4879889	HUDSON, DONALD GENE DO	PRACTITIONER	UNALASKA	AK	02016	190600.0	193900.0	0.9829809179989686
county_top	BP7740156	PEOPLES DRUGS & GIFTS	RETAIL PHARMACY	STAMPS	AR	05073	1109414.0	1657534.0	0.6693159838651876
county_top	BG0642098	GIL-CO FAITH PHCY	RETAIL PHARMACY	GLENVILLE	WV	54021	1320859.0	2037259.0	0.6483510442216723
county_top	BM5172995	WAHOO PHARMACY AND GIFTS	RETAIL PHARMACY	WAHOO	NE	31155	1530260.0	2582610.0	0.592524616570059
county_top	AC1090834	COOK PHARMACY INC	RETAIL PHARMACY	EMINENCE	KY	21103	2523910.0	4018680.0	0.6280445320353947
county_top	AJ6596348	JABO'S PHARMACY	RETAIL PHARMACY	NEWPORT	TN	47029	7019880.0	23782430.0	0.29517084671330895
county_top	BW5470442	WAL-MART PHARMACY 10-2562	CHAIN PHARMACY	GOODLAND	KS	20181	1990640.0	2755770.0	0.7223534620088033
county_top	BC5782912	SOUTH CAROLINA CVS PHARMACY, L.L.C.	CHAIN PHARMACY	ABBEVILLE	SC	45001	1963200.0	3353230.0	0.5854653572823815
county_top	BL6079948	LITTLE & WADDELL INC	RETAIL PHARMACY	PRESTONSBURG	KY	21071	9274090.0	47360434.0	0.1958193626350637
county_top	AF8147856	FAIRVIEW DISCOUNT PHARMACY	RETAIL PHARMACY	HATTIESBURG	MS	28035	5515210.0	45605580.0	0.12093278936481018
county_top	BW9777559	WESTSIDE PHARMACY	RETAIL PHARMACY	OCEANA	WV	54109	5353990.0	17911380.0	0.29891554977896734
county_top	AM7667251	NEW JERSEY CVS PHARMACY, L.L.C.	CHAIN PHARMACY	CAPE MAY COURT HOUSE	NJ	34009	2506300.0	27252386.0	0.09196625939468199
county_top	AK8863993	KIOWA DRUG	RETAIL PHARMACY	BOOKER	TX	48295	10700.0	10700.0	1.0
county_top	AB2639423	BROKERING, HARRY ROBERT (MD)	PRACTITIONER	SILVERTON	CO	08111	80.0	80.0	1.0
county_top	BB8388010	BI-MART LA PINE 671	CHAIN PHARMACY	LA PINE	OR	41017	3681700.0	46930839.0	0.07844948180022948
