schema	table	column	type	regex_tag	regex_verdict	real_tag	real_tier	real_verdict	sampled	filled	distinct	regex_shape_pct	real_shape_pct	value_looks_like	name_hint	names_holds	fips_level	examples
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_DISABLED_HEAD	TEXT						2000	2000	102							"[""-4"", ""21"", ""16""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_DISABLED_LT62	TEXT						2000	2000	97							"[""-4"", ""100"", ""-1""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_DISABLED_GE62	TEXT						2000	2000	101							"[""-4"", ""6"", ""38""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_DISABLED_MBR	TEXT						2000	2000	102							"[""-4"", ""21"", ""16""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_DISABLED_ALL	TEXT						2000	2000	101							"[""-4"", ""18"", ""9""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_LT62_HEAD	TEXT						2000	2000	103							"[""-4"", ""16"", ""59""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_LT24_HEAD	TEXT						2000	2000	39							"[""-4"", ""-1"", ""6""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_AGE25_50	TEXT						2000	2000	93							"[""-4"", ""11"", ""31""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_AGE51_61	TEXT						2000	2000	58							"[""-4"", ""5"", ""22""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_AGE62PLUS	TEXT						2000	2000	102							"[""-4"", ""84"", ""41""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_AGE85PLUS	TEXT						2000	2000	50							"[""-4"", ""5"", ""-1""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_MINORITY	TEXT						2000	2000	103							"[""-4"", ""100"", ""34""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_BLACK_NONHSP	TEXT						2000	2000	104							"[""-4"", ""-1"", ""3""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_NATIVE_AMERICAN_NONHSP	TEXT						2000	2000	47							"[""-4"", ""95"", ""25""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_ASIAN_PACIFIC_NONHSP	TEXT						2000	2000	76							"[""-4"", ""5"", ""6""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_WHITE_NOTHSP	TEXT						2000	2000	104							"[""-4"", ""-1"", ""63""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_BLACK_HSP	TEXT						2000	2000	14							"[""-4"", ""-1"", ""3""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_WHT_HSP	TEXT						2000	2000	87							"[""-4"", ""-1"", ""3""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_OTH_HSP	TEXT						2000	2000	56							"[""-4"", ""-1"", ""3""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_HISPANIC	TEXT						2000	2000	96							"[""-4"", ""0"", ""3""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_MULTI	TEXT						2000	2000	22							"[""-4"", ""0"", ""9""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	MONTHS_WAITING	NUMBER						2000	2000	69							"[""-4.0000"", ""-1.0000"", ""-5.0000""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	MONTHS_FROM_MOVEIN	NUMBER						2000	2000	201							"[""-4.0000"", ""61.0000"", ""67.0000""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_UTILITY_ALLOW	TEXT						2000	2000	50							"[""-4"", ""-1"", ""100""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	AVE_UTIL_ALLOW	TEXT						2000	2000	243							"[""-4"", ""-1"", ""147""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_BED1	TEXT						2000	2000	101							"[""-4"", ""100"", ""25""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_BED2	TEXT						2000	2000	95							"[""-4"", ""-1"", ""56""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_BED3	TEXT						2000	2000	85							"[""-4"", ""-1"", ""19""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PCT_OVERHOUSED	TEXT						2000	2000	68							"[""-4"", ""-1"", ""44""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	TPOVERTY	TEXT						2000	2000	66							"[""-4"", ""16"", ""8""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	TMINORITY	TEXT						2000	2000	100							"[""-4"", ""83"", ""29""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	TPCT_OWNSFD	TEXT						2000	2000	99							"[""-4"", ""66"", ""74""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	FEDHSE	TEXT						2000	0	0							[]
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	CBSA	TEXT						2000	2000	85							"[""11260"", ""99999"", ""21820""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PLACE	TEXT						2000	2000	516							"[""03000"", ""06520"", ""68560""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	LATITUDE	NUMBER			LATLON	GEO	NO SHAPE TEST	2000	2000	1525							"[""61.2101"", ""60.8029"", ""60.1125""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	LONGITUDE	NUMBER			LATLON	GEO	NO SHAPE TEST	2000	2000	1541							"[""-149.7939"", ""-161.7765"", ""-149.4408""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	5	100.0	100.0					"[""AK"", ""AL"", ""AR""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	PHA_TOTAL_UNITS	TEXT						2000	756	167							"[""1237"", ""10989"", ""7387""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	HA_SIZE	TEXT						2000	756	8							"[""5"", ""8"", ""7""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	STD_ADDR	TEXT			ADDRESS	PROBABILISTIC	NO SHAPE TEST	2000	1926	1524							"[""4612 Camila Ct"", ""1011 Fourth Ave"", ""9160 Cinema Dr""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	STD_CITY	TEXT						2000	2000	513							"[""Anchorage"", ""Bethel"", ""Seward""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	STD_ZIP5	TEXT			ZIP	GEO	PASS	2000	2000	711		100.0					"[""99508"", ""99559"", ""99664""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	STCTYTRT	TEXT						2000	2000	1110							"[""2020000801"", ""2050000200"", ""2122001300""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:40:52.153263""]"
HOUSING	HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""31203201-a7f1-49c9-bc5d-0bd8ba22f40a""]"
HOUSING	HOUSING__FED_HUD_DATA	DATASET_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	71	71	64					names, org or person unclear		"[""Renewal Funding Inflation Factors"", ""State of the Cities Data Systems (SOCDS) - Building Permits"", ""Uniform Relocation Act Income Limits""]"
HOUSING	HOUSING__FED_HUD_DATA	DATASET_URL	TEXT						71	71	52							"[""https://www.huduser.gov/portal/datasets/rfif/rfif.html"", ""https://www.huduser.gov/portal/datasets/socds.html"", ""https://www.huduser.gov/portal/datasets/ura.html""]"
HOUSING	HOUSING__FED_HUD_DATA	DESCRIPTION	TEXT						71	19	18							"[""Review city-level housing, economic, and demographic indicators supporting urban analysis and community development planning."", ""Access HUD Income Limits data by year, county, and metro area. Find Area Median Income (AMI), Section 8, HOME, and housing program eligibility limits, methodology, and datasets."", ""Access USPS vacancy data used to analyze housing market conditions, neighborhood change, and residential occupancy patterns.""]"
HOUSING	HOUSING__FED_HUD_DATA	FIPS	TEXT	COUNTY_FIPS	EMPTY	FIPS	GEO	EMPTY	71	0	0							[]
HOUSING	HOUSING__FED_HUD_DATA	ZIP	TEXT	ZIP	EMPTY	ZIP	GEO	EMPTY	71	0	0							[]
HOUSING	HOUSING__FED_HUD_DATA	EIN	TEXT	EIN	EMPTY	EIN	STEEL	EMPTY	71	0	0							[]
HOUSING	HOUSING__FED_HUD_DATA	YEAR	NUMBER						71	19	1							"[""2000""]"
HOUSING	HOUSING__FED_HUD_DATA	VALUE	TEXT						71	11	11							"[""https://www.huduser.gov/portal/datasets/il/il26/Section8-FY26.xlsx; https://www.huduser.gov/portal/datasets/il/il26/S235_S236-FY26.xlsx; https://www.huduser.gov/portal/datasets/il/il26/FY2026-National"", ""https://www.huduser.gov/portal/datasets/usps/USPS_HUD_Address_Vacancy_Data_Dictionaries.xlsx; https://www.huduser.gov/portal/datasets/usps/USPS_HUD_Address_Vacancy_Data_Dictionaries.xlsx"", ""https://www.huduser.gov/portal/datasets/pictures/files/US_2025_2020census.xlsx; https://www.huduser.gov/portal/datasets/pictures/files/STATE_2025_2020census.xlsx; https://www.huduser.gov/portal/datase""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	LOAN_RECORD_ID	TEXT						2000	2000	2000							"[""b580a6ae7fe7e5be2a987b4c9ef051f3-1"", ""521f9438ab57d3a07bc40d3642ac6966-1"", ""521f9438ab57d3a07bc40d3642ac6966-2""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	ORIGINATING_MORTGAGEE_NUMBER	TEXT						2000	2000	316							"[""00768"", ""Not Available"", ""50626""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	SPONSOR_NUMBER	TEXT						2000	2000	77							"[""Not Available"", ""27909"", ""71970""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	NON_PROFIT_NUMBER	TEXT						2000	2000	6							"[""Not Avail"", ""0526002033"", ""0480561319""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PROPERTY_STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	50	100.0	100.0					"[""VA"", ""LA"", ""TX""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PROPERTY_CITY	TEXT						2000	2000	937							"[""BIG STONE GAP"", ""SHREVEPORT"", ""CORPUS CHRISTI""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PROPERTY_COUNTY	TEXT						2000	2000	542							"[""WISE"", ""CADDO"", ""NUECES""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PROPERTY_ZIP	TEXT	ZIP	PASS	ZIP	GEO	PASS	2000	2000	1188	100.0	100.0					"[""24219"", ""71106"", ""78412""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	ORIGINATING_MORTGAGEE_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	683					organizations		"[""NEIGHBORS BANK"", ""SNAP MORTGAGE LLC"", ""MAXWELL HOME MORTGAGE, LLC""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	SPONSOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	77					organizations		"[""Not Available"", ""EQUITY PRIME MORTGAGE LLC"", ""ROCKET MORTGAGE, LLC""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	DOWN_PAYMENT_SOURCE	TEXT						2000	2000	5							"[""Borrower"", ""Relative"", ""Gov Asst""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PRODUCT_TYPE	TEXT						2000	2000	2							"[""Fixed Rate"", ""Adjustable Rate""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	LOAN_PURPOSE	TEXT						2000	2000	1							"[""Purchase""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	PROPERTY_TYPE	TEXT						2000	2000	3							"[""Single Family"", ""Condo"", ""Rehabilitation""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	INTEREST_RATE	NUMBER						2000	2000	125							"[""7.1250"", ""5.7500"", ""5.3750""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	ORIGINAL_MORTGAGE_AMOUNT	NUMBER						2000	2000	1139							"[""220924"", ""179193"", ""294057""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	ENDORSEMENT_YEAR	NUMBER						2000	2000	1							"[""2026""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	ENDORSEMENT_MONTH	NUMBER						2000	2000	1							"[""6""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-07 20:20:01.477991""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""99c173e9-c02a-4fec-b209-0adc74ef5e3f""]"
HOUSING	HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT	_SRC_SHA256	TEXT						2000	2000	1							"[""1f5d5452cbbc07e5fcb4ea28b7d831373065c98cc7b49d724a3073925a254aa9""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	COMMITMENT_RECORD_ID	TEXT						2000	2000	2000							"[""cd7db725602db1ca8f6d4198b81e8eec-1"", ""d0ac9c96928757c5f69048d447d3f9f9-1"", ""551672bf875d1816209d98e9d773440b-1""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	FHA_NUMBER	TEXT						2000	2000	1951							"[""00010012"", ""00011142"", ""00011175""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROJECT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1667					names, org or person unclear		"[""St. Mary's Court"", ""Lincoln Westmoreland Apartments"", ""Chastleton Apartments""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROJECT_CITY	TEXT						2000	2000	396							"[""WASHINGTON"", ""Washinton"", ""OXON HILL""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROJECT_STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	8	100.0	100.0					"[""DC"", ""MD"", ""VA""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	FACILITY_TYPE	TEXT	ORG_NAME	FAIL				2000	1998	4					things, not names		"[""Apartment"", ""Coop"", ""Single-Room Occupancy""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROGRAM_TYPE	TEXT						2000	2000	2							"[""Basic FHA"", ""Risk Sharing""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROGRAM_CATEGORY	TEXT						2000	2000	6							"[""241(a) Impvmts Apts"", ""223(f) Refi/Purchase Apts"", ""223(a)(7) Refi Apts""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	PROGRAM_SUBCATEGORY	TEXT						2000	2000	38							"[""241(a) Improvement/Addition on 223(f) Apts"", ""223(f) Refi/ Purchase Apts"", ""223(a)(7) Refi of 223(f) Apts""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	ACTIVITY_DESCRIPTION	TEXT						2000	2000	7							"[""Improvements"", ""Refinance"", ""Purchase""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	ACTIVITY_GROUP	TEXT						2000	2000	3							"[""Impv/Adds"", ""Refi/ Pchse"", ""NC/SR""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	FIRM_ACTIVITY	TEXT						2000	2000	2							"[""Firm Commitment Issued"", ""Firm Commitment Reissued""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	LENDER_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	1997	103					organizations		"[""BERKADIA COMMERCIAL MORTGAGE LLC"", ""AGM FINANCIAL SERVICES INC"", ""LUMENT REAL ESTATE CAPITAL, LLC""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	MORTGAGE_AMOUNT	NUMBER						2000	2000	1743							"[""3346900.00"", ""17872800.00"", ""21729400.00""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	TOTAL_UNITS	NUMBER						2000	2000	370							"[""140"", ""110"", ""300""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	FIRM_ACTIVITY_DATE	DATE						2000	2000	1514							"[""2016-04-20"", ""2014-08-08"", ""2000-12-15""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	FISCAL_YEAR_AT_FIRM_ACTIVITY	NUMBER						2000	2000	26							"[""2016"", ""2014"", ""2001""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	MAP_OR_TAP	TEXT						2000	2000	2							"[""MAP"", ""TAP""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	LIHTC	TEXT						2000	479	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	TAX_EXEMPT_BONDS	TEXT						2000	322	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	HOME	TEXT						2000	35	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	CDBG	TEXT						2000	11	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	REFI_202	TEXT						2000	200	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	IRP_DECOUPLING	TEXT						2000	37	1							"[""Y""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	HOPE_VI	TEXT						2000	0	0							[]
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	CURRENT_STATUS	TEXT						2000	2000	9							"[""Finally Endorsed"", ""Firm Commitment Withdrawn"", ""Firm Commitment Expired""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-07 20:19:33.409255""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""8ac2ad66-729b-4fb6-a98e-892668db7776""]"
HOUSING	HOUSING__FED_HUD_MF_FIRM_COMMITMENTS	_SRC_SHA256	TEXT						2000	2000	1							"[""30fc44a34571fe9f5813b8694ea20acd775f565bf8c45f0c9ff69417d17f0e32""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	CONTRACT_RECORD_ID	TEXT						2000	2000	2000							"[""2458a9416409b09081e5a5613e39715f-1"", ""b088c7e1bf9fa280d443309d5e8b4e2c-1"", ""36efec95134e4ca7a29580386ce380e9-1""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	CONTRACT_NUMBER	TEXT						2000	2000	2000							"[""IL06RD00013"", ""ME36T801003"", ""CA16M000231""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	PROPERTY_ID	TEXT						2000	2000	1994							"[""800246634"", ""800009765"", ""800001666""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	PROPERTY_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1984					names, org or person unclear		"[""MENARD COUNTY HOMES"", ""Rangeley Townhouse Apartments"", ""HOLIDAY 102""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_EFFECTIVE_DATE	DATE						2000	2000	587							"[""2018-03-01"", ""2023-09-02"", ""2018-05-01""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_OVERALL_EXPIRATION_DATE	DATE						2000	2000	543							"[""2038-02-28"", ""2043-09-01"", ""2038-04-30""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_OVERALL_EXP_FISCAL_YEAR	NUMBER						2000	2000	26							"[""2038"", ""2043"", ""2025""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_OVERALL_EXPIRE_QUARTER	TEXT						2000	2000	4							"[""Q2"", ""Q4"", ""Q3""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_CURRENT_EXPIRATION_DATE	DATE						2000	2000	432							"[""2027-02-28"", ""2026-09-01"", ""2027-04-30""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	TRACS_STATUS_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	3					single words or codes		"[""Active"", ""Expired"", ""Terminated""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	CONTRACT_TERM_MONTHS_QTY	NUMBER						2000	2000	45							"[""240"", ""12"", ""60""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	IS_HUD_ADMINISTERED_IND	TEXT						2000	2000	2							"[""N"", ""Y""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	IS_ACC_OLD_IND	TEXT						2000	2000	2							"[""N"", ""Y""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	IS_ACC_PERFORMANCE_BASED_IND	TEXT						2000	2000	2							"[""Y"", ""N""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	CONTRACT_DOC_TYPE_CODE	TEXT						2000	2000	5							"[""HAP"", ""PRAC"", ""RAC""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	PROGRAM_TYPE_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	24					things, not names		"[""RAD PH Conv"", ""202/8 SR"", ""LMSA""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	PROGRAM_TYPE_GROUP_CODE	TEXT						2000	2000	13							"[""S8 RAD Conv"", ""202"", ""LMSA""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	PROGRAM_TYPE_GROUP_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	16					things, not names		"[""S8 RAD PH Conv"", ""Sec. 202"", ""S8 Loan Mgmt""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	ASSISTED_UNITS_COUNT	NUMBER						2000	2000	233							"[""52"", ""22"", ""36""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	RENT_TO_FMR_RATIO	NUMBER						2000	1997	1957							"[""57.94292486"", ""161.53846154"", ""97.56782299""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	RENT_TO_FMR_DESCRIPTION	TEXT						2000	1997	8							"[""Below 80% FMR"", ""Over 160% FMR"", ""Between 80% & 100% FMR""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_0BR_COUNT	NUMBER						2000	1997	66							"[""0"", ""14"", ""15""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_1BR_COUNT	NUMBER						2000	1997	185							"[""46"", ""21"", ""22""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_2BR_COUNT	NUMBER						2000	1997	128							"[""5"", ""1"", ""0""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_3BR_COUNT	NUMBER						2000	1997	82							"[""0"", ""61"", ""24""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_4BR_COUNT	NUMBER						2000	1997	41							"[""1"", ""0"", ""13""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	UNITS_5PLUSBR_COUNT	NUMBER						2000	1997	10							"[""0"", ""2"", ""1""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	FMR_0BR	NUMBER						2000	1997	157							"[""0"", ""1863"", ""796""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	FMR_1BR	NUMBER						2000	1997	457							"[""970"", ""1008"", ""2085""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	FMR_2BR	NUMBER						2000	1997	341							"[""1203"", ""1322"", ""0""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	FMR_3BR	NUMBER						2000	1997	285							"[""0"", ""1547"", ""2294""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	FMR_4BR	NUMBER						2000	1997	126							"[""1682"", ""0"", ""1681""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-07 20:20:34.494425""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""8ad5231e-5f22-41fa-8ae0-59c84819960d""]"
HOUSING	HOUSING__FED_HUD_MF_SECTION8_CONTRACTS	_SRC_SHA256	TEXT						2000	2000	1							"[""d4d745f27ac454a3829ef5f2d574fbeb3573b80f3fcfdea943a0942b365628c5""]"
HOUSING	HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES	PARTICIPANT_CODE	TEXT						2000	2000	2000							"[""AK001"", ""AK901"", ""AL001""]"
HOUSING	HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES	OBJECTID	NUMBER						2000	2000	2000							"[""2561"", ""2893"", ""1412""]"
