key	a	b	a_ids	shared	pct_of_a	works
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB.SB_EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2024.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2023.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2024.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2025.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	LABOR.LABOR__FED_PBGC_TRUSTEED_PLANS.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	POLITICS.POLITICS__IRS527_8871_ORGS.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	POLITICS.POLITICS__IRS527_DIRECTORS_OFFICERS.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	POLITICS.POLITICS__IRS527_RELATED_ENTITIES.EIN	2450	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	20835	1	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	20835	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	20835	1	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	20835	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	20835	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	20835	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	POLITICS.POLITICS__IRS527_RELATED_ENTITIES.EIN	20835	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	CORPORATE_REGISTRY.CORPORATE_REGISTRY__FED_IRS_EO_BMF.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.ADMIN_EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.LAST_RPT_SPONS_EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITEE_EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITOR_EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_527_ORGS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_990_EFILE_INDEX.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_AUTO_REVOCATIONS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_BMF.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_REVOCATION.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	JUSTICE.JUSTICE__FED_COURTLISTENER_SCHOOLS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	LABOR.LABOR__FED_PBGC_TRUSTEED_PLANS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_8871_ORGS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_DIRECTORS_OFFICERS.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_RELATED_ENTITIES.EIN	19	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	CORPORATE_REGISTRY.CORPORATE_REGISTRY__FED_IRS_EO_BMF.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.LAST_RPT_SPONS_EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITEE_EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITOR_EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_527_ORGS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_990_EFILE_INDEX.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_BMF.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	JUSTICE.JUSTICE__FED_COURTLISTENER_SCHOOLS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	LABOR.LABOR__FED_PBGC_TRUSTEED_PLANS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_8871_ORGS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_DIRECTORS_OFFICERS.EIN	24	0	0.0	False
EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	POLITICS.POLITICS__IRS527_RELATED_ENTITIES.EIN	24	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.ADMIN_EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.LAST_RPT_SPONS_EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.SPONS_DFE_EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITEE_EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	JUSTICE.JUSTICE__FED_COURTLISTENER_SCHOOLS.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB.SB_EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2024.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2023.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2024.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2025.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	LABOR.LABOR__FED_PBGC_TRUSTEED_PLANS.EIN	3299	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.ADMIN_EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.LAST_RPT_SPONS_EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_DOL_FORM5500.SPONS_DFE_EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT.AUDITEE_EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_PBGC_TRUSTEED_PENSION_PLANS.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	ECONOMICS.ECONOMICS__FED_US_SEC_EDGAR.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	JUSTICE.JUSTICE__FED_COURTLISTENER_SCHOOLS.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB.SB_EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2023.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2024.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_300A_SUMMARY_2025.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2023.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2024.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_OSHA_ITA_CASE_DETAIL_2025.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	LABOR.LABOR__FED_PBGC_TRUSTEED_PLANS.EIN	3313	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	4238	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	ECONOMICS.ECONOMICS__FED_IRS_SOI_CHARITIES.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	FINANCE.FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	FINDINGS.REVOKED_BUT_DEDUCTIBLE.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	HEALTH.HEALTH__HOSPITAL_OFFICER_PAY.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.EIN	POLITICS.POLITICS__IRS527_8872_REPORTS.EIN	4744	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.EIN	CORE.XWALK_HOSPITAL_CCN_EIN.EIN	4686	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.EIN	ECONOMICS.ECONOMICS__FED_IRS_990.EIN	4686	0	0.0	False
EIN	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.EIN	ECONOMICS.ECONOMICS__FED_IRS_EO_PR.EIN	4686	0	0.0	False
